"participant","Overall_r","Overall_rsquared","Overall_angle","Overall_x_scale","Overall_y_scale","Overall_distortion_index","Batty_r","Batty_rsquared","Batty_angle","Batty_x_scale","Batty_y_scale","Batty_distortion_index","Golledge_r","Golledge_rsquared","Golledge_angle","Golledge_x_scale","Golledge_y_scale","Golledge_distortion_index"
"41",0.419397786467545,0.175894503293877,198.477014494488,0.401403700451079,0.401403700451079,0.824105496706123,0.48829072989617,0.238427836902535,144.879918535763,0.85022358162637,0.85022358162637,0.761572163097466,0.936667238981772,0.877345516581736,199.146110807395,1.47741428921188,1.47741428921188,0.122654483418263
"43",0.940692292162014,0.884901988533023,-25.3865686077107,0.92020495361265,0.92020495361265,0.115098011466977,0.989078675576973,0.978276626481098,-35.9704064962567,1.11506323291516,1.11506323291516,0.0217233735189016,0.954898516015594,0.911831175888784,18.4244135358012,1.16773674784127,1.16773674784127,0.0881688241112156
"44",0.888665533915461,0.789726431169252,-43.0933466726389,0.70152120294178,0.70152120294178,0.210273568830749,0.881289263225969,0.776670765477371,-16.1097084773553,0.979460511203427,0.979460511203427,0.223329234522628,0.9677913805118,0.936620156192936,-49.027698627767,1.00839300766249,1.00839300766249,0.0633798438070647
"45",0.88354008201689,0.780643076530412,156.460785947281,0.767645797902365,0.767645797902365,0.219356923469587,0.943932982053609,0.891009474608618,128.956831428544,0.885753644656658,0.885753644656658,0.108990525391382,0.933454428104633,0.871337169348148,209.248036312045,1.15165077471186,1.15165077471186,0.12866283065185
"46",0.835674572812942,0.698351991646092,-49.4882605105057,0.803291101318196,0.803291101318196,0.301648008353908,0.932368083040961,0.869310242273476,-52.9419904829119,1.44225759561194,1.44225759561194,0.130689757726524,0.877733056622184,0.770415318687322,-6.02404705567375,1.13261455284426,1.13261455284426,0.229584681312678
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.990477288122114,0.981045258285737,-1.96707127622659,0.807384774574007,0.807384774574007,0.0189547417142629,0.979899715895275,0.960203453211641,-2.01545788409178,0.74848221464748,0.74848221464748,0.0397965467883588,0.977645960011447,0.955791623126703,-11.9689264713385,0.884342758876351,0.884342758876351,0.0442083768732969
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.660554978503724,0.436332879626055,157.92151120733,0.592153530894286,0.592153530894286,0.563667120373945,0.846457166822069,0.716489735264444,162.999650537188,1.0658657297635,1.0658657297635,0.283510264735556,0.616728097614869,0.380353546387655,33.6612738667089,0.86343290453844,0.86343290453844,0.619646453612345
"51",0.964514895258374,0.930288983175273,16.1857129062528,0.919117820914578,0.919117820914578,0.0697110168247277,0.987337608906183,0.974835553960579,6.01699990096824,0.933809726775768,0.933809726775768,0.0251644460394205,0.958433863942788,0.918595471552303,-17.8218045960743,0.954116950952439,0.954116950952439,0.0814045284476967
"52",0.324564395868307,0.105342047065359,-39.0387951238461,0.338450275581761,0.338450275581761,0.894657952934641,0.904631092815727,0.818357414088976,-71.0807922079633,1.62642129071617,1.62642129071617,0.181642585911024,0.831431499980972,0.691278339160609,159.656199193515,1.42742021794464,1.42742021794464,0.30872166083939
"53",0.809231216788345,0.654855162224746,-59.999542916505,0.761094715698046,0.761094715698046,0.345144837775254,0.890123617785545,0.792320054939627,-58.9391578617592,1.28002615721393,1.28002615721393,0.207679945060373,0.833178394219603,0.694186236594356,-17.4815382325283,1.18406095967341,1.18406095967341,0.305813763405644
"54",0.846450825134878,0.716478999371516,-32.9573317208985,0.729216377962869,0.729216377962869,0.283521000628484,0.433058129628162,0.187539343637042,-76.8111554051505,0.307110180965743,0.307110180965743,0.812460656362958,0.898822599793514,0.807882065899572,-6.48715385675351,1.09655428107426,1.09655428107426,0.192117934100428
"55",0.97871816746885,0.957889251333584,-22.6208038691561,0.900702190940097,0.900702190940097,0.0421107486664164,0.948014622611233,0.898731724684719,-21.9188731505659,0.928592015882367,0.928592015882367,0.10126827531528,0.949083042600041,0.900758621750951,-14.9893361636777,1.01790168416961,1.01790168416961,0.0992413782490488
"56",0.906554957881319,0.821841891659201,-44.6356493556064,0.938846007593957,0.938846007593957,0.1781581083408,0.946998877779281,0.896806874515217,-35.1340498505386,1.51769028118438,1.51769028118438,0.103193125484783,0.926106678526178,0.85767358001079,-60.6379493519661,1.18717715606452,1.18717715606452,0.14232641998921
"57",0.735985609002596,0.541674816658923,-81.0055826308563,0.665005041605894,0.665005041605894,0.458325183341077,0.909479070232003,0.827152179190069,-57.3373463746932,1.14555621850192,1.14555621850192,0.172847820809931,0.226239371688734,0.0511842533021132,257.927560488401,0.333870069389931,0.333870069389931,0.948815746697887
"58",0.505634758262473,0.25566650876315,-0.915845735654089,0.494100326966987,0.494100326966987,0.74433349123685,0.188344901363109,0.0354738018694794,190.256762439577,0.237962554618243,0.237962554618243,0.964526198130521,0.639587959497086,0.409072757933646,125.424631245443,0.735356697394033,0.735356697394033,0.590927242066354
"59",0.567631644579757,0.322205683928319,-22.0014162813114,0.458192027982298,0.458192027982298,0.677794316071681,0.353202513595185,0.124752015609957,246.740657033982,0.31841712884893,0.31841712884893,0.875247984390044,0.123112080818341,0.0151565844434216,119.548207195047,0.153028372782433,0.153028372782433,0.984843415556578
"60",0.69486772753944,0.482841158775826,18.6226101322579,0.472871266895498,0.472871266895498,0.517158841224174,0.962002771616812,0.925449332598428,12.7410230446483,1.14977025899938,1.14977025899938,0.0745506674015712,0.905854715141477,0.820572764944047,-14.3899980769188,1.02470039572998,1.02470039572998,0.179427235055952
"61",0.363510634341869,0.132139981279628,29.7771980866655,0.331945568448526,0.331945568448526,0.867860018720372,0.181532797702253,0.0329541566416072,102.804879296583,0.267429630218135,0.267429630218135,0.967045843358393,0.537209557378847,0.288594108539177,-79.7008949264946,0.793507170140837,0.793507170140837,0.711405891460824
"62",0.980600903132746,0.961578131224757,6.27896821879988,0.960249963354323,0.960249963354323,0.0384218687752436,0.975661651688239,0.951915658575023,7.89663089479526,0.809877950696173,0.809877950696173,0.0480843414249766,0.921013239520621,0.848265387372269,13.2860319193517,1.06293134845021,1.06293134845021,0.151734612627731
"63",0.593620765308556,0.352385613005516,4.96059845388632,0.482252051615433,0.482252051615433,0.647614386994484,0.641291570821002,0.411254878806068,-79.9465597077741,0.700484407642259,0.700484407642259,0.588745121193932,0.644954319828292,0.415966074665174,86.2363520101892,0.673755897976681,0.673755897976681,0.584033925334826
"64",0.825136289003901,0.68084989543113,207.047779848156,0.722725900172629,0.722725900172629,0.319150104568869,0.521676793516622,0.272146676893785,224.812090920576,0.446377678600677,0.446377678600677,0.727853323106215,0.979202580892558,0.958837694426647,265.309751828091,1.01722432579711,1.01722432579711,0.0411623055733529
"65",0.496736196096623,0.246746848512542,164.383493053302,0.415621978234212,0.415621978234212,0.753253151487458,0.890245302525281,0.792536698668329,144.727652267089,1.21145229753314,1.21145229753314,0.207463301331671,0.210810585396587,0.0444411029152518,150.30848589189,0.345363834019451,0.345363834019451,0.955558897084748
"66",0.918456042047572,0.843561501173692,168.653923738901,0.773474831691266,0.773474831691266,0.156438498826308,0.937889264064737,0.879636271647894,136.083631867366,0.762240928146467,0.762240928146467,0.120363728352106,0.921832543467932,0.849775238196556,172.637935604463,1.22284886419374,1.22284886419374,0.150224761803443
"67",0.97783556976552,0.95616240149866,-16.5043203012625,0.944677261751102,0.944677261751102,0.0438375985013406,0.979733302743277,0.95987734450425,-34.6043593872626,1.06364412288687,1.06364412288687,0.04012265549575,0.98906799209485,0.978255492986539,-12.6405092883121,1.04177725759406,1.04177725759406,0.0217445070134607
"68",0.859052623627558,0.73797141016139,43.8756363419573,0.800760441307582,0.800760441307582,0.26202858983861,0.649925955933079,0.422403748195527,-9.54365766461688,0.492671795407507,0.492671795407507,0.577596251804473,0.967719951954928,0.936481905411647,89.6315794105073,1.00480176067424,1.00480176067424,0.0635180945883515
"69",0.34700982783427,0.12041582061357,72.0979762199066,0.328986300775435,0.328986300775435,0.87958417938643,0.643945802745133,0.414666196873074,65.8197142848654,1.03257028425,1.03257028425,0.585333803126926,0.816355944338879,0.666437027857422,161.640467286608,1.45721674906025,1.45721674906025,0.333562972142577
"71",0.976485563484211,0.953524055693076,2.41126975362198,0.894541320515781,0.894541320515781,0.0464759443069243,0.997041833028797,0.994092416809424,4.41161163915512,1.04271938589917,1.04271938589917,0.00590758319057503,0.974317116588122,0.949293843676593,-17.2706559746461,1.15067841994575,1.15067841994575,0.0507061563234072
"72",0.974703184730553,0.950046298323882,-24.7891279156707,0.918281700842935,0.918281700842935,0.0499537016761184,0.967370702584307,0.935806076218456,-36.9268347881722,0.968437762311646,0.968437762311646,0.0641939237815441,0.926340281770335,0.858106317630343,-15.4042921494524,1.01915828721717,1.01915828721717,0.141893682369657
"73",0.211959292973038,0.0449267418776301,-64.4318099742621,0.150510921937066,0.150510921937066,0.95507325812237,0.219273989096995,0.0480810822945089,92.7463100985914,0.250926615959046,0.250926615959046,0.951918917705491,0.515601502301993,0.265844909176072,236.137617543046,0.716876291572647,0.716876291572647,0.734155090823928
"74",0.624631191551338,0.390164125458844,-61.3418934824361,0.575658262927928,0.575658262927928,0.609835874541156,0.842652842193837,0.710063812457351,-73.3359125390356,1.53372246987101,1.53372246987101,0.289936187542648,0.918588727125425,0.843805249601909,-52.1519857254684,1.12365322109384,1.12365322109384,0.156194750398091
"75",0.826843440791296,0.68367007557959,-21.0005350771953,0.740900737067625,0.740900737067625,0.316329924420411,0.972996602158068,0.946722387811146,-28.4839169103921,1.31354279843351,1.31354279843351,0.0532776121888533,0.935141529217365,0.874489679666992,17.2237026844505,1.41593853901678,1.41593853901678,0.125510320333008
"76",0.972080017537154,0.944939560495034,-10.5312929198342,0.836520578568373,0.836520578568373,0.0550604395049658,0.94486512666142,0.892770107580901,2.72125506125076,0.831175223073803,0.831175223073803,0.107229892419098,0.933395868148941,0.871227846677515,-6.46713341318699,0.914483425666968,0.914483425666968,0.128772153322484
"77",0.992781786800687,0.985615676203164,-16.3702873465473,0.910623930804275,0.910623930804275,0.0143843237968354,0.985667967396209,0.971541341950974,-16.5757151012618,1.0302710084509,1.0302710084509,0.0284586580490251,0.987183612619864,0.974531485025206,-13.2280408604757,0.892544175545807,0.892544175545807,0.0254685149747934
