"participant","date","model number","building","x","y","error"
"0050","2021-11-15 18:46:44 UTC","0","Harvey House","167","59","444.52783939816413"
"0051","2021-11-15 19:45:06 UTC","0","Sauer Center","556","235","240.12704970494266"
"0051","2021-11-15 19:45:06 UTC","0","Snow Church","727","324","119.50732195141852"
"0051","2021-11-15 19:45:06 UTC","0","Golledge Hall","579","460","169.66437457521835"
"0051","2021-11-15 19:45:06 UTC","0","Batty House","28","257","15.033296378372908"
"0051","2021-11-15 19:45:06 UTC","0","Lynch Station","3","94","31.32091952673165"
"0051","2021-11-15 19:45:06 UTC","0","Harris Hall","241","228","26.076809620810597"
"0051","2021-11-15 19:45:06 UTC","0","Harvey House","234","450","69.46221994724903"
"0051","2021-11-15 19:45:06 UTC","0","Tobler Museum","431","305","193.2174940319846"
"0052","2021-11-15 21:15:33 UTC","0","Batty House","64","510","240.85887984460942"
"0052","2021-11-15 21:15:33 UTC","0","Harvey House","689","21","609.3611408680406"
"0052","2021-11-15 21:15:33 UTC","0","Lynch Station","17","324","200.06249023742558"
"0052","2021-11-15 21:15:33 UTC","0","Harris Hall","362","243","147.97972834141845"
"0052","2021-11-15 21:15:33 UTC","0","Golledge Hall","451","153","178.36199146679206"
"0052","2021-11-15 21:15:33 UTC","0","Sauer Center","660","434","430.42537099943354"
"0052","2021-11-15 21:15:33 UTC","0","Snow Church","202","91","526.4902658169475"
"0052","2021-11-15 21:15:33 UTC","0","Tobler Museum","654","294","235.5949914577982"
"0053","2021-11-16 19:30:27 UTC","0","Batty House","73","518","250.26386075500395"
"0053","2021-11-16 19:30:27 UTC","0","Lynch Station","16","352","228.0350850198276"
"0053","2021-11-16 19:30:27 UTC","0","Harris Hall","360","379","210.79373804740976"
"0053","2021-11-16 19:30:27 UTC","0","Golledge Hall","330","188","255.66579747787932"
"0053","2021-11-16 19:30:27 UTC","0","Snow Church","495","90","249.13048789740688"
"0053","2021-11-16 19:30:27 UTC","0","Tobler Museum","6","24","496.76251871492883"
"0053","2021-11-16 19:30:27 UTC","0","Sauer Center","279","5","346.0"
"0053","2021-11-16 19:30:27 UTC","0","Harvey House","602","227","401.78103489338565"
"0054","2021-11-17 14:39:15 UTC","0","Batty House","35","496","224.1428116179504"
"0054","2021-11-17 14:39:15 UTC","0","Lynch Station","35","346","223.1882613400624"
"0054","2021-11-17 14:39:15 UTC","0","Harris Hall","203","496","270.266535109325"
"0054","2021-11-17 14:39:15 UTC","0","Harvey House","173","262","253.71243564319033"
"0054","2021-11-17 14:39:15 UTC","0","Golledge Hall","340","211","237.8570999570961"
"0054","2021-11-17 14:39:15 UTC","0","Snow Church","584","123","155.3962676514465"
"0054","2021-11-17 14:39:15 UTC","0","Sauer Center","391","12","234.10467744152402"
"0054","2021-11-17 14:39:15 UTC","0","Tobler Museum","178","58","321.43584118763107"
"0055","2021-11-17 16:15:00 UTC","0","Lynch Station","28","298","174.73408368146153"
"0055","2021-11-17 16:15:00 UTC","0","Harris Hall","326","316","142.90206436577463"
"0055","2021-11-17 16:15:00 UTC","0","Tobler Museum","346","99","148.78844041120936"
"0055","2021-11-17 16:15:00 UTC","0","Sauer Center","519","16","106.56922632730333"
"0055","2021-11-17 16:15:00 UTC","0","Harvey House","371","477","77.41446893184762"
"0055","2021-11-17 16:15:00 UTC","0","Batty House","52","458","187.6725872363889"
"0055","2021-11-17 16:15:00 UTC","0","Golledge Hall","538","244","53.71219600798314"
"0055","2021-11-17 16:15:00 UTC","0","Snow Church","677","139","76.66159403508382"
"0056","2021-11-18 16:01:32 UTC","0","Batty House","10","489","217.66488003350472"
"0056","2021-11-18 16:01:32 UTC","0","Lynch Station","16","306","182.04395073717774"
"0056","2021-11-18 16:01:32 UTC","0","Harris Hall","348","384","206.52602741543257"
"0056","2021-11-18 16:01:32 UTC","0","Harvey House","682","461","388.7415593938986"
"0056","2021-11-18 16:01:32 UTC","0","Golledge Hall","633","173","136.69308687713507"
"0056","2021-11-18 16:01:32 UTC","0","Snow Church","547","53","227.29936207565564"
"0056","2021-11-18 16:01:32 UTC","0","Sauer Center","312","-1","313.05750270517393"
"0056","2021-11-18 16:01:32 UTC","0","Tobler Museum","265","163","231.65707414193074"
"0057","2021-11-18 17:09:22 UTC","0","Sauer Center","60","21","565.2265032710338"
"0057","2021-11-18 17:09:22 UTC","0","Golledge Hall","180","207","393.0801444998208"
"0057","2021-11-18 17:09:22 UTC","0","Snow Church","301","50","443.00112866673373"
"0057","2021-11-18 17:09:22 UTC","0","Tobler Museum","557","103","66.76076692189807"
"0057","2021-11-18 17:09:22 UTC","0","Lynch Station","26","373","249.39326374222702"
"0057","2021-11-18 17:09:22 UTC","0","Batty House","332","467","362.008287197959"
"0057","2021-11-18 17:09:22 UTC","0","Harvey House","628","309","377.53410441971994"
"0057","2021-11-18 17:09:22 UTC","0","Harris Hall","437","376","267.9253627411933"
"0058","2021-11-29 19:53:28 UTC","0","Batty House","27","345","73.0"
"0058","2021-11-29 19:53:28 UTC","0","Lynch Station","142","271","196.23710148695125"
"0058","2021-11-29 19:53:28 UTC","0","Golledge Hall","427","187","172.00290695217916"
"0058","2021-11-29 19:53:28 UTC","0","Tobler Museum","675","33","202.5956564193813"
"0058","2021-11-29 19:53:28 UTC","0","Snow Church","455","24","317.619268936883"
"0058","2021-11-29 19:53:28 UTC","0","Sauer Center","671","258","257.14781741247583"
"0058","2021-11-29 19:53:28 UTC","0","Harvey House","85","31","499.79695877426064"
"0058","2021-11-29 19:53:28 UTC","0","Harris Hall","463","435","324.32237048961025"
"0059","2021-11-29 21:24:42 UTC","0","Batty House","102","495","235.27430798963155"
"0059","2021-11-29 21:24:42 UTC","0","Lynch Station","77","310","197.03045449879062"
"0059","2021-11-29 21:24:42 UTC","0","Harris Hall","315","417","215.59452683219953"
"0059","2021-11-29 21:24:42 UTC","0","Golledge Hall","320","270","244.90202122481554"
"0059","2021-11-29 21:24:42 UTC","0","Sauer Center","496","54","137.99275343292487"
"0059","2021-11-29 21:24:42 UTC","0","Tobler Museum","624","287","210.67985190805504"
"0059","2021-11-29 21:24:42 UTC","0","Snow Church","312","95","418.70753516028344"
"0059","2021-11-29 21:24:42 UTC","0","Harvey House","133","145","376.19276973381614"
"0060","2021-11-30 19:46:23 UTC","0","Golledge Hall","345","311","219.91134577370036"
"0060","2021-11-30 19:46:23 UTC","0","Harvey House","322","441","52.15361924162119"
"0060","2021-11-30 19:46:23 UTC","0","Tobler Museum","135","165","360.5731548521049"
"0060","2021-11-30 19:46:23 UTC","0","Snow Church","509","213","207.15453169071634"
"0060","2021-11-30 19:46:23 UTC","0","Sauer Center","331","114","313.5554177493988"
"0060","2021-11-30 19:46:23 UTC","0","Harris Hall","356","12","256.27524265913786"
"0060","2021-11-30 19:46:23 UTC","0","Lynch Station","135","-10","181.89282558693733"
"0060","2021-11-30 19:46:23 UTC","0","Batty House","95","101","184.0244548966251"
"0061","2021-11-30 21:36:22 UTC","0","Batty House","64","484","215.20455385516357"
"0061","2021-11-30 21:36:22 UTC","0","Golledge Hall","570","455","164.1097193952875"
"0061","2021-11-30 21:36:22 UTC","0","Lynch Station","523","48","516.6207506479003"
"0061","2021-11-30 21:36:22 UTC","0","Harris Hall","46","48","245.44856895080892"
"0061","2021-11-30 21:36:22 UTC","0","Harvey House","150","239","285.04736448527285"
"0061","2021-11-30 21:36:22 UTC","0","Tobler Museum","295","401","342.11840055746785"
"0061","2021-11-30 21:36:22 UTC","0","Snow Church","317","44","430.25806209762067"
"0061","2021-11-30 21:36:22 UTC","0","Sauer Center","494","250","277.82368509542164"
"0062","2021-12-01 14:42:11 UTC","0","Lynch Station","5","93","31.78049716414141"
"0062","2021-12-01 14:42:11 UTC","0","Batty House","2","258","28.653097563788805"
"0062","2021-12-01 14:42:11 UTC","0","Harvey House","185","406","134.61797799699713"
"0062","2021-12-01 14:42:11 UTC","0","Harris Hall","212","224","3.605551275463989"
"0062","2021-12-01 14:42:11 UTC","0","Tobler Museum","504","152","31.953090617340916"
"0062","2021-12-01 14:42:11 UTC","0","Sauer Center","620","10","7.0710678118654755"
"0062","2021-12-01 14:42:11 UTC","0","Golledge Hall","414","282","150.26975743641833"
"0062","2021-12-01 14:42:11 UTC","0","Snow Church","725","211","10.816653826391969"
"0063","2021-12-01 16:06:34 UTC","0","Batty House","6","403","132.67252918370102"
"0063","2021-12-01 16:06:34 UTC","0","Lynch Station","44","305","183.8069639594757"
"0063","2021-12-01 16:06:34 UTC","0","Harris Hall","274","406","189.42280749687984"
"0063","2021-12-01 16:06:34 UTC","0","Golledge Hall","359","277","205.47749268472205"
"0063","2021-12-01 16:06:34 UTC","0","Sauer Center","543","429","431.8564576337837"
"0063","2021-12-01 16:06:34 UTC","0","Tobler Museum","463","116","30.59411708155671"
"0063","2021-12-01 16:06:34 UTC","0","Snow Church","568","330","193.72403051764127"
"0063","2021-12-01 16:06:34 UTC","0","Harvey House","338","79","408.3772765470674"
"0064","2021-12-01 20:47:55 UTC","0","Sauer Center","25","190","627.873394881484"
"0064","2021-12-01 20:47:55 UTC","0","Snow Church","204","91","524.5378918629235"
"0064","2021-12-01 20:47:55 UTC","0","Tobler Museum","113","360","448.37930371505774"
"0064","2021-12-01 20:47:55 UTC","0","Golledge Hall","293","210","282.8462479864281"
"0064","2021-12-01 20:47:55 UTC","0","Lynch Station","628","250","628.7543240407973"
"0064","2021-12-01 20:47:55 UTC","0","Batty House","503","433","502.49079593560714"
"0064","2021-12-01 20:47:55 UTC","0","Harvey House","524","51","491.1781754109195"
"0064","2021-12-01 20:47:55 UTC","0","Harris Hall","610","135","405.3467651283281"
"0065","2021-12-02 15:52:42 UTC","0","Golledge Hall","404","402","194.7331507473753"
"0065","2021-12-02 15:52:42 UTC","0","Snow Church","170","387","575.5345341506451"
"0065","2021-12-02 15:52:42 UTC","0","Lynch Station","641","348","667.6952897841949"
"0065","2021-12-02 15:52:42 UTC","0","Sauer Center","226","203","445.4267616567285"
"0065","2021-12-02 15:52:42 UTC","0","Harvey House","109","243","304.6128690649822"
"0065","2021-12-02 15:52:42 UTC","0","Harris Hall","464","284","255.66579747787932"
"0065","2021-12-02 15:52:42 UTC","0","Batty House","739","270","712.0028089832231"
"0065","2021-12-02 15:52:42 UTC","0","Tobler Museum","659","160","170.29386365926402"
"0066","2021-12-02 20:25:02 UTC","0","Golledge Hall","161","23","483.97623908617663"
"0066","2021-12-02 20:25:02 UTC","0","Snow Church","13","219","703.1393887416634"
"0066","2021-12-02 20:25:02 UTC","0","Sauer Center","133","329","589.1010100144117"
"0066","2021-12-02 20:25:02 UTC","0","Tobler Museum","375","303","216.0671192014185"
"0066","2021-12-02 20:25:02 UTC","0","Lynch Station","625","91","613.8876118639307"
"0066","2021-12-02 20:25:02 UTC","0","Harris Hall","527","248","312.7746792820672"
"0066","2021-12-02 20:25:02 UTC","0","Harvey House","313","36","449.40182465139145"
"0066","2021-12-02 20:25:02 UTC","0","Batty House","573","53","588.2830951166284"
"0067","2021-12-03 14:55:57 UTC","0","Batty House","44","482","210.68697159530296"
"0067","2021-12-03 14:55:57 UTC","0","Lynch Station","21","332","208.19462048765814"
"0067","2021-12-03 14:55:57 UTC","0","Harris Hall","257","335","116.81181447096864"
"0067","2021-12-03 14:55:57 UTC","0","Harvey House","468","460","175.78680269007683"
"0067","2021-12-03 14:55:57 UTC","0","Golledge Hall","599","346","65.19202405202648"
"0067","2021-12-03 14:55:57 UTC","0","Snow Church","701","247","44.598206241955516"
"0067","2021-12-03 14:55:57 UTC","0","Sauer Center","592","31","42.01190307520001"
"0067","2021-12-03 14:55:57 UTC","0","Tobler Museum","468","217","98.2344135219425"
"0068","2021-12-03 16:23:16 UTC","0","Tobler Museum","616","212","152.41062955056645"
"0068","2021-12-03 16:23:16 UTC","0","Sauer Center","647","340","335.72161086233336"
"0068","2021-12-03 16:23:16 UTC","0","Snow Church","493","461","339.50699550966544"
"0068","2021-12-03 16:23:16 UTC","0","Golledge Hall","379","305","185.52897347853784"
"0068","2021-12-03 16:23:16 UTC","0","Lynch Station","75","24","118.1905241548577"
"0068","2021-12-03 16:23:16 UTC","0","Batty House","17","33","239.2091135387613"
"0068","2021-12-03 16:23:16 UTC","0","Harris Hall","141","226","74.0"
"0068","2021-12-03 16:23:16 UTC","0","Harvey House","302","145","340.0941046239996"
"0069","2021-12-03 19:32:35 UTC","0","Harris Hall","712","220","497.03621598430834"
"0069","2021-12-03 19:32:35 UTC","0","Harvey House","25","467","269.60155785900054"
"0069","2021-12-03 19:32:35 UTC","0","Lynch Station","365","214","364.29246492344583"
"0069","2021-12-03 19:32:35 UTC","0","Batty House","108","278","81.2219182240853"
"0069","2021-12-03 19:32:35 UTC","0","Snow Church","257","334","476.78296949450703"
"0069","2021-12-03 19:32:35 UTC","0","Golledge Hall","321","24","361.0235449385538"
"0069","2021-12-03 19:32:35 UTC","0","Sauer Center","475","409","430.9477926617098"
"0069","2021-12-03 19:32:35 UTC","0","Tobler Museum","662","505","418.6287137786896"
"0071","2021-12-06 17:57:19 UTC","0","Batty House","31","209","63.12685640834652"
"0071","2021-12-06 17:57:19 UTC","0","Lynch Station","16","24","100.07996802557443"
"0071","2021-12-06 17:57:19 UTC","0","Harris Hall","224","179","47.853944456021594"
"0071","2021-12-06 17:57:19 UTC","0","Harvey House","285","431","54.74486277268398"
"0071","2021-12-06 17:57:19 UTC","0","Sauer Center","508","22","118.2285921425101"
"0071","2021-12-06 17:57:19 UTC","0","Tobler Museum","369","126","124.06449935416659"
"0071","2021-12-06 17:57:19 UTC","0","Golledge Hall","531","309","37.589892258425"
"0071","2021-12-06 17:57:19 UTC","0","Snow Church","706","146","59.841457201508724"
"0072","2021-12-06 19:22:22 UTC","0","Batty House","59","484","214.40149253211834"
"0072","2021-12-06 19:22:22 UTC","0","Lynch Station","5","297","173.1415605797753"
"0072","2021-12-06 19:22:22 UTC","0","Harvey House","409","407","138.95682782792647"
"0072","2021-12-06 19:22:22 UTC","0","Harris Hall","255","299","83.24061508662703"
"0072","2021-12-06 19:22:22 UTC","0","Golledge Hall","535","217","79.47955712005447"
"0072","2021-12-06 19:22:22 UTC","0","Tobler Museum","336","92","159.84054554461454"
"0072","2021-12-06 19:22:22 UTC","0","Snow Church","695","124","83.67795408588812"
"0072","2021-12-06 19:22:22 UTC","0","Sauer Center","522","11","103.1746092796091"
"0073","2021-12-06 21:27:44 UTC","0","Golledge Hall","108","15","533.0215755483074"
"0073","2021-12-06 21:27:44 UTC","0","Snow Church","237","113","487.7550614806575"
"0073","2021-12-06 21:27:44 UTC","0","Lynch Station","38","431","308.09901006007794"
"0073","2021-12-06 21:27:44 UTC","0","Harvey House","32","279","333.2866633995426"
"0073","2021-12-06 21:27:44 UTC","0","Batty House","19","30","242.1321952983535"
"0073","2021-12-06 21:27:44 UTC","0","Harris Hall","344","368","191.84629264074925"
"0073","2021-12-06 21:27:44 UTC","0","Sauer Center","51","130","587.4529768415512"
"0073","2021-12-06 21:27:44 UTC","0","Tobler Museum","248","455","413.417464556107"
"0074","2022-02-16 17:50:50 UTC","0","Lynch Station","194","419","346.62515777133086"
"0074","2022-02-16 17:50:50 UTC","0","Batty House","28","478","206.0024271701671"
"0074","2022-02-16 17:50:50 UTC","0","Sauer Center","230","92","404.46755123248147"
"0074","2022-02-16 17:50:50 UTC","0","Tobler Museum","100","249","413.01089574005186"
"0074","2022-02-16 17:50:50 UTC","0","Golledge Hall","449","278","115.73245007343446"
"0074","2022-02-16 17:50:50 UTC","0","Snow Church","419","120","308.92393885874236"
"0074","2022-02-16 17:50:50 UTC","0","Harvey House","712","182","516.2683410785519"
"0074","2022-02-16 17:50:50 UTC","0","Harris Hall","43","64","236.2794955132586"
"0075","2022-02-18 18:13:35 UTC","0","Sauer Center","532","21","94.36630754670864"
"0075","2022-02-18 18:13:35 UTC","0","Snow Church","631","202","85.05292469985967"
"0075","2022-02-18 18:13:35 UTC","0","Tobler Museum","351","55","157.01273833673497"
"0075","2022-02-18 18:13:35 UTC","0","Golledge Hall","264","379","312.6403684747061"
"0075","2022-02-18 18:13:35 UTC","0","Lynch Station","21","266","142.28492541376264"
"0075","2022-02-18 18:13:35 UTC","0","Harvey House","546","461","253.14027731674784"
"0075","2022-02-18 18:13:35 UTC","0","Batty House","86","430","168.65645555388622"
"0075","2022-02-18 18:13:35 UTC","0","Harris Hall","409","224","194.0103090044444"
"0076","2022-02-18 19:11:35 UTC","0","Lynch Station","103","186","110.11357772772621"
"0076","2022-02-18 19:11:35 UTC","0","Batty House","95","371","120.10412149464314"
"0076","2022-02-18 19:11:35 UTC","0","Harris Hall","328","241","113.99122773266372"
"0076","2022-02-18 19:11:35 UTC","0","Harvey House","284","488","10.44030650891055"
"0076","2022-02-18 19:11:35 UTC","0","Golledge Hall","534","202","93.92017887546851"
"0076","2022-02-18 19:11:35 UTC","0","Tobler Museum","389","125","104.04326023342406"
"0076","2022-02-18 19:11:35 UTC","0","Sauer Center","579","10","46.2709412050371"
"0076","2022-02-18 19:11:35 UTC","0","Snow Church","695","162","47.853944456021594"
"0077","2022-02-21 16:00:54 UTC","0","Batty House","38","393","121.49897118905987"
"0077","2022-02-21 16:00:54 UTC","0","Lynch Station","13","222","98.00510190801293"
"0077","2022-02-21 16:00:54 UTC","0","Snow Church","667","158","67.89698078707183"
"0077","2022-02-21 16:00:54 UTC","0","Sauer Center","526","18","99.84988733093293"
"0077","2022-02-21 16:00:54 UTC","0","Tobler Museum","415","122","78.0"
"0077","2022-02-21 16:00:54 UTC","0","Golledge Hall","534","245","54.91812087098393"
"0077","2022-02-21 16:00:54 UTC","0","Harvey House","399","486","105.00476179678711"
"0077","2022-02-21 16:00:54 UTC","0","Harris Hall","258","320","103.36827366266692"
