log_25-03-2022_112441.txt

Scene Name is Silcton_C1_Arrows_VR_Compass

Participant ID is 2011

x,y,z,walking_angle,head_angle

85.30;2.03;164.37;308.46;316.96

85.30;2.03;164.37;308.44;313.00

85.30;2.03;164.37;308.54;307.05

85.30;2.03;164.37;308.42;304.61

85.30;2.03;164.37;308.39;302.95

85.30;2.03;164.37;308.48;302.58

85.30;2.03;164.37;308.57;301.66

85.30;2.03;164.37;308.41;300.56

85.30;2.03;164.37;308.50;299.59

85.30;2.03;164.37;308.52;297.38

85.30;2.03;164.37;308.46;291.62

85.30;2.03;164.37;308.57;288.07

85.30;2.03;164.37;308.61;286.80

85.30;2.03;164.37;308.41;291.04

85.30;2.03;164.37;308.44;296.26

85.30;2.03;164.37;308.52;312.71

85.30;2.03;164.37;308.59;319.84

85.30;2.03;164.37;308.49;322.73

85.30;2.03;164.37;308.46;322.96

85.30;2.03;164.37;308.48;321.98

85.30;2.03;164.37;308.48;321.00

85.30;2.03;164.37;308.37;320.87

85.30;2.03;164.37;308.34;321.73

85.30;2.03;164.37;308.47;322.71

85.30;2.03;164.37;308.38;323.31

85.30;2.03;164.37;308.54;323.22

85.30;2.03;164.37;308.54;323.19

85.30;2.03;164.37;308.55;323.13

85.30;2.03;164.37;308.50;321.96

85.30;2.03;164.37;308.59;319.51

85.30;2.03;164.37;308.41;317.13

85.30;2.03;164.37;308.54;315.49

85.30;2.03;164.37;308.56;314.51

85.30;2.03;164.37;308.43;314.08

85.30;2.03;164.37;308.49;313.98

85.30;2.03;164.37;308.50;313.80

85.30;2.03;164.37;308.58;313.76

85.30;2.03;164.37;308.61;313.60

85.30;2.03;164.37;308.48;313.45

85.30;2.03;164.37;308.62;313.29

85.30;2.03;164.37;308.47;312.94

85.30;2.03;164.37;308.57;312.82

85.30;2.03;164.37;308.45;312.56

85.30;2.03;164.37;308.52;312.28

85.30;2.03;164.37;308.57;311.95

85.30;2.03;164.37;308.52;311.69

85.30;2.03;164.37;308.59;311.50

85.30;2.03;164.37;308.66;311.42

85.30;2.03;164.37;308.54;311.15

85.30;2.03;164.37;308.54;310.80

85.30;2.03;164.37;308.58;310.33

85.30;2.03;164.37;308.48;309.74

85.30;2.03;164.37;308.55;309.59

85.30;2.03;164.37;308.52;309.29

85.30;2.03;164.37;308.45;307.54

85.30;2.03;164.37;308.54;301.98

85.30;2.03;164.37;308.56;298.33

85.30;2.03;164.37;308.62;294.25

85.30;2.03;164.37;308.45;286.18

85.30;2.03;164.37;308.43;276.29

85.30;2.03;164.37;308.57;267.09

85.30;2.03;164.37;308.43;261.61

85.30;2.03;164.37;308.61;253.56

85.30;2.03;164.37;308.54;246.94

85.30;2.03;164.37;308.52;244.87

85.30;2.03;164.37;308.48;243.48

85.30;2.03;164.37;308.57;239.00

85.15;2.03;164.39;308.66;237.22

85.15;2.03;164.39;308.61;237.46

85.15;2.03;164.39;308.72;239.42

85.07;2.03;164.41;308.93;241.16

85.00;2.03;164.42;308.90;241.63

84.93;2.03;164.44;308.94;241.04

84.93;2.03;164.44;308.68;240.65

84.93;2.03;164.44;307.87;240.18

84.86;2.03;164.45;306.61;239.43

84.70;2.03;164.47;304.43;237.28

84.70;2.03;164.47;302.67;235.53

84.70;2.03;164.47;296.66;231.17

84.70;2.03;164.47;293.85;228.43

84.70;2.03;164.47;287.91;222.83

84.70;2.03;164.47;278.15;219.85

84.70;2.03;164.47;272.93;218.16

84.61;2.03;164.43;264.85;213.23

84.61;2.03;164.43;257.87;210.08

84.61;2.03;164.43;248.71;207.54

84.61;2.03;164.43;238.44;208.15

84.61;2.03;164.43;233.43;208.64

84.61;2.03;164.43;226.74;210.67

84.61;2.03;164.43;222.65;211.95

84.61;2.03;164.43;217.12;214.05

84.61;2.03;164.43;215.32;214.69

84.61;2.03;164.43;214.69;214.74

84.61;2.03;164.43;214.63;215.39

84.61;2.03;164.43;214.56;216.28

84.61;2.03;164.43;214.63;216.83

84.61;2.03;164.43;214.80;216.57

84.61;2.03;164.43;216.03;217.87

84.61;2.03;164.43;217.21;219.36

84.61;2.03;164.43;219.82;221.85

84.61;2.03;164.43;221.70;222.69

84.61;2.03;164.43;222.75;223.44

84.52;2.03;164.30;222.73;223.10

84.47;2.03;164.23;222.75;222.39

84.43;2.03;164.16;222.81;220.25

84.38;2.03;164.10;222.78;219.26

84.38;2.03;164.10;222.91;218.39

84.38;2.03;164.10;222.96;219.02

84.38;2.03;164.10;222.91;219.91

84.38;2.03;164.10;222.71;220.63

84.38;2.03;164.10;222.95;221.18

84.38;2.03;164.10;222.78;220.69

84.38;2.03;164.10;222.94;220.08

84.38;2.03;164.10;222.89;219.85

