log_02-12-2021_103306.txt

Scene Name is Silcton_C2_Arrows_VR_Compass

Participant ID is 0065

x,y,z,walking_angle,head_angle

1.90;2.03;14.70;291.37;261.77

1.90;2.03;14.70;291.38;259.97

1.90;2.03;14.70;291.32;257.77

1.90;2.03;14.70;291.30;254.32

1.90;2.03;14.70;291.28;250.50

1.90;2.03;14.70;291.42;245.98

1.90;2.03;14.70;291.31;242.13

1.90;2.03;14.70;291.34;242.30

1.90;2.03;14.70;291.25;243.54

1.90;2.03;14.70;291.37;243.73

1.90;2.03;14.70;291.35;243.94

1.90;2.03;14.70;291.31;242.83

1.90;2.03;14.70;291.38;240.94

1.90;2.03;14.70;291.31;239.33

1.90;2.03;14.70;291.35;238.54

1.90;2.03;14.70;291.24;238.13

1.90;2.03;14.70;291.39;237.85

1.90;2.03;14.70;291.32;237.70

1.90;2.03;14.70;291.24;237.58

1.90;2.03;14.70;291.26;237.79

1.90;2.03;14.70;291.32;237.97

1.90;2.03;14.70;291.29;238.10

1.90;2.03;14.70;291.43;238.13

1.90;2.03;14.70;291.27;237.95

1.90;2.03;14.70;291.33;237.63

1.90;2.03;14.70;291.29;237.61

1.90;2.03;14.70;291.31;237.96

1.90;2.03;14.70;291.31;238.39

1.90;2.03;14.70;291.31;238.47

1.90;2.03;14.70;291.42;238.34

1.90;2.03;14.70;291.27;238.26

1.90;2.03;14.70;291.35;237.92

1.90;2.03;14.70;291.32;236.23

1.90;2.03;14.70;291.28;235.42

1.90;2.03;14.70;291.37;234.85

1.90;2.03;14.70;291.36;235.43

1.90;2.03;14.70;291.30;235.88

1.90;2.03;14.70;291.28;235.65

1.90;2.03;14.70;291.31;236.01

1.90;2.03;14.70;291.21;236.33

1.90;2.03;14.70;291.32;236.51

1.90;2.03;14.70;291.31;236.52

1.90;2.03;14.70;291.26;236.51

1.90;2.03;14.70;291.28;236.57

1.90;2.03;14.70;291.23;236.37

1.90;2.03;14.70;291.32;236.48

1.90;2.03;14.70;291.27;236.88

1.90;2.03;14.70;291.18;237.22

1.90;2.03;14.70;291.29;237.25

1.90;2.03;14.70;291.26;237.24

1.90;2.03;14.70;291.17;237.39

1.90;2.03;14.70;291.22;237.43

1.90;2.03;14.70;291.20;237.39

1.90;2.03;14.70;291.21;237.39

1.90;2.03;14.70;291.23;237.39

1.90;2.03;14.70;291.27;237.39

1.90;2.03;14.70;291.34;237.37

1.90;2.03;14.70;291.28;237.28

1.90;2.03;14.70;291.29;237.32

1.90;2.03;14.70;291.27;237.42

1.90;2.03;14.70;291.32;237.46

1.90;2.03;14.70;291.28;237.49

1.90;2.03;14.70;291.26;237.41

1.90;2.03;14.70;291.28;237.49

1.90;2.03;14.70;291.22;237.54

1.90;2.03;14.70;291.24;237.47

1.90;2.03;14.70;291.27;237.50

1.90;2.03;14.70;291.25;237.49

1.90;2.03;14.70;291.26;237.44

1.90;2.03;14.70;291.37;237.57

1.90;2.03;14.70;291.24;237.65

1.90;2.03;14.70;291.28;237.80

1.90;2.03;14.70;291.36;237.85

1.90;2.03;14.70;291.25;237.79

