,participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
39,2011,Snow Church,Golledge Hall,41.0,-129.3968,-125.84311454991943,3.5536854500805646,within_b
40,2011,Snow Church,Sauer Center,47.0,-5.372026,-0.2792623515826525,5.092763648417347,within_b
41,2011,Snow Church,Tobler Museum,45.0,-58.21533,-63.69277616633404,5.477446166334033,within_b
42,2011,Sauer Center,Batty House,55.0,-66.81126,6.74450862234883,73.55576862234884,between
43,2011,Sauer Center,Lynch Station,50.0,-62.952,17.762054920259878,80.71405492025988,between
44,2011,Sauer Center,Harris Hall,48.0,-79.11423,4.240040563502457,83.35427056350247,between
45,2011,Sauer Center,Harvey House,54.0,-88.92455,-23.09134403283715,65.83320596716285,between
46,2011,Sauer Center,Golledge Hall,52.0,-52.25018,-51.85616181338526,0.394018186614737,within_b
47,2011,Sauer Center,Snow Church,49.0,-90.24073,-89.63525725921562,0.6054727407843785,within_b
48,2011,Sauer Center,Tobler Museum,53.0,-2.122094,2.713388186025373,4.835482186025373,within_b
49,2011,Tobler Museum,Batty House,61.0,97.79772,-171.00866513563608,91.1936148643639,between
50,2011,Tobler Museum,Lynch Station,59.0,7.323755999999999,-156.23556254554433,163.55931854554433,between
51,2011,Tobler Museum,Harris Hall,56.0,21.352220000000003,-173.2852643263075,165.36251567369249,between
52,2011,Tobler Museum,Harvey House,63.0,90.38073,147.2481909967967,56.867460996796666,between
53,2011,Tobler Museum,Golledge Hall,58.0,80.74579,67.30353066020724,13.442259339792756,within_b
54,2011,Tobler Museum,Snow Church,60.0,37.64535,38.782798085606366,1.1374480856063656,within_b
55,2011,Tobler Museum,Sauer Center,62.0,-1.275642,-20.69981415519988,19.42417215519988,within_b
56,2011,Batty House,Compass North,4.0,65.36843,,,other
57,2011,Lynch Station,Compass North,10.0,40.78238,,,other
58,2011,Harris Hall,Compass North,19.0,-3.782064,,,other
59,2011,Harvey House,Compass North,30.0,-27.64651,,,other
60,2011,Golledge Hall,Compass North,32.0,48.17465,,,other
61,2011,Snow Church,Compass North,43.0,37.83451,,,other
62,2011,Sauer Center,Compass North,51.0,-67.55684000000001,,,other
63,2011,Tobler Museum,Compass North,57.0,-29.28828,,,other
0,2002,Batty House,Lynch Station,0.0,-25.78365,-47.32798389151449,21.54433389151449,within_a
1,2002,Batty House,Harris Hall,4.0,58.56799,37.52863730402907,21.039352695970933,within_a
2,2002,Batty House,Harvey House,3.0,92.66185,93.19423765817854,0.5323876581785356,within_a
3,2002,Batty House,Golledge Hall,5.0,23.52465,51.76768153806614,28.24303153806614,between
4,2002,Batty House,Snow Church,1.0,26.86983,48.19947553081968,21.329645530819683,between
5,2002,Batty House,Sauer Center,2.0,49.62961,30.331695097476896,19.297914902523104,between
6,2002,Batty House,Tobler Museum,7.0,86.83924,37.30802198129223,49.531218018707776,between
7,2002,Lynch Station,Batty House,9.0,131.2224,130.6542463331721,0.5681536668278966,within_a
8,2002,Lynch Station,Harris Hall,15.0,40.50739,7.02170467090796,33.48568532909204,within_a
9,2002,Lynch Station,Harvey House,8.0,31.125770000000003,48.19593801359592,17.07016801359591,within_a
10,2002,Lynch Station,Golledge Hall,11.0,7.526891,-3.323863738061074,10.850754738061074,between
11,2002,Lynch Station,Snow Church,13.0,-8.203247,-8.968174613078338,0.7649276130783385,between
12,2002,Lynch Station,Sauer Center,12.0,-34.45664,-29.209033423777672,5.247606576222328,between
13,2002,Lynch Station,Tobler Museum,10.0,-14.223020000000002,-17.950764420634226,3.727744420634224,between
14,2002,Harris Hall,Batty House,20.0,75.13084,83.35216568459656,8.22132568459655,within_a
15,2002,Harris Hall,Lynch Station,16.0,119.9987,114.56279427841682,5.435905721583183,within_a
16,2002,Harris Hall,Harvey House,21.0,-10.48004,-2.146796903629346,8.333243096370653,within_a
17,2002,Harris Hall,Golledge Hall,17.0,-61.838730000000005,-77.71082192465416,15.87209192465415,between
18,2002,Harris Hall,Snow Church,18.0,-58.19042,-84.72811220292517,26.53769220292518,between
19,2002,Harris Hall,Sauer Center,22.0,-103.1311,-110.6574336343256,7.526333634325582,between
20,2002,Harris Hall,Tobler Museum,19.0,-15.45203,-99.95984558186652,84.50781558186654,between
21,2002,Harvey House,Batty House,29.0,-65.45489,-46.54689912218602,18.907990877813987,within_a
22,2002,Harvey House,Lynch Station,25.0,-30.758940000000003,-32.282464292919606,1.5235242929196031,within_a
23,2002,Harvey House,Harris Hall,26.0,-11.65413,-4.196894849005793,7.457235150994207,within_a
24,2002,Harvey House,Golledge Hall,30.0,38.44528,64.95302540271734,26.507745402717347,between
25,2002,Harvey House,Snow Church,31.0,29.05718,66.19140237525872,37.13422237525872,between
26,2002,Harvey House,Sauer Center,28.0,79.47995,46.29205396301872,33.18789603698128,between
27,2002,Harvey House,Tobler Museum,27.0,21.80614,42.14615862727205,20.34001862727205,between
28,2002,Golledge Hall,Batty House,33.0,143.7048,173.56946174631767,29.864661746317665,between
29,2002,Golledge Hall,Lynch Station,32.0,153.435,-173.9683139144782,32.59668608552181,between
30,2002,Golledge Hall,Harris Hall,38.0,157.2845,176.2022806137976,18.91778061379759,between
31,2002,Golledge Hall,Harvey House,37.0,146.3008,139.93093678256204,6.369863217437967,between
32,2002,Golledge Hall,Snow Church,36.0,-1.469137,1.2041344013640871,2.6732714013640875,within_b
33,2002,Golledge Hall,Sauer Center,39.0,-74.56863,-76.21088344473237,1.6422534447323756,within_b
34,2002,Golledge Hall,Tobler Museum,34.0,-141.7048,-147.02844706156867,5.323647061568664,within_b
35,2002,Snow Church,Batty House,40.0,-157.7462,-90.6470094165935,67.09919058340648,between
36,2002,Snow Church,Lynch Station,42.0,-109.0838,-79.44851915391442,29.63528084608558,between
37,2002,Snow Church,Harris Hall,43.0,-99.96494,-88.09346154480704,11.871478455192957,between
38,2002,Snow Church,Harvey House,44.0,113.099,-119.69295786010946,127.20804213989057,between
39,2002,Snow Church,Golledge Hall,46.0,-132.6157,-125.84311454991943,6.772585450080555,within_b
40,2002,Snow Church,Sauer Center,47.0,0.8016186,-0.2792623515826525,1.0808809515826523,within_b
41,2002,Snow Church,Tobler Museum,41.0,-59.20821,-63.69277616633404,4.484566166334034,within_b
42,2002,Sauer Center,Batty House,50.0,-101.4985,6.74450862234883,108.24300862234884,between
43,2002,Sauer Center,Lynch Station,55.0,-99.55349,17.762054920259878,117.31554492025988,between
44,2002,Sauer Center,Harris Hall,51.0,-93.36406,4.240040563502457,97.60410056350246,between
45,2002,Sauer Center,Harvey House,53.0,-78.79466,-23.09134403283715,55.70331596716285,between
46,2002,Sauer Center,Golledge Hall,54.0,-44.13058,-51.85616181338526,7.725581813385261,within_b
47,2002,Sauer Center,Snow Church,49.0,-86.17033,-89.63525725921562,3.4649272592156137,within_b
48,2002,Sauer Center,Tobler Museum,52.0,-3.076571,2.713388186025373,5.7899591860253725,within_b
49,2002,Tobler Museum,Batty House,57.0,40.17447,-171.00866513563608,148.81686486436394,between
50,2002,Tobler Museum,Lynch Station,62.0,51.55583,-156.23556254554433,152.20860745445566,between
51,2002,Tobler Museum,Harris Hall,58.0,45.55263,-173.2852643263075,141.1621056736925,between
52,2002,Tobler Museum,Harvey House,63.0,21.15944,147.2481909967967,126.08875099679666,between
53,2002,Tobler Museum,Golledge Hall,59.0,74.39367,67.30353066020724,7.090139339792756,within_b
54,2002,Tobler Museum,Snow Church,60.0,33.66672,38.782798085606366,5.116078085606368,within_b
55,2002,Tobler Museum,Sauer Center,61.0,-3.940593,-20.69981415519988,16.75922115519988,within_b
56,2002,Batty House,Mountain Range,6.0,105.7188,,,other
57,2002,Lynch Station,Mountain Range,14.0,60.47243,,,other
58,2002,Harris Hall,Mountain Range,23.0,2.006231,,,other
59,2002,Harvey House,Mountain Range,24.0,-178.6922,,,other
60,2002,Golledge Hall,Mountain Range,35.0,15.27489,,,other
61,2002,Snow Church,Mountain Range,45.0,174.2163,,,other
62,2002,Sauer Center,Mountain Range,48.0,171.7209,,,other
63,2002,Tobler Museum,Mountain Range,56.0,107.3845,,,other
0,2003,Batty House,Lynch Station,3.0,-29.45288,-47.32798389151449,17.87510389151449,within_a
1,2003,Batty House,Harris Hall,4.0,12.50978,37.52863730402907,25.01885730402907,within_a
2,2003,Batty House,Harvey House,7.0,70.12489000000001,93.19423765817854,23.06934765817853,within_a
3,2003,Batty House,Golledge Hall,0.0,0.8303944,51.76768153806614,50.93728713806614,between
4,2003,Batty House,Snow Church,1.0,22.85418,48.19947553081968,25.345295530819683,between
5,2003,Batty House,Sauer Center,2.0,47.46821,30.331695097476896,17.136514902523103,between
6,2003,Batty House,Tobler Museum,6.0,54.85907,37.30802198129223,17.551048018707768,between
7,2003,Lynch Station,Batty House,11.0,136.5263,130.6542463331721,5.872053666827895,within_a
8,2003,Lynch Station,Harris Hall,10.0,4.043508999999999,7.02170467090796,2.9781956709079607,within_a
9,2003,Lynch Station,Harvey House,9.0,-0.6682253,48.19593801359592,48.86416331359592,within_a
10,2003,Lynch Station,Golledge Hall,12.0,-2.892253,-3.323863738061074,0.4316107380610741,between
11,2003,Lynch Station,Snow Church,8.0,-7.015596,-8.968174613078338,1.9525786130783371,between
12,2003,Lynch Station,Sauer Center,15.0,21.38148,-29.209033423777672,50.59051342377767,between
13,2003,Lynch Station,Tobler Museum,13.0,6.678143,-17.950764420634226,24.628907420634224,between
14,2003,Harris Hall,Batty House,19.0,100.1695,83.35216568459656,16.817334315403443,within_a
15,2003,Harris Hall,Lynch Station,23.0,122.7952,114.56279427841682,8.232405721583177,within_a
16,2003,Harris Hall,Harvey House,18.0,-59.830830000000006,-2.146796903629346,57.68403309637066,within_a
17,2003,Harris Hall,Golledge Hall,16.0,-65.73736,-77.71082192465416,11.97346192465416,between
18,2003,Harris Hall,Snow Church,17.0,-26.2256,-84.72811220292517,58.502512202925175,between
19,2003,Harris Hall,Sauer Center,22.0,-105.3878,-110.6574336343256,5.2696336343255865,between
20,2003,Harris Hall,Tobler Museum,20.0,-28.51343,-99.95984558186652,71.44641558186653,between
21,2003,Harvey House,Batty House,29.0,100.0618,-46.54689912218602,146.608699122186,within_a
22,2003,Harvey House,Lynch Station,31.0,96.7927,-32.282464292919606,129.0751642929196,within_a
23,2003,Harvey House,Harris Hall,27.0,85.82368000000001,-4.196894849005793,90.0205748490058,within_a
24,2003,Harvey House,Golledge Hall,24.0,29.14439,64.95302540271734,35.80863540271734,between
25,2003,Harvey House,Snow Church,26.0,32.120740000000005,66.19140237525872,34.07066237525871,between
26,2003,Harvey House,Sauer Center,25.0,93.9086,46.29205396301872,47.61654603698128,between
27,2003,Harvey House,Tobler Museum,30.0,30.199820000000003,42.14615862727205,11.946338627272048,between
28,2003,Golledge Hall,Batty House,37.0,161.6406,173.56946174631767,11.928861746317663,between
29,2003,Golledge Hall,Lynch Station,39.0,161.9613,-173.9683139144782,24.070386085521815,between
30,2003,Golledge Hall,Harris Hall,33.0,36.132,176.2022806137976,140.0702806137976,between
31,2003,Golledge Hall,Harvey House,35.0,-174.3298,139.93093678256204,45.73926321743795,between
32,2003,Golledge Hall,Snow Church,34.0,-1.3436290000000002,1.2041344013640871,2.5477634013640875,within_b
33,2003,Golledge Hall,Sauer Center,36.0,-73.77709,-76.21088344473237,2.433793444732373,within_b
34,2003,Golledge Hall,Tobler Museum,32.0,34.15261,-147.02844706156867,178.81894293843135,within_b
35,2003,Snow Church,Batty House,44.0,-85.84926999999999,-90.6470094165935,4.797739416593515,between
36,2003,Snow Church,Lynch Station,45.0,-82.28255,-79.44851915391442,2.8340308460855823,between
37,2003,Snow Church,Harris Hall,42.0,-82.48244,-88.09346154480704,5.611021544807045,between
38,2003,Snow Church,Harvey House,41.0,-79.34779,-119.69295786010946,40.345167860109456,between
39,2003,Snow Church,Golledge Hall,46.0,-126.0013,-125.84311454991943,0.1581854500805519,within_b
40,2003,Snow Church,Sauer Center,43.0,0.9439828,-0.2792623515826525,1.2232451515826526,within_b
41,2003,Snow Church,Tobler Museum,47.0,-48.10544,-63.69277616633404,15.587336166334032,within_b
42,2003,Sauer Center,Batty House,48.0,-16.71349,6.74450862234883,23.457998622348832,between
43,2003,Sauer Center,Lynch Station,54.0,-69.28981999999999,17.762054920259878,87.05187492025988,between
44,2003,Sauer Center,Harris Hall,55.0,-67.19798,4.240040563502457,71.43802056350246,between
45,2003,Sauer Center,Harvey House,50.0,-19.79916,-23.09134403283715,3.2921840328371488,between
46,2003,Sauer Center,Golledge Hall,49.0,-79.88969,-51.85616181338526,28.03352818661474,within_b
47,2003,Sauer Center,Snow Church,51.0,-75.07723,-89.63525725921562,14.55802725921562,within_b
48,2003,Sauer Center,Tobler Museum,53.0,-16.11743,2.713388186025373,18.83081818602537,within_b
49,2003,Tobler Museum,Batty House,56.0,10.28985,-171.00866513563608,178.70148486436392,between
50,2003,Tobler Museum,Lynch Station,61.0,15.43363,-156.23556254554433,171.66919254554432,between
51,2003,Tobler Museum,Harris Hall,59.0,74.83962,-173.2852643263075,111.8751156736925,between
52,2003,Tobler Museum,Harvey House,58.0,15.98831,147.2481909967967,131.25988099679665,between
53,2003,Tobler Museum,Golledge Hall,60.0,16.52628,67.30353066020724,50.77725066020725,within_b
54,2003,Tobler Museum,Snow Church,57.0,16.99012,38.782798085606366,21.792678085606365,within_b
55,2003,Tobler Museum,Sauer Center,63.0,33.60587,-20.69981415519988,54.30568415519989,within_b
56,2003,Batty House,Mountain Range,5.0,86.69736,,,other
57,2003,Lynch Station,Mountain Range,14.0,25.019820000000003,,,other
58,2003,Harris Hall,Mountain Range,21.0,-107.4707,,,other
59,2003,Harvey House,Mountain Range,28.0,27.02561,,,other
60,2003,Golledge Hall,Mountain Range,38.0,-97.41544,,,other
61,2003,Snow Church,Mountain Range,40.0,47.50337,,,other
62,2003,Sauer Center,Mountain Range,52.0,-15.4485,,,other
63,2003,Tobler Museum,Mountain Range,62.0,167.9219,,,other
0,2001,Batty House,Lynch Station,6.0,-43.40634,-47.32798389151449,3.921643891514492,within_a
1,2001,Batty House,Harris Hall,1.0,27.38248,37.52863730402907,10.146157304029073,within_a
2,2001,Batty House,Harvey House,3.0,71.62865,93.19423765817854,21.565587658178544,within_a
3,2001,Batty House,Golledge Hall,0.0,51.15516,51.76768153806614,0.6125215380661473,between
4,2001,Batty House,Snow Church,4.0,44.03026,48.19947553081968,4.1692155308196845,between
5,2001,Batty House,Sauer Center,2.0,58.9878,30.331695097476896,28.656104902523104,between
6,2001,Batty House,Tobler Museum,5.0,21.0148,37.30802198129223,16.293221981292227,between
7,2001,Lynch Station,Batty House,9.0,131.2037,130.6542463331721,0.5494536668279011,within_a
8,2001,Lynch Station,Harris Hall,11.0,-13.78796,7.02170467090796,20.80966467090796,within_a
9,2001,Lynch Station,Harvey House,8.0,17.760920000000002,48.19593801359592,30.43501801359591,within_a
10,2001,Lynch Station,Golledge Hall,10.0,17.19758,-3.323863738061074,20.521443738061077,between
11,2001,Lynch Station,Snow Church,14.0,7.315633999999999,-8.968174613078338,16.283808613078335,between
12,2001,Lynch Station,Sauer Center,12.0,-34.8151,-29.209033423777672,5.606066576222329,between
13,2001,Lynch Station,Tobler Museum,15.0,-16.64338,-17.950764420634226,1.307384420634225,between
14,2001,Harris Hall,Batty House,17.0,96.37685,83.35216568459656,13.024684315403448,within_a
15,2001,Harris Hall,Lynch Station,16.0,120.1462,114.56279427841682,5.583405721583176,within_a
16,2001,Harris Hall,Harvey House,20.0,-106.0418,-2.146796903629346,103.89500309637064,within_a
17,2001,Harris Hall,Golledge Hall,21.0,-72.53959,-77.71082192465416,5.171231924654151,between
18,2001,Harris Hall,Snow Church,23.0,-80.4493,-84.72811220292517,4.278812202925181,between
19,2001,Harris Hall,Sauer Center,22.0,-94.24006,-110.6574336343256,16.417373634325585,between
20,2001,Harris Hall,Tobler Museum,18.0,-105.8978,-99.95984558186652,5.937954418133472,between
21,2001,Harvey House,Batty House,30.0,-27.676,-46.54689912218602,18.87089912218602,within_a
22,2001,Harvey House,Lynch Station,25.0,-7.371662,-32.282464292919606,24.910802292919605,within_a
23,2001,Harvey House,Harris Hall,28.0,48.36334,-4.196894849005793,52.5602348490058,within_a
24,2001,Harvey House,Golledge Hall,26.0,71.08570999999999,64.95302540271734,6.132684597282648,between
25,2001,Harvey House,Snow Church,27.0,52.17558,66.19140237525872,14.015822375258722,between
26,2001,Harvey House,Sauer Center,31.0,38.57889,46.29205396301872,7.713163963018722,between
27,2001,Harvey House,Tobler Museum,29.0,38.37657,42.14615862727205,3.76958862727205,between
28,2001,Golledge Hall,Batty House,39.0,-146.4867,173.56946174631767,39.94383825368232,between
29,2001,Golledge Hall,Lynch Station,34.0,-102.8229,-173.9683139144782,71.14541391447818,between
30,2001,Golledge Hall,Harris Hall,35.0,-81.21791999999999,176.2022806137976,102.5797993862024,between
31,2001,Golledge Hall,Harvey House,38.0,172.5494,139.93093678256204,32.61846321743795,between
32,2001,Golledge Hall,Snow Church,32.0,0.4306930999999999,1.2041344013640871,0.7734413013640872,within_b
33,2001,Golledge Hall,Sauer Center,37.0,-75.10043,-76.21088344473237,1.1104534447323715,within_b
34,2001,Golledge Hall,Tobler Museum,33.0,-136.2082,-147.02844706156867,10.820247061568663,within_b
35,2001,Snow Church,Batty House,45.0,-162.88299999999998,-90.6470094165935,72.23599058340648,between
36,2001,Snow Church,Lynch Station,42.0,-76.50939,-79.44851915391442,2.939129153914422,between
37,2001,Snow Church,Harris Hall,43.0,-38.59873,-88.09346154480704,49.494731544807046,between
38,2001,Snow Church,Harvey House,41.0,-34.08084,-119.69295786010946,85.61211786010946,between
39,2001,Snow Church,Golledge Hall,44.0,-115.0915,-125.84311454991943,10.751614549919452,within_b
40,2001,Snow Church,Sauer Center,47.0,-0.9653005,-0.2792623515826525,0.6860381484173473,within_b
41,2001,Snow Church,Tobler Museum,40.0,-66.75179,-63.69277616633404,3.059013833665965,within_b
42,2001,Sauer Center,Batty House,48.0,-21.26109,6.74450862234883,28.005598622348828,between
43,2001,Sauer Center,Lynch Station,49.0,-8.809817,17.762054920259878,26.57187192025988,between
44,2001,Sauer Center,Harris Hall,52.0,-98.16199,4.240040563502457,102.40203056350246,between
45,2001,Sauer Center,Harvey House,50.0,-3.448214,-23.09134403283715,19.64313003283715,between
46,2001,Sauer Center,Golledge Hall,55.0,-42.74938,-51.85616181338526,9.10678181338526,within_b
47,2001,Sauer Center,Snow Church,54.0,-85.26089,-89.63525725921562,4.374367259215617,within_b
48,2001,Sauer Center,Tobler Museum,51.0,4.351497,2.713388186025373,1.6381088139746272,within_b
49,2001,Tobler Museum,Batty House,56.0,105.7419,-171.00866513563608,83.24943486436393,between
50,2001,Tobler Museum,Lynch Station,59.0,132.4931,-156.23556254554433,71.27133745445565,between
51,2001,Tobler Museum,Harris Hall,58.0,43.57587,-173.2852643263075,143.1388656736925,between
52,2001,Tobler Museum,Harvey House,60.0,-4.482924,147.2481909967967,151.73111499679666,between
53,2001,Tobler Museum,Golledge Hall,62.0,82.0005,67.30353066020724,14.69696933979276,within_b
54,2001,Tobler Museum,Snow Church,57.0,33.84985,38.782798085606366,4.9329480856063626,within_b
55,2001,Tobler Museum,Sauer Center,61.0,-12.58196,-20.69981415519988,8.11785415519988,within_b
56,2001,Batty House,Mountain Range,7.0,5.936962,,,other
57,2001,Lynch Station,Mountain Range,13.0,-43.97192,,,other
58,2001,Harris Hall,Mountain Range,19.0,-98.70709,,,other
59,2001,Harvey House,Mountain Range,24.0,63.38627,,,other
60,2001,Golledge Hall,Mountain Range,36.0,-83.67331,,,other
61,2001,Snow Church,Mountain Range,46.0,-28.36719,,,other
62,2001,Sauer Center,Mountain Range,53.0,51.69865,,,other
63,2001,Tobler Museum,Mountain Range,63.0,-170.7869,,,other
0,2004,Batty House,Lynch Station,2.0,-40.18483,-47.32798389151449,7.143153891514494,within_a
1,2004,Batty House,Harris Hall,1.0,46.6263,37.52863730402907,9.097662695970932,within_a
2,2004,Batty House,Harvey House,6.0,92.45833,93.19423765817854,0.7359076581785331,within_a
3,2004,Batty House,Golledge Hall,5.0,58.9815,51.76768153806614,7.213818461933855,between
4,2004,Batty House,Snow Church,7.0,55.11874,48.19947553081968,6.91926446918032,between
5,2004,Batty House,Sauer Center,4.0,75.88436999999999,30.331695097476896,45.55267490252309,between
6,2004,Batty House,Tobler Museum,3.0,20.53594,37.30802198129223,16.772081981292228,between
7,2004,Lynch Station,Batty House,11.0,130.7614,130.6542463331721,0.1071536668279122,within_a
8,2004,Lynch Station,Harris Hall,15.0,26.24462,7.02170467090796,19.22291532909204,within_a
9,2004,Lynch Station,Harvey House,12.0,20.41393,48.19593801359592,27.782008013595917,within_a
10,2004,Lynch Station,Golledge Hall,8.0,28.648840000000003,-3.323863738061074,31.97270373806108,between
11,2004,Lynch Station,Snow Church,14.0,-7.48928,-8.968174613078338,1.4788946130783378,between
12,2004,Lynch Station,Sauer Center,13.0,-2.005255,-29.209033423777672,27.20377842377767,between
13,2004,Lynch Station,Tobler Museum,10.0,-25.0182,-17.950764420634226,7.067435579365775,between
14,2004,Harris Hall,Batty House,17.0,105.1984,83.35216568459656,21.84623431540345,within_a
15,2004,Harris Hall,Lynch Station,16.0,122.0594,114.56279427841682,7.49660572158318,within_a
16,2004,Harris Hall,Harvey House,20.0,-18.39896,-2.146796903629346,16.25216309637065,within_a
17,2004,Harris Hall,Golledge Hall,21.0,0.9547011,-77.71082192465416,78.66552302465415,between
18,2004,Harris Hall,Snow Church,23.0,-91.60305,-84.72811220292517,6.874937797074821,between
19,2004,Harris Hall,Sauer Center,22.0,-111.6255,-110.6574336343256,0.9680663656744172,between
20,2004,Harris Hall,Tobler Museum,19.0,-124.9874,-99.95984558186652,25.027554418133462,between
21,2004,Harvey House,Batty House,27.0,-39.00921,-46.54689912218602,7.537689122186023,within_a
22,2004,Harvey House,Lynch Station,30.0,-18.95855,-32.282464292919606,13.323914292919609,within_a
23,2004,Harvey House,Harris Hall,28.0,79.36231,-4.196894849005793,83.55920484900578,within_a
24,2004,Harvey House,Golledge Hall,25.0,70.70971999999999,64.95302540271734,5.756694597282646,between
25,2004,Harvey House,Snow Church,24.0,29.504790000000003,66.19140237525872,36.68661237525872,between
26,2004,Harvey House,Sauer Center,29.0,26.62445,46.29205396301872,19.667603963018724,between
27,2004,Harvey House,Tobler Museum,31.0,65.37408,42.14615862727205,23.227921372727955,between
28,2004,Golledge Hall,Batty House,37.0,54.94349,173.56946174631767,118.62597174631767,between
29,2004,Golledge Hall,Lynch Station,34.0,145.1937,-173.9683139144782,40.83798608552184,between
30,2004,Golledge Hall,Harris Hall,32.0,-38.81264,176.2022806137976,144.9850793862024,between
31,2004,Golledge Hall,Harvey House,33.0,55.98696,139.93093678256204,83.94397678256205,between
32,2004,Golledge Hall,Snow Church,36.0,-176.343,1.2041344013640871,177.54713440136408,within_b
33,2004,Golledge Hall,Sauer Center,35.0,-76.84483,-76.21088344473237,0.6339465552676273,within_b
34,2004,Golledge Hall,Tobler Museum,38.0,-126.8172,-147.02844706156867,20.21124706156867,within_b
35,2004,Snow Church,Batty House,46.0,168.5661,-90.6470094165935,100.78689058340647,between
36,2004,Snow Church,Lynch Station,43.0,172.2526,-79.44851915391442,108.29888084608558,between
37,2004,Snow Church,Harris Hall,45.0,-92.48454,-88.09346154480704,4.391078455192954,between
38,2004,Snow Church,Harvey House,41.0,-113.7846,-119.69295786010946,5.9083578601094615,between
39,2004,Snow Church,Golledge Hall,40.0,-129.3256,-125.84311454991943,3.48248545008056,within_b
40,2004,Snow Church,Sauer Center,47.0,18.7163,-0.2792623515826525,18.99556235158265,within_b
41,2004,Snow Church,Tobler Museum,42.0,-57.46934,-63.69277616633404,6.223436166334032,within_b
42,2004,Sauer Center,Batty House,50.0,-84.54675,6.74450862234883,91.29125862234883,between
43,2004,Sauer Center,Lynch Station,51.0,-75.51693,17.762054920259878,93.27898492025987,between
44,2004,Sauer Center,Harris Hall,55.0,-5.53934,4.240040563502457,9.779380563502457,between
