log_29-03-2022_123751.txt

Scene Name is Silcton_C2_Arrows_VR_mountains

Participant ID is 2012

x,y,z,walking_angle,head_angle

1.90;2.00;14.70;391.55;46.16

1.90;2.00;14.70;391.54;45.56

1.90;2.00;14.70;391.40;44.49

1.90;2.00;14.70;391.53;44.15

1.90;2.00;14.70;391.47;44.41

1.90;2.00;14.70;391.52;44.72

1.90;2.00;14.70;391.42;44.88

1.90;2.00;14.70;391.49;44.90

1.90;2.00;14.70;391.45;45.22

1.90;2.00;14.70;391.37;45.34

1.90;2.00;14.70;391.47;45.39

1.90;2.00;14.70;391.44;45.36

1.90;2.00;14.70;391.41;45.28

1.90;2.00;14.70;391.36;45.23

1.90;2.00;14.70;391.48;45.30

1.90;2.00;14.70;391.50;45.29

1.90;2.00;14.70;391.40;45.37

1.90;2.00;14.70;391.44;45.45

1.90;2.00;14.70;391.42;45.53

1.90;2.00;14.70;391.41;45.68

1.90;2.00;14.70;391.36;45.74

1.90;2.00;14.70;391.41;45.67

1.90;2.00;14.70;391.36;45.70

1.90;2.00;14.70;391.45;45.71

1.90;2.00;14.70;391.37;45.64

1.90;2.00;14.70;391.47;45.73

1.90;2.00;14.70;391.34;45.60

1.90;2.00;14.70;391.50;45.36

1.90;2.00;14.70;391.45;45.39

1.90;2.00;14.70;391.40;45.48

1.90;2.00;14.70;391.47;45.56

1.90;2.00;14.70;391.26;45.50

1.90;2.00;14.70;391.48;45.31

1.90;2.00;14.70;391.52;45.28

1.90;2.00;14.70;391.50;45.51

1.90;2.00;14.70;391.30;45.79

1.90;2.00;14.70;391.46;46.09

1.90;2.00;14.70;391.36;47.21

1.90;2.00;14.70;391.44;50.74

1.90;2.00;14.70;391.47;53.25

1.90;2.00;14.70;391.37;56.10

1.90;2.00;14.70;391.06;60.51

1.90;2.00;14.70;390.74;64.68

1.90;2.00;14.70;390.73;68.49

1.90;2.00;14.70;390.77;74.40

1.90;2.00;14.70;390.77;80.72

1.90;2.00;14.70;390.78;85.24

1.90;2.00;14.70;390.91;88.08

1.90;2.00;14.70;390.76;89.14

1.90;2.00;14.70;390.84;91.51

1.90;2.00;14.70;390.82;93.09

1.90;2.00;14.70;390.92;92.51

1.90;2.00;14.70;390.83;88.62

1.90;2.00;14.70;390.82;85.96

1.90;2.00;14.70;390.84;84.63

1.90;2.00;14.70;390.95;82.89

1.90;2.00;14.70;390.83;80.29

1.90;2.00;14.70;390.79;75.87

1.90;2.00;14.70;390.89;71.92

1.90;2.00;14.70;390.84;65.15

1.90;2.00;14.70;390.83;57.49

1.90;2.00;14.70;390.52;52.59

1.90;2.00;14.70;389.66;49.14

1.90;2.00;14.70;388.44;46.74

1.90;2.00;14.70;387.73;44.48

1.90;2.00;14.70;387.52;43.25

1.90;2.00;14.70;387.42;42.53

1.90;2.00;14.70;387.24;42.01

1.90;2.00;14.70;387.07;41.23

1.90;2.00;14.70;386.99;40.86

1.90;2.00;14.70;387.01;40.84

1.90;2.00;14.70;386.91;41.06

1.90;2.00;14.70;386.98;41.26

1.90;2.00;14.70;386.89;41.28

1.90;2.00;14.70;387.03;41.32

1.90;2.00;14.70;386.96;41.32

1.90;2.00;14.70;387.03;41.46

1.90;2.00;14.70;386.94;41.16

1.90;2.00;14.70;386.87;40.69

1.95;2.03;14.81;387.02;40.10

1.99;2.03;14.92;386.71;40.05

2.02;2.03;15.00;386.64;40.35

2.02;2.03;15.00;386.89;40.69

2.02;2.03;15.00;386.61;41.12

2.06;2.03;15.07;386.74;41.30

2.09;2.03;15.15;386.63;41.05

2.09;2.03;15.15;386.72;40.86

2.09;2.03;15.15;386.74;41.10

2.09;2.03;15.15;386.73;41.15

2.09;2.03;15.15;386.62;40.72

2.09;2.03;15.15;386.71;39.75

2.09;2.03;15.15;386.65;36.74

2.09;2.03;15.15;386.67;35.35

2.13;2.03;15.26;386.58;34.65

2.17;2.03;15.37;386.00;34.41

2.20;2.03;15.45;385.82;34.19

2.20;2.03;15.45;385.82;33.87

2.20;2.03;15.45;385.68;33.71

2.24;2.03;15.57;385.64;34.02

2.27;2.03;15.64;385.64;34.05

2.27;2.03;15.64;385.62;33.84

2.27;2.03;15.64;385.54;33.83

2.27;2.03;15.64;385.53;34.01

2.27;2.03;15.64;385.61;34.29

2.27;2.03;15.64;385.55;34.46

2.27;2.03;15.64;385.60;34.36

2.27;2.03;15.64;385.48;34.52

2.27;2.03;15.64;385.31;35.14

2.30;2.03;15.72;385.27;35.05

2.34;2.03;15.83;385.36;35.15

2.40;2.03;15.97;385.34;34.98

2.42;2.03;16.02;385.31;34.80

2.42;2.03;16.02;385.29;34.98

2.42;2.03;16.02;385.31;35.42

2.43;2.03;16.06;385.33;35.85

2.45;2.03;16.10;385.37;35.81

2.45;2.03;16.10;385.35;35.24

2.45;2.03;16.10;385.24;35.70

2.45;2.03;16.10;385.13;36.40

2.49;2.03;16.21;385.16;38.23

2.55;2.03;16.36;384.91;40.92

2.70;2.03;16.67;384.44;42.52

2.86;2.03;16.97;383.95;43.52

2.88;2.03;17.17;383.64;46.00

2.80;2.03;17.26;383.67;49.95

2.71;2.03;17.35;383.73;53.91

2.63;2.03;17.44;383.60;56.25

2.63;2.03;17.44;382.82;57.60

2.62;2.03;17.45;382.88;59.38

2.58;2.03;17.49;382.87;61.86

2.57;2.03;17.50;382.74;65.45

