log_29-11-2021_024013.txt

Scene Name is Silcton_C2_Arrows_VR

Participant ID is 0058

x,y,z,walking_angle,head_angle

1.90;2.00;14.70;318.91;311.00

1.90;2.00;14.70;320.57;307.27

1.90;2.00;14.70;321.06;304.78

1.90;2.00;14.70;319.95;303.51

1.90;2.00;14.70;319.70;304.13

1.90;2.00;14.70;318.96;304.58

1.90;2.00;14.70;318.05;305.49

1.84;2.03;14.74;318.50;302.08

1.72;2.03;14.83;318.66;298.62

1.61;2.03;14.91;318.20;294.29

1.50;2.03;14.99;317.46;286.58

1.30;2.03;15.10;315.70;280.84

1.30;2.03;15.10;315.12;273.36

1.30;2.03;15.10;313.91;265.19

1.30;2.03;15.10;312.63;258.96

1.30;2.03;15.10;310.93;253.38

1.30;2.03;15.10;308.38;249.55

1.30;2.03;15.10;306.51;244.67

1.30;2.03;15.10;303.05;240.63

1.30;2.03;15.10;300.53;235.45

1.30;2.03;15.10;298.05;230.23

1.30;2.03;15.10;296.41;226.27

1.30;2.03;15.10;295.17;221.80

1.30;2.03;15.10;292.79;218.72

1.30;2.03;15.10;290.00;215.25

1.30;2.03;15.10;287.26;213.15

1.30;2.03;15.10;285.69;213.13

1.30;2.03;15.10;284.26;213.44

1.30;2.03;15.10;282.74;214.21

1.30;2.03;15.10;282.49;213.28

1.30;2.03;15.10;281.62;213.70

1.30;2.03;15.10;280.78;214.94

1.30;2.03;15.10;280.23;215.37

1.30;2.03;15.10;280.32;214.10

1.30;2.03;15.10;280.04;213.44

1.30;2.03;15.10;279.82;213.40

1.30;2.03;15.10;279.59;213.61

1.30;2.03;15.10;279.62;215.47

1.30;2.03;15.10;279.09;217.60

1.30;2.03;15.10;276.81;218.58

1.30;2.03;15.10;274.40;218.52

1.30;2.03;15.10;269.83;219.16

1.30;2.03;15.10;267.33;219.07

1.30;2.03;15.10;265.92;217.58

1.30;2.03;15.10;264.04;216.15

1.30;2.03;15.10;263.07;214.12

1.30;2.03;15.10;262.13;213.53

1.30;2.03;15.10;261.90;212.87

1.30;2.03;15.10;260.94;212.85

1.30;2.03;15.10;260.09;215.62

1.30;2.03;15.10;259.70;219.24

1.30;2.03;15.10;259.57;221.22

1.30;2.03;15.10;259.20;223.42

1.30;2.03;15.10;258.98;224.74

1.30;2.03;15.10;258.24;225.38

1.30;2.03;15.10;258.08;225.01

1.30;2.03;15.10;257.90;224.76

1.30;2.03;15.10;256.43;226.97

1.30;2.03;15.10;255.52;230.02

1.30;2.03;15.10;255.38;230.45

1.30;2.03;15.10;254.76;230.75

1.30;2.03;15.10;254.09;233.67

1.30;2.03;15.10;254.08;241.36

1.30;2.03;15.10;254.28;244.91

1.30;2.03;15.10;254.48;246.91

1.30;2.03;15.10;254.80;246.33

1.30;2.03;15.10;255.33;241.93

