participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
0013,Batty House,Lynch Station,0.0,-26.392879999999998,-47.32798389151449,20.935103891514494,within_a
0013,Batty House,Harris Hall,6.0,46.592690000000005,37.52863730402907,9.064052695970936,within_a
0013,Batty House,Harvey House,3.0,29.31731,93.19423765817854,63.87692765817854,within_a
0013,Batty House,Golledge Hall,4.0,39.363479999999996,51.76768153806614,12.404201538066147,between
0013,Batty House,Snow Church,1.0,66.8207,48.19947553081968,18.62122446918032,between
0013,Batty House,Sauer Center,2.0,52.685340000000004,30.331695097476896,22.353644902523108,between
0013,Batty House,Tobler Museum,5.0,104.564,37.30802198129223,67.25597801870776,between
0013,Lynch Station,Batty House,11.0,135.3379,130.6542463331721,4.683653666827894,within_a
0013,Lynch Station,Harris Hall,9.0,5.658596,7.02170467090796,1.3631086709079598,within_a
0013,Lynch Station,Harvey House,10.0,68.30658000000001,48.195938013595914,20.110641986404097,within_a
0013,Lynch Station,Golledge Hall,7.0,46.89938,-3.323863738061074,50.22324373806107,between
0013,Lynch Station,Snow Church,12.0,38.32176,-8.968174613078338,47.28993461307834,between
0013,Lynch Station,Sauer Center,8.0,34.48265,-29.209033423777672,63.691683423777675,between
0013,Lynch Station,Tobler Museum,13.0,62.21174,-17.950764420634226,80.16250442063422,between
0013,Harris Hall,Batty House,20.0,89.26619000000001,83.35216568459656,5.914024315403452,within_a
0013,Harris Hall,Lynch Station,19.0,116.0993,114.56279427841682,1.5365057215831825,within_a
0013,Harris Hall,Harvey House,16.0,-7.740756,-2.146796903629346,5.593959096370654,within_a
0013,Harris Hall,Golledge Hall,18.0,-101.545,-77.71082192465416,23.834178075345847,between
0013,Harris Hall,Snow Church,15.0,-63.508790000000005,-84.72811220292517,21.21932220292517,between
0013,Harris Hall,Sauer Center,14.0,-59.738240000000005,-110.65743363432559,50.91919363432558,between
0013,Harris Hall,Tobler Museum,17.0,-80.06389,-99.95984558186653,19.89595558186653,between
0013,Harvey House,Batty House,24.0,-30.748040000000003,-46.54689912218602,15.798859122186016,within_a
0013,Harvey House,Lynch Station,22.0,5.619287,-32.282464292919606,37.901751292919606,within_a
0013,Harvey House,Harris Hall,21.0,37.18717,-4.196894849005793,41.384064849005796,within_a
0013,Harvey House,Golledge Hall,25.0,93.72655,64.95302540271734,28.77352459728266,between
0013,Harvey House,Snow Church,27.0,94.66445,66.19140237525872,28.473047624741284,between
0013,Harvey House,Sauer Center,26.0,87.41425,46.29205396301872,41.12219603698127,between
0013,Harvey House,Tobler Museum,23.0,101.0774,42.14615862727205,58.931241372727946,between
0013,Golledge Hall,Batty House,33.0,-121.7701,173.56946174631767,64.66043825368234,between
0013,Golledge Hall,Lynch Station,30.0,-43.61087,-173.9683139144782,130.35744391447818,between
0013,Golledge Hall,Harris Hall,31.0,-18.116629999999997,176.2022806137976,165.68108938620242,between
0013,Golledge Hall,Harvey House,32.0,-117.6447,139.93093678256204,102.42436321743799,between
0013,Golledge Hall,Snow Church,34.0,1.272571,1.2041344013640871,0.06843659863591278,within_b
0013,Golledge Hall,Sauer Center,29.0,-75.1374,-76.21088344473237,1.073483444732375,within_b
0013,Golledge Hall,Tobler Museum,28.0,-135.3722,-147.02844706156867,11.656247061568678,within_b
0013,Snow Church,Batty House,41.0,-27.42513,-90.6470094165935,63.22187941659351,between
0013,Snow Church,Lynch Station,38.0,-174.1224,-79.44851915391442,94.67388084608558,between
0013,Snow Church,Harris Hall,39.0,178.4025,-88.09346154480704,93.50403845519293,between
0013,Snow Church,Harvey House,36.0,-60.58119,-119.69295786010946,59.11176786010946,between
0013,Snow Church,Golledge Hall,35.0,152.7926,-125.84311454991945,81.36428545008056,within_b
0013,Snow Church,Sauer Center,40.0,2.079237,-0.27926235158265256,2.3584993515826524,within_b
0013,Snow Church,Tobler Museum,37.0,-39.438190000000006,-63.692776166334035,24.25458616633403,within_b
0013,Sauer Center,Batty House,43.0,-13.45455,6.74450862234883,20.19905862234883,between
0013,Sauer Center,Lynch Station,45.0,154.0126,17.762054920259878,136.2505450797401,between
0013,Sauer Center,Harris Hall,44.0,-150.3946,4.240040563502457,154.63464056350244,between
0013,Sauer Center,Harvey House,42.0,-13.656120000000001,-23.09134403283715,9.435224032837148,between
0013,Sauer Center,Golledge Hall,47.0,-45.606359999999995,-51.85616181338526,6.249801813385268,within_b
0013,Sauer Center,Snow Church,48.0,-85.45818,-89.63525725921562,4.177077259215622,within_b
0013,Sauer Center,Tobler Museum,46.0,2.757047,2.713388186025373,0.04365881397462701,within_b
0013,Tobler Museum,Batty House,53.0,8.306714,-171.00866513563608,179.31537913563608,between
0013,Tobler Museum,Lynch Station,49.0,-38.516420000000004,-156.23556254554433,117.71914254554432,between
0013,Tobler Museum,Harris Hall,52.0,7.544338000000001,-173.2852643263075,179.1703976736925,between
0013,Tobler Museum,Harvey House,54.0,-71.34458000000001,147.24819099679667,141.40722900320333,between
0013,Tobler Museum,Golledge Hall,50.0,85.80048000000001,67.30353066020724,18.496949339792764,within_b
0013,Tobler Museum,Snow Church,51.0,28.999859999999998,38.782798085606366,9.782938085606368,within_b
0013,Tobler Museum,Sauer Center,55.0,-0.9540860999999999,-20.69981415519988,19.74572805519988,within_b
