participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
0030,Batty House,Lynch Station,4.0,-27.34042,-47.32798389151449,19.98756389151449,within_a
0030,Batty House,Harris Hall,2.0,39.05919,37.52863730402907,1.5305526959709326,within_a
0030,Batty House,Harvey House,0.0,68.86145,93.19423765817854,24.332787658178532,within_a
0030,Batty House,Golledge Hall,3.0,44.915040000000005,51.76768153806614,6.852641538066138,between
0030,Batty House,Snow Church,6.0,19.30515,48.19947553081968,28.894325530819682,between
0030,Batty House,Sauer Center,1.0,16.93517,30.331695097476896,13.396525097476896,between
0030,Batty House,Tobler Museum,5.0,2.649962,37.30802198129223,34.658059981292226,between
0030,Lynch Station,Batty House,8.0,128.8154,130.6542463331721,1.8388463331720857,within_a
0030,Lynch Station,Harris Hall,11.0,-26.34287,7.02170467090796,33.36457467090796,within_a
0030,Lynch Station,Harvey House,10.0,34.64432,48.195938013595914,13.551618013595913,within_a
0030,Lynch Station,Golledge Hall,7.0,4.508152,-3.323863738061074,7.832015738061074,between
0030,Lynch Station,Snow Church,13.0,-10.4997,-8.968174613078338,1.531525386921663,between
0030,Lynch Station,Sauer Center,12.0,-27.04754,-29.209033423777672,2.161493423777671,between
0030,Lynch Station,Tobler Museum,9.0,-45.168690000000005,-17.950764420634226,27.21792557936578,between
0030,Harris Hall,Batty House,14.0,105.1868,83.35216568459656,21.83463431540345,within_a
0030,Harris Hall,Lynch Station,16.0,119.1599,114.56279427841682,4.597105721583176,within_a
0030,Harris Hall,Harvey House,15.0,-17.78779,-2.146796903629346,15.640993096370655,within_a
0030,Harris Hall,Golledge Hall,20.0,-60.00819,-77.71082192465416,17.702631924654156,between
0030,Harris Hall,Snow Church,19.0,-85.89336,-84.72811220292517,1.1652477970748265,between
0030,Harris Hall,Sauer Center,18.0,-92.99481999999999,-110.65743363432559,17.662613634325595,between
0030,Harris Hall,Tobler Museum,17.0,-61.14009,-99.95984558186653,38.81975558186653,between
0030,Harvey House,Batty House,25.0,-13.31226,-46.54689912218602,33.23463912218602,within_a
0030,Harvey House,Lynch Station,21.0,25.727439999999998,-32.282464292919606,58.0099042929196,within_a
0030,Harvey House,Harris Hall,24.0,103.4066,-4.196894849005793,107.60349484900578,within_a
0030,Harvey House,Golledge Hall,26.0,101.2399,64.95302540271734,36.28687459728266,between
0030,Harvey House,Snow Church,27.0,10.11385,66.19140237525872,56.07755237525872,between
0030,Harvey House,Sauer Center,22.0,22.81896,46.29205396301872,23.473093963018723,between
0030,Harvey House,Tobler Museum,23.0,86.58561999999999,42.14615862727205,44.43946137272794,between
0030,Golledge Hall,Batty House,34.0,-57.06227,173.56946174631767,129.36826825368234,between
0030,Golledge Hall,Lynch Station,33.0,-23.53226,-173.9683139144782,150.43605391447818,between
0030,Golledge Hall,Harris Hall,30.0,29.304859999999998,176.2022806137976,146.8974206137976,between
0030,Golledge Hall,Harvey House,32.0,-35.04583,139.93093678256204,174.97676678256204,between
0030,Golledge Hall,Snow Church,28.0,-5.842981,1.2041344013640871,7.047115401364087,within_b
0030,Golledge Hall,Sauer Center,29.0,-76.36646999999999,-76.21088344473237,0.1555865552676181,within_b
0030,Golledge Hall,Tobler Museum,31.0,-134.6406,-147.02844706156867,12.387847061568664,within_b
0030,Snow Church,Batty House,36.0,-110.5175,-90.6470094165935,19.870490583406493,between
0030,Snow Church,Lynch Station,39.0,174.6506,-79.44851915391442,105.90088084608558,between
0030,Snow Church,Harris Hall,41.0,144.6779,-88.09346154480704,127.22863845519296,between
0030,Snow Church,Harvey House,35.0,161.866,-119.69295786010946,78.44104213989056,between
0030,Snow Church,Golledge Hall,40.0,-156.0453,-125.84311454991945,30.20218545008055,within_b
0030,Snow Church,Sauer Center,37.0,0.10279210000000001,-0.27926235158265256,0.38205445158265255,within_b
0030,Snow Church,Tobler Museum,38.0,-42.51331,-63.692776166334035,21.179466166334038,within_b
0030,Sauer Center,Batty House,43.0,-71.33929,6.74450862234883,78.08379862234884,between
0030,Sauer Center,Lynch Station,45.0,-25.029320000000002,17.762054920259878,42.791374920259884,between
0030,Sauer Center,Harris Hall,48.0,-55.563069999999996,4.240040563502457,59.80311056350245,between
0030,Sauer Center,Harvey House,44.0,-15.56455,-23.09134403283715,7.526794032837149,between
0030,Sauer Center,Golledge Hall,42.0,-100.061,-51.85616181338526,48.204838186614744,within_b
0030,Sauer Center,Snow Church,47.0,-87.75525,-89.63525725921562,1.880007259215617,within_b
0030,Sauer Center,Tobler Museum,46.0,8.251168,2.713388186025373,5.537779813974627,within_b
0030,Tobler Museum,Batty House,55.0,-15.89896,-171.00866513563608,155.1097051356361,between
0030,Tobler Museum,Lynch Station,51.0,5.587915,-156.23556254554433,161.82347754554434,between
0030,Tobler Museum,Harris Hall,52.0,81.70821,-173.2852643263075,105.00652567369252,between
0030,Tobler Museum,Harvey House,49.0,53.3564,147.24819099679667,93.89179099679666,between
0030,Tobler Museum,Golledge Hall,53.0,85.75905999999999,67.30353066020724,18.455529339792747,within_b
0030,Tobler Museum,Snow Church,50.0,33.56221,38.782798085606366,5.220588085606366,within_b
0030,Tobler Museum,Sauer Center,54.0,-13.1779,-20.69981415519988,7.521914155199882,within_b
