participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
0031,Batty House,Lynch Station,1.0,-45.90915,-47.32798389151449,1.4188338915144953,within_a
0031,Batty House,Harris Hall,5.0,54.77456,37.52863730402907,17.245922695970933,within_a
0031,Batty House,Harvey House,0.0,76.0458,93.19423765817854,17.148437658178537,within_a
0031,Batty House,Golledge Hall,3.0,44.18047,51.76768153806614,7.587211538066143,between
0031,Batty House,Snow Church,6.0,45.9024,48.19947553081968,2.297075530819683,between
0031,Batty House,Sauer Center,2.0,42.28022,30.331695097476896,11.948524902523104,between
0031,Batty House,Tobler Museum,4.0,33.25148,37.30802198129223,4.056541981292227,between
0031,Lynch Station,Batty House,8.0,129.5679,130.6542463331721,1.086346333172088,within_a
0031,Lynch Station,Harris Hall,13.0,12.25561,7.02170467090796,5.233905329092041,within_a
0031,Lynch Station,Harvey House,11.0,51.6909,48.195938013595914,3.4949619864040855,within_a
0031,Lynch Station,Golledge Hall,9.0,-4.198946,-3.323863738061074,0.8750822619389265,between
0031,Lynch Station,Snow Church,7.0,-3.629629,-8.968174613078338,5.338545613078338,between
0031,Lynch Station,Sauer Center,10.0,-8.879538,-29.209033423777672,20.329495423777672,between
0031,Lynch Station,Tobler Museum,12.0,-35.53658,-17.950764420634226,17.585815579365775,between
0031,Harris Hall,Batty House,15.0,87.99096999999999,83.35216568459656,4.6388043154034335,within_a
0031,Harris Hall,Lynch Station,19.0,108.7862,114.56279427841682,5.776594278416823,within_a
0031,Harris Hall,Harvey House,20.0,-1.6886439999999998,-2.146796903629346,0.45815290362934635,within_a
0031,Harris Hall,Golledge Hall,14.0,-67.97698000000001,-77.71082192465416,9.733841924654143,between
0031,Harris Hall,Snow Church,18.0,-70.71752,-84.72811220292517,14.010592202925181,between
0031,Harris Hall,Sauer Center,16.0,-79.43073000000001,-110.65743363432559,31.226703634325574,between
0031,Harris Hall,Tobler Museum,17.0,-98.45091,-99.95984558186653,1.5089355818665382,between
0031,Harvey House,Batty House,26.0,-41.04435,-46.54689912218602,5.502549122186018,within_a
0031,Harvey House,Lynch Station,23.0,0.6081289000000001,-32.282464292919606,32.8905931929196,within_a
0031,Harvey House,Harris Hall,21.0,6.460531,-4.196894849005793,10.657425849005794,within_a
0031,Harvey House,Golledge Hall,27.0,18.5752,64.95302540271734,46.37782540271735,between
0031,Harvey House,Snow Church,24.0,42.86681,66.19140237525872,23.324592375258717,between
0031,Harvey House,Sauer Center,25.0,36.00809,46.29205396301872,10.28396396301872,between
0031,Harvey House,Tobler Museum,22.0,18.12073,42.14615862727205,24.025428627272053,between
0031,Golledge Hall,Batty House,33.0,-175.8421,173.56946174631767,10.588438253682341,between
0031,Golledge Hall,Lynch Station,29.0,-160.2393,-173.9683139144782,13.729013914478202,between
0031,Golledge Hall,Harris Hall,32.0,176.4333,176.2022806137976,0.23101938620240503,between
0031,Golledge Hall,Harvey House,30.0,129.2482,139.93093678256204,10.682736782562046,between
0031,Golledge Hall,Snow Church,34.0,0.9497693000000001,1.2041344013640871,0.25436510136408697,within_b
0031,Golledge Hall,Sauer Center,31.0,-74.5186,-76.21088344473237,1.692283444732368,within_b
0031,Golledge Hall,Tobler Museum,28.0,-145.1182,-147.02844706156867,1.9102470615686684,within_b
0031,Snow Church,Batty House,38.0,-89.15921,-90.6470094165935,1.4877994165935036,between
0031,Snow Church,Lynch Station,35.0,-84.50901,-79.44851915391442,5.060490846085585,between
0031,Snow Church,Harris Hall,40.0,-83.35927,-88.09346154480704,4.734191544807047,between
0031,Snow Church,Harvey House,36.0,-112.3786,-119.69295786010946,7.314357860109453,between
0031,Snow Church,Golledge Hall,41.0,-127.3205,-125.84311454991945,1.477385450080547,within_b
0031,Snow Church,Sauer Center,39.0,-2.207442,-0.27926235158265256,1.9281796484173475,within_b
0031,Snow Church,Tobler Museum,37.0,-62.740790000000004,-63.692776166334035,0.9519861663340308,within_b
0031,Sauer Center,Batty House,47.0,-20.88711,6.74450862234883,27.63161862234883,between
0031,Sauer Center,Lynch Station,45.0,-6.747878999999999,17.762054920259878,24.509933920259876,between
0031,Sauer Center,Harris Hall,43.0,-28.20131,4.240040563502457,32.44135056350245,between
0031,Sauer Center,Harvey House,46.0,-40.69732,-23.09134403283715,17.60597596716285,between
0031,Sauer Center,Golledge Hall,42.0,-51.84073,-51.85616181338526,0.015431813385262672,within_b
0031,Sauer Center,Snow Church,48.0,-85.72974,-89.63525725921562,3.905517259215614,within_b
0031,Sauer Center,Tobler Museum,44.0,-3.199472,2.713388186025373,5.912860186025373,within_b
0031,Tobler Museum,Batty House,54.0,143.0122,-171.00866513563608,45.979134864363914,between
0031,Tobler Museum,Lynch Station,49.0,152.6674,-156.23556254554433,51.09703745445569,between
0031,Tobler Museum,Harris Hall,51.0,133.9634,-173.2852643263075,52.751335673692495,between
0031,Tobler Museum,Harvey House,52.0,120.5813,147.24819099679667,26.666890996796667,between
0031,Tobler Museum,Golledge Hall,50.0,67.96609000000001,67.30353066020724,0.6625593397927645,within_b
0031,Tobler Museum,Snow Church,53.0,40.31459,38.782798085606366,1.5317919143936365,within_b
0031,Tobler Museum,Sauer Center,55.0,0.09065409,-20.69981415519988,20.790468245199882,within_b
