participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
0049,Batty House,Lynch Station,1.0,-27.04478,-47.32798389151449,20.283203891514493,within_a
0049,Batty House,Harris Hall,2.0,20.44429,37.52863730402907,17.08434730402907,within_a
0049,Batty House,Harvey House,3.0,81.77587,93.19423765817854,11.41836765817854,within_a
0049,Batty House,Golledge Hall,0.0,21.54672,51.76768153806614,30.220961538066142,between
0049,Batty House,Snow Church,6.0,53.94611,48.19947553081968,5.746634469180314,between
0049,Batty House,Sauer Center,4.0,51.584109999999995,30.331695097476896,21.2524149025231,between
0049,Batty House,Tobler Museum,5.0,33.80724,37.30802198129223,3.500781981292228,between
0049,Lynch Station,Batty House,12.0,129.442,130.6542463331721,1.2122463331720894,within_a
0049,Lynch Station,Harris Hall,7.0,-10.9524,7.02170467090796,17.974104670907963,within_a
0049,Lynch Station,Harvey House,9.0,65.67296999999999,48.195938013595914,17.47703198640408,within_a
0049,Lynch Station,Golledge Hall,10.0,-45.67038,-3.323863738061074,42.34651626193893,between
0049,Lynch Station,Snow Church,8.0,17.8292,-8.968174613078338,26.79737461307834,between
0049,Lynch Station,Sauer Center,11.0,-51.175990000000006,-29.209033423777672,21.966956576222334,between
0049,Lynch Station,Tobler Museum,13.0,-13.68471,-17.950764420634226,4.266054420634225,between
0049,Harris Hall,Batty House,19.0,-54.596230000000006,83.35216568459656,137.94839568459656,within_a
0049,Harris Hall,Lynch Station,17.0,69.08229,114.56279427841682,45.48050427841682,within_a
0049,Harris Hall,Harvey House,20.0,-54.38514,-2.146796903629346,52.238343096370656,within_a
0049,Harris Hall,Golledge Hall,16.0,-55.84033,-77.71082192465416,21.870491924654154,between
0049,Harris Hall,Snow Church,18.0,-66.06374,-84.72811220292517,18.66437220292518,between
0049,Harris Hall,Sauer Center,14.0,-58.34831,-110.65743363432559,52.30912363432559,between
0049,Harris Hall,Tobler Museum,15.0,-53.25668,-99.95984558186653,46.70316558186653,between
0049,Harvey House,Batty House,21.0,-45.3687,-46.54689912218602,1.1781991221860224,within_a
0049,Harvey House,Lynch Station,26.0,-4.379045,-32.282464292919606,27.903419292919608,within_a
0049,Harvey House,Harris Hall,23.0,69.2877,-4.196894849005793,73.48459484900579,within_a
0049,Harvey House,Golledge Hall,25.0,19.68909,64.95302540271734,45.263935402717344,between
0049,Harvey House,Snow Church,27.0,81.17714000000001,66.19140237525872,14.98573762474129,between
0049,Harvey House,Sauer Center,22.0,88.95671999999999,46.29205396301872,42.66466603698127,between
0049,Harvey House,Tobler Museum,24.0,70.68504,42.14615862727205,28.53888137272795,between
0049,Golledge Hall,Batty House,29.0,58.57669,173.56946174631767,114.99277174631767,between
0049,Golledge Hall,Lynch Station,34.0,75.43949,-173.9683139144782,110.5921960855218,between
0049,Golledge Hall,Harris Hall,28.0,21.35385,176.2022806137976,154.8484306137976,between
0049,Golledge Hall,Harvey House,30.0,22.71339,139.93093678256204,117.21754678256204,between
0049,Golledge Hall,Snow Church,33.0,0.8572934999999999,1.2041344013640871,0.3468409013640872,within_b
0049,Golledge Hall,Sauer Center,31.0,-74.88365999999999,-76.21088344473237,1.3272234447323825,within_b
0049,Golledge Hall,Tobler Museum,32.0,-143.4526,-147.02844706156867,3.5758470615686804,within_b
0049,Snow Church,Batty House,40.0,-134.8237,-90.6470094165935,44.1766905834065,between
0049,Snow Church,Lynch Station,37.0,-170.0882,-79.44851915391442,90.63968084608558,between
0049,Snow Church,Harris Hall,36.0,-125.0239,-88.09346154480704,36.930438455192956,between
0049,Snow Church,Harvey House,38.0,122.4486,-119.69295786010946,117.85844213989054,between
0049,Snow Church,Golledge Hall,39.0,-77.25015,-125.84311454991945,48.592964549919444,within_b
0049,Snow Church,Sauer Center,35.0,-1.480548,-0.27926235158265256,1.2012856484173473,within_b
0049,Snow Church,Tobler Museum,41.0,11.91704,-63.692776166334035,75.60981616633404,within_b
0049,Sauer Center,Batty House,46.0,-30.432,6.74450862234883,37.17650862234883,between
0049,Sauer Center,Lynch Station,42.0,-68.95098,17.762054920259878,86.71303492025987,between
0049,Sauer Center,Harris Hall,43.0,-33.52302,4.240040563502457,37.76306056350246,between
0049,Sauer Center,Harvey House,45.0,-75.93954000000001,-23.09134403283715,52.84819596716286,between
0049,Sauer Center,Golledge Hall,48.0,-50.70859,-51.85616181338526,1.1475718133852624,within_b
0049,Sauer Center,Snow Church,44.0,-86.99459,-89.63525725921562,2.6406672592156184,within_b
0049,Sauer Center,Tobler Museum,47.0,-3.112756,2.713388186025373,5.826144186025373,within_b
0049,Tobler Museum,Batty House,52.0,51.556309999999996,-171.00866513563608,137.43502486436392,between
0049,Tobler Museum,Lynch Station,51.0,67.63564000000001,-156.23556254554433,136.12879745445565,between
0049,Tobler Museum,Harris Hall,55.0,56.03103,-173.2852643263075,130.6837056736925,between
0049,Tobler Museum,Harvey House,53.0,40.02807,147.24819099679667,107.22012099679667,between
0049,Tobler Museum,Golledge Hall,54.0,80.04921999999999,67.30353066020724,12.745689339792747,within_b
0049,Tobler Museum,Snow Church,49.0,23.91565,38.782798085606366,14.867148085606367,within_b
0049,Tobler Museum,Sauer Center,50.0,9.177852,-20.69981415519988,29.877666155199883,within_b
