participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
0016,Batty House,Lynch Station,3.0,-47.4983,-47.32798389151449,0.17031610848550827,within_a
0016,Batty House,Harris Hall,5.0,62.48271999999999,37.52863730402907,24.954082695970925,within_a
0016,Batty House,Harvey House,2.0,56.805240000000005,93.19423765817854,36.38899765817853,within_a
0016,Batty House,Golledge Hall,4.0,49.09483,51.76768153806614,2.6728515380661406,between
0016,Batty House,Snow Church,0.0,67.88721,48.19947553081968,19.687734469180313,between
0016,Batty House,Sauer Center,6.0,66.33001999999999,30.331695097476896,35.998324902523095,between
0016,Batty House,Tobler Museum,1.0,66.51899999999999,37.30802198129223,29.210978018707763,between
0016,Lynch Station,Batty House,8.0,130.0493,130.6542463331721,0.6049463331721086,within_a
0016,Lynch Station,Harris Hall,7.0,-3.611024,7.02170467090796,10.63272867090796,within_a
0016,Lynch Station,Harvey House,11.0,24.03473,48.195938013595914,24.161208013595914,within_a
0016,Lynch Station,Golledge Hall,10.0,26.75667,-3.323863738061074,30.080533738061074,between
0016,Lynch Station,Snow Church,9.0,28.51352,-8.968174613078338,37.48169461307834,between
0016,Lynch Station,Sauer Center,13.0,25.5848,-29.209033423777672,54.79383342377767,between
0016,Lynch Station,Tobler Museum,12.0,42.78707,-17.950764420634226,60.73783442063423,between
0016,Harris Hall,Batty House,17.0,116.8552,83.35216568459656,33.50303431540344,within_a
0016,Harris Hall,Lynch Station,19.0,114.28200000000001,114.56279427841682,0.28079427841680626,within_a
0016,Harris Hall,Harvey House,16.0,-9.777205,-2.146796903629346,7.630408096370655,within_a
0016,Harris Hall,Golledge Hall,18.0,-85.85478,-77.71082192465416,8.14395807534585,between
0016,Harris Hall,Snow Church,14.0,-32.08696,-84.72811220292517,52.64115220292518,between
0016,Harris Hall,Sauer Center,20.0,-5.541427,-110.65743363432559,105.11600663432559,between
0016,Harris Hall,Tobler Museum,15.0,-18.31056,-99.95984558186653,81.64928558186654,between
0016,Harvey House,Batty House,27.0,-9.769680000000001,-46.54689912218602,36.77721912218602,within_a
0016,Harvey House,Lynch Station,22.0,2.113685,-32.282464292919606,34.3961492929196,within_a
0016,Harvey House,Harris Hall,23.0,13.006160000000001,-4.196894849005793,17.203054849005795,within_a
0016,Harvey House,Golledge Hall,25.0,18.41597,64.95302540271734,46.53705540271734,between
0016,Harvey House,Snow Church,21.0,42.652879999999996,66.19140237525872,23.538522375258722,between
0016,Harvey House,Sauer Center,24.0,50.46816,46.29205396301872,4.176106036981274,between
0016,Harvey House,Tobler Museum,26.0,27.80698,42.14615862727205,14.339178627272052,between
0016,Golledge Hall,Batty House,28.0,-27.05122,173.56946174631767,159.37931825368233,between
0016,Golledge Hall,Lynch Station,30.0,-27.5483,-173.9683139144782,146.42001391447818,between
0016,Golledge Hall,Harris Hall,33.0,15.5695,176.2022806137976,160.6327806137976,between
0016,Golledge Hall,Harvey House,32.0,-8.995931,139.93093678256204,148.92686778256206,between
0016,Golledge Hall,Snow Church,29.0,-0.7737963999999999,1.2041344013640871,1.977930801364087,within_b
0016,Golledge Hall,Sauer Center,31.0,-75.5207,-76.21088344473237,0.6901834447323694,within_b
0016,Golledge Hall,Tobler Museum,34.0,-145.3054,-147.02844706156867,1.7230470615686784,within_b
0016,Snow Church,Batty House,35.0,115.0716,-90.6470094165935,154.2813905834065,between
0016,Snow Church,Lynch Station,39.0,166.2846,-79.44851915391442,114.26688084608557,between
0016,Snow Church,Harris Hall,40.0,134.0764,-88.09346154480704,137.83013845519295,between
0016,Snow Church,Harvey House,37.0,66.64392,-119.69295786010946,173.66312213989056,between
0016,Snow Church,Golledge Hall,36.0,-124.0309,-125.84311454991945,1.812214549919446,within_b
0016,Snow Church,Sauer Center,41.0,0.315899,-0.27926235158265256,0.5951613515826526,within_b
0016,Snow Church,Tobler Museum,38.0,-60.75731,-63.692776166334035,2.935466166334038,within_b
0016,Sauer Center,Batty House,44.0,-96.00522,6.74450862234883,102.74972862234883,between
0016,Sauer Center,Lynch Station,48.0,-80.57953,17.762054920259878,98.34158492025989,between
0016,Sauer Center,Harris Hall,42.0,-86.79073000000001,4.240040563502457,91.03077056350247,between
0016,Sauer Center,Harvey House,46.0,-115.2945,-23.09134403283715,92.20315596716284,between
0016,Sauer Center,Golledge Hall,43.0,-53.03827,-51.85616181338526,1.1821081866147338,within_b
0016,Sauer Center,Snow Church,47.0,-85.70841,-89.63525725921562,3.92684725921562,within_b
0016,Sauer Center,Tobler Museum,45.0,9.714663999999999,2.713388186025373,7.001275813974626,within_b
0016,Tobler Museum,Batty House,54.0,39.26408,-171.00866513563608,149.7272548643639,between
0016,Tobler Museum,Lynch Station,52.0,54.60915,-156.23556254554433,149.15528745445567,between
0016,Tobler Museum,Harris Hall,49.0,50.74122,-173.2852643263075,135.9735156736925,between
0016,Tobler Museum,Harvey House,55.0,47.213879999999996,147.24819099679667,100.03431099679668,between
0016,Tobler Museum,Golledge Hall,53.0,67.94768,67.30353066020724,0.6441493397927616,within_b
0016,Tobler Museum,Snow Church,50.0,34.52074,38.782798085606366,4.262058085606363,within_b
0016,Tobler Museum,Sauer Center,51.0,-2.554816,-20.69981415519988,18.144998155199882,within_b
