participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
0034,Batty House,Lynch Station,6.0,-27.93623,-47.32798389151449,19.391753891514494,within_a
0034,Batty House,Harris Hall,4.0,51.6115,37.52863730402907,14.082862695970931,within_a
0034,Batty House,Harvey House,5.0,60.53119,93.19423765817854,32.663047658178535,within_a
0034,Batty House,Golledge Hall,1.0,49.24557,51.76768153806614,2.5221115380661416,between
0034,Batty House,Snow Church,2.0,57.77601,48.19947553081968,9.576534469180316,between
0034,Batty House,Sauer Center,0.0,65.65169,30.331695097476896,35.319994902523106,between
0034,Batty House,Tobler Museum,3.0,85.32928000000001,37.30802198129223,48.02125801870778,between
0034,Lynch Station,Batty House,13.0,131.825,130.6542463331721,1.170753666827892,within_a
0034,Lynch Station,Harris Hall,11.0,4.746811,7.02170467090796,2.27489367090796,within_a
0034,Lynch Station,Harvey House,12.0,27.4505,48.195938013595914,20.745438013595912,within_a
0034,Lynch Station,Golledge Hall,7.0,3.315761,-3.323863738061074,6.639624738061074,between
0034,Lynch Station,Snow Church,9.0,9.500983999999999,-8.968174613078338,18.469158613078335,between
0034,Lynch Station,Sauer Center,8.0,26.20461,-29.209033423777672,55.41364342377767,between
0034,Lynch Station,Tobler Museum,10.0,28.49509,-17.950764420634226,46.44585442063423,between
0034,Harris Hall,Batty House,14.0,88.7966,83.35216568459656,5.444434315403441,within_a
0034,Harris Hall,Lynch Station,16.0,110.5717,114.56279427841682,3.99109427841681,within_a
0034,Harris Hall,Harvey House,18.0,-25.868560000000002,-2.146796903629346,23.721763096370655,within_a
0034,Harris Hall,Golledge Hall,20.0,-64.49906999999999,-77.71082192465416,13.211751924654166,between
0034,Harris Hall,Snow Church,17.0,-52.282340000000005,-84.72811220292517,32.44577220292517,between
0034,Harris Hall,Sauer Center,19.0,-26.981859999999998,-110.65743363432559,83.67557363432559,between
0034,Harris Hall,Tobler Museum,15.0,-36.883070000000004,-99.95984558186653,63.07677558186653,between
0034,Harvey House,Batty House,27.0,112.4577,-46.54689912218602,159.00459912218602,within_a
0034,Harvey House,Lynch Station,22.0,9.797916,-32.282464292919606,42.08038029291961,within_a
0034,Harvey House,Harris Hall,23.0,1.9706009999999998,-4.196894849005793,6.1674958490057925,within_a
0034,Harvey House,Golledge Hall,26.0,115.3198,64.95302540271734,50.36677459728266,between
0034,Harvey House,Snow Church,25.0,101.1893,66.19140237525872,34.997897624741285,between
0034,Harvey House,Sauer Center,24.0,-11.18595,46.29205396301872,57.47800396301872,between
0034,Harvey House,Tobler Museum,21.0,23.49364,42.14615862727205,18.652518627272052,between
0034,Golledge Hall,Batty House,30.0,75.30843,173.56946174631767,98.26103174631767,between
0034,Golledge Hall,Lynch Station,34.0,82.90897,-173.9683139144782,103.1227160855218,between
0034,Golledge Hall,Harris Hall,33.0,163.3466,176.2022806137976,12.855680613797603,between
0034,Golledge Hall,Harvey House,29.0,-138.366,139.93093678256204,81.70306321743794,between
0034,Golledge Hall,Snow Church,31.0,2.214346,1.2041344013640871,1.0102115986359128,within_b
0034,Golledge Hall,Sauer Center,28.0,-74.94256999999999,-76.21088344473237,1.2683134447323852,within_b
0034,Golledge Hall,Tobler Museum,32.0,138.4233,-147.02844706156867,74.54825293843135,within_b
0034,Snow Church,Batty House,36.0,160.5412,-90.6470094165935,108.81179058340649,between
0034,Snow Church,Lynch Station,41.0,160.5775,-79.44851915391442,119.9739808460856,between
0034,Snow Church,Harris Hall,37.0,139.9264,-88.09346154480704,131.98013845519296,between
0034,Snow Church,Harvey House,35.0,-45.33208,-119.69295786010946,74.36087786010947,between
0034,Snow Church,Golledge Hall,38.0,139.4135,-125.84311454991945,94.74338545008055,within_b
0034,Snow Church,Sauer Center,40.0,2.3854830000000002,-0.27926235158265256,2.6647453515826527,within_b
0034,Snow Church,Tobler Museum,39.0,161.2048,-63.692776166334035,135.10242383366597,within_b
0034,Sauer Center,Batty House,47.0,-42.562290000000004,6.74450862234883,49.306798622348836,between
0034,Sauer Center,Lynch Station,48.0,-42.82862,17.762054920259878,60.59067492025988,between
0034,Sauer Center,Harris Hall,42.0,-39.5166,4.240040563502457,43.75664056350245,between
0034,Sauer Center,Harvey House,45.0,7.177503,-23.09134403283715,30.26884703283715,between
0034,Sauer Center,Golledge Hall,44.0,-59.047740000000005,-51.85616181338526,7.191578186614741,within_b
0034,Sauer Center,Snow Church,43.0,-86.14034000000001,-89.63525725921562,3.4949172592156117,within_b
0034,Sauer Center,Tobler Museum,46.0,-57.63377,2.713388186025373,60.34715818602537,within_b
0034,Tobler Museum,Batty House,51.0,97.19751,-171.00866513563608,91.79382486436396,between
0034,Tobler Museum,Lynch Station,49.0,107.7632,-156.23556254554433,96.00123745445569,between
0034,Tobler Museum,Harris Hall,54.0,79.91675,-173.2852643263075,106.7979856736925,between
0034,Tobler Museum,Harvey House,55.0,144.8412,147.24819099679667,2.4069909967966794,between
0034,Tobler Museum,Golledge Hall,52.0,82.7477,67.30353066020724,15.44416933979275,within_b
0034,Tobler Museum,Snow Church,50.0,40.76113,38.782798085606366,1.9783319143936353,within_b
0034,Tobler Museum,Sauer Center,53.0,4.1394779999999995,-20.69981415519988,24.83929215519988,within_b
