participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
2057,Batty House,Lynch Station,2.0,-45.68079,-47.32798389151449,1.6471938915144904,within_a
2057,Batty House,Harris Hall,5.0,17.49755,37.52863730402907,20.031087304029068,within_a
2057,Batty House,Harvey House,7.0,84.86039,93.19423765817854,8.333847658178541,within_a
2057,Batty House,Golledge Hall,6.0,66.73515,51.76768153806614,14.967468461933862,between
2057,Batty House,Snow Church,3.0,66.97953000000001,48.19947553081968,18.780054469180328,between
2057,Batty House,Sauer Center,0.0,49.3733,30.331695097476896,19.041604902523105,between
2057,Batty House,Tobler Museum,4.0,49.00424,37.30802198129223,11.696218018707775,between
2057,Lynch Station,Batty House,14.0,130.4662,130.6542463331721,0.18804633317211028,within_a
2057,Lynch Station,Harris Hall,15.0,-5.105993,7.02170467090796,12.12769767090796,within_a
2057,Lynch Station,Harvey House,8.0,42.60863,48.195938013595914,5.587308013595916,within_a
2057,Lynch Station,Golledge Hall,11.0,43.7853,-3.323863738061074,47.10916373806107,between
2057,Lynch Station,Snow Church,9.0,25.87146,-8.968174613078338,34.83963461307834,between
2057,Lynch Station,Sauer Center,13.0,11.59566,-29.209033423777672,40.80469342377767,between
2057,Lynch Station,Tobler Museum,10.0,5.239254,-17.950764420634226,23.190018420634225,between
2057,Harris Hall,Batty House,17.0,87.09624000000001,83.35216568459656,3.744074315403452,within_a
2057,Harris Hall,Lynch Station,23.0,115.5832,114.56279427841682,1.020405721583188,within_a
2057,Harris Hall,Harvey House,21.0,-8.970844999999999,-2.146796903629346,6.824048096370653,within_a
2057,Harris Hall,Golledge Hall,18.0,-69.31469,-77.71082192465416,8.396131924654156,between
2057,Harris Hall,Snow Church,19.0,-95.21471,-84.72811220292517,10.486597797074822,between
2057,Harris Hall,Sauer Center,20.0,-52.55052,-110.65743363432559,58.106913634325586,between
2057,Harris Hall,Tobler Museum,16.0,-9.702534,-99.95984558186653,90.25731158186653,between
2057,Harvey House,Batty House,28.0,4.519564,-46.54689912218602,51.06646312218602,within_a
2057,Harvey House,Lynch Station,26.0,18.06222,-32.282464292919606,50.34468429291961,within_a
2057,Harvey House,Harris Hall,27.0,44.05062,-4.196894849005793,48.247514849005796,within_a
2057,Harvey House,Golledge Hall,24.0,71.4257,64.95302540271734,6.472674597282662,between
