participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
2070,Batty House,Lynch Station,4.0,-27.730179999999997,-47.32798389151449,19.597803891514495,within_a
2070,Batty House,Harris Hall,2.0,45.79141,37.52863730402907,8.26277269597093,within_a
2070,Batty House,Harvey House,0.0,79.13853,93.19423765817854,14.055707658178534,within_a
2070,Batty House,Golledge Hall,1.0,35.56579,51.76768153806614,16.201891538066143,between
2070,Batty House,Snow Church,3.0,53.958940000000005,48.19947553081968,5.7594644691803225,between
2070,Batty House,Sauer Center,5.0,52.25339,30.331695097476896,21.921694902523107,between
2070,Batty House,Tobler Museum,7.0,66.57982,37.30802198129223,29.27179801870777,between
2070,Lynch Station,Batty House,10.0,132.8326,130.6542463331721,2.178353666827917,within_a
2070,Lynch Station,Harris Hall,14.0,15.05295,7.02170467090796,8.03124532909204,within_a
2070,Lynch Station,Harvey House,15.0,26.578559999999996,48.195938013595914,21.617378013595918,within_a
2070,Lynch Station,Golledge Hall,8.0,17.09076,-3.323863738061074,20.414623738061074,between
2070,Lynch Station,Snow Church,9.0,-1.6308690000000001,-8.968174613078338,7.337305613078337,between
2070,Lynch Station,Sauer Center,11.0,25.60389,-29.209033423777672,54.812923423777676,between
2070,Lynch Station,Tobler Museum,13.0,-5.48773,-17.950764420634226,12.463034420634227,between
2070,Harris Hall,Batty House,19.0,-10.69389,83.35216568459656,94.04605568459655,within_a
2070,Harris Hall,Lynch Station,21.0,121.7426,114.56279427841682,7.179805721583179,within_a
2070,Harris Hall,Harvey House,16.0,-10.672410000000001,-2.146796903629346,8.525613096370655,within_a
2070,Harris Hall,Golledge Hall,18.0,-14.946829999999999,-77.71082192465416,62.76399192465416,between
2070,Harris Hall,Snow Church,23.0,-11.188239999999999,-84.72811220292517,73.53987220292518,between
2070,Harris Hall,Sauer Center,22.0,-10.00993,-110.65743363432559,100.64750363432559,between
2070,Harris Hall,Tobler Museum,20.0,-117.7742,-99.95984558186653,17.814354418133462,between
2070,Harvey House,Batty House,25.0,82.22366,-46.54689912218602,128.770559122186,within_a
2070,Harvey House,Lynch Station,26.0,83.80691999999999,-32.282464292919606,116.08938429291959,within_a
2070,Harvey House,Harris Hall,30.0,105.4164,-4.196894849005793,109.61329484900578,within_a
2070,Harvey House,Golledge Hall,27.0,71.31324000000001,64.95302540271734,6.360214597282663,between
2070,Harvey House,Snow Church,29.0,13.13935,66.19140237525872,53.05205237525872,between
2070,Harvey House,Sauer Center,24.0,15.771239999999999,46.29205396301872,30.520813963018725,between
2070,Harvey House,Tobler Museum,31.0,11.83158,42.14615862727205,30.31457862727205,between
2070,Golledge Hall,Batty House,37.0,156.3242,173.56946174631767,17.24526174631768,between
2070,Golledge Hall,Lynch Station,34.0,140.9689,-173.9683139144782,45.06278608552179,between
2070,Golledge Hall,Harris Hall,39.0,-45.05709,176.2022806137976,138.7406293862024,between
2070,Golledge Hall,Harvey House,35.0,-114.7956,139.93093678256204,105.27346321743795,between
2070,Golledge Hall,Snow Church,36.0,-1.447668,1.2041344013640871,2.651802401364087,within_b
2070,Golledge Hall,Sauer Center,32.0,-175.218,-76.21088344473237,99.00711655526761,within_b
2070,Golledge Hall,Tobler Museum,33.0,27.360670000000002,-147.02844706156867,174.38911706156867,within_b
2070,Snow Church,Batty House,45.0,-49.4776,-90.6470094165935,41.1694094165935,between
2070,Snow Church,Lynch Station,44.0,88.45845,-79.44851915391442,167.90696915391442,between
2070,Snow Church,Harris Hall,47.0,-89.12226,-88.09346154480704,1.0287984551929554,between
2070,Snow Church,Harvey House,40.0,-98.53713,-119.69295786010946,21.155827860109454,between
2070,Snow Church,Golledge Hall,46.0,-127.8927,-125.84311454991945,2.0495854500805564,within_b
2070,Snow Church,Sauer Center,43.0,0.8187665,-0.27926235158265256,1.0980288515826526,within_b
2070,Snow Church,Tobler Museum,42.0,-50.02813,-63.692776166334035,13.664646166334038,within_b
2070,Sauer Center,Batty House,53.0,-6.205072,6.74450862234883,12.94958062234883,between
2070,Sauer Center,Lynch Station,51.0,-2.7249830000000004,17.762054920259878,20.48703792025988,between
