participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
2022,Batty House,Lynch Station,3.0,17.09799,-47.32798389151449,64.42597389151449,within_a
2022,Batty House,Harris Hall,5.0,51.05693,37.52863730402907,13.528292695970933,within_a
2022,Batty House,Harvey House,6.0,58.58732,93.19423765817854,34.60691765817854,within_a
2022,Batty House,Golledge Hall,0.0,65.97676,51.76768153806614,14.209078461933856,between
2022,Batty House,Snow Church,2.0,39.49127,48.19947553081968,8.708205530819683,between
2022,Batty House,Sauer Center,1.0,64.68643,30.331695097476896,34.354734902523106,between
2022,Batty House,Tobler Museum,4.0,39.44088,37.30802198129223,2.132858018707772,between
2022,Lynch Station,Batty House,14.0,132.3863,130.6542463331721,1.732053666827909,within_a
2022,Lynch Station,Harris Hall,11.0,8.653944000000001,7.02170467090796,1.632239329092041,within_a
2022,Lynch Station,Harvey House,9.0,-13.68227,48.195938013595914,61.878208013595916,within_a
2022,Lynch Station,Golledge Hall,12.0,36.65147,-3.323863738061074,39.975333738061074,between
2022,Lynch Station,Snow Church,8.0,2.4626740000000003,-8.968174613078338,11.430848613078338,between
2022,Lynch Station,Sauer Center,10.0,0.03426402,-29.209033423777672,29.24329744377767,between
2022,Lynch Station,Tobler Museum,13.0,8.015623,-17.950764420634226,25.966387420634227,between
2022,Harris Hall,Batty House,17.0,90.74791,83.35216568459656,7.395744315403448,within_a
2022,Harris Hall,Lynch Station,16.0,116.2125,114.56279427841682,1.6497057215831887,within_a
2022,Harris Hall,Harvey House,22.0,-22.153879999999997,-2.146796903629346,20.00708309637065,within_a
2022,Harris Hall,Golledge Hall,19.0,12.27533,-77.71082192465416,89.98615192465415,between
2022,Harris Hall,Snow Church,18.0,-5.9324699999999995,-84.72811220292517,78.79564220292518,between
2022,Harris Hall,Sauer Center,21.0,-71.70953,-110.65743363432559,38.947903634325584,between
2022,Harris Hall,Tobler Museum,23.0,-96.74892,-99.95984558186653,3.210925581866533,between
2022,Harvey House,Batty House,29.0,-19.87987,-46.54689912218602,26.66702912218602,within_a
2022,Harvey House,Lynch Station,24.0,-3.848783,-32.282464292919606,28.433681292919605,within_a
2022,Harvey House,Harris Hall,25.0,43.43319,-4.196894849005793,47.6300848490058,within_a
2022,Harvey House,Golledge Hall,27.0,82.67638000000001,64.95302540271734,17.723354597282665,between
2022,Harvey House,Snow Church,31.0,67.46705,66.19140237525872,1.275647624741282,between
2022,Harvey House,Sauer Center,28.0,43.095659999999995,46.29205396301872,3.1963939630187284,between
2022,Harvey House,Tobler Museum,26.0,71.85424,42.14615862727205,29.708081372727953,between
2022,Golledge Hall,Batty House,35.0,-122.8115,173.56946174631767,63.619038253682334,between
2022,Golledge Hall,Lynch Station,32.0,-100.8986,-173.9683139144782,73.06971391447819,between
2022,Golledge Hall,Harris Hall,36.0,-68.06537,176.2022806137976,115.7323493862024,between
2022,Golledge Hall,Harvey House,38.0,-44.63612,139.93093678256204,175.43294321743795,between
2022,Golledge Hall,Snow Church,37.0,0.392669,1.2041344013640871,0.8114654013640872,within_b
2022,Golledge Hall,Sauer Center,34.0,-66.74812,-76.21088344473237,9.462763444732374,within_b
2022,Golledge Hall,Tobler Museum,33.0,-147.8141,-147.02844706156867,0.7856529384313262,within_b
2022,Snow Church,Batty House,43.0,-17.166629999999998,-90.6470094165935,73.48037941659351,between
2022,Snow Church,Lynch Station,46.0,-7.023114,-79.44851915391442,72.42540515391443,between
2022,Snow Church,Harris Hall,42.0,19.07956,-88.09346154480704,107.17302154480704,between
2022,Snow Church,Harvey House,47.0,41.17768,-119.69295786010946,160.87063786010947,between
2022,Snow Church,Golledge Hall,41.0,-128.1926,-125.84311454991945,2.34948545008055,within_b
2022,Snow Church,Sauer Center,44.0,-0.4279585,-0.27926235158265256,0.14869614841734746,within_b
2022,Snow Church,Tobler Museum,45.0,-63.2191,-63.692776166334035,0.4736761663340374,within_b
2022,Sauer Center,Batty House,55.0,54.37254,6.74450862234883,47.62803137765117,between
2022,Sauer Center,Lynch Station,49.0,72.85866999999999,17.762054920259878,55.09661507974011,between
2022,Sauer Center,Harris Hall,48.0,118.2429,4.240040563502457,114.00285943649754,between
2022,Sauer Center,Harvey House,52.0,148.6405,-23.09134403283715,171.73184403283716,between
2022,Sauer Center,Golledge Hall,53.0,-44.3132,-51.85616181338526,7.542961813385261,within_b
2022,Sauer Center,Snow Church,51.0,-86.21972,-89.63525725921562,3.4155372592156255,within_b
2022,Sauer Center,Tobler Museum,50.0,2.769868,2.713388186025373,0.0564798139746272,within_b
2022,Tobler Museum,Batty House,59.0,-115.53299999999999,-171.00866513563608,55.47566513563609,between
2022,Tobler Museum,Lynch Station,63.0,-45.3039,-156.23556254554433,110.93166254554433,between
2022,Tobler Museum,Harris Hall,61.0,-32.34901,-173.2852643263075,140.9362543263075,between
2022,Tobler Museum,Harvey House,60.0,-19.74614,147.24819099679667,166.99433099679666,between
2022,Tobler Museum,Golledge Hall,62.0,57.875769999999996,67.30353066020724,9.427760660207248,within_b
2022,Tobler Museum,Snow Church,58.0,37.28344,38.782798085606366,1.4993580856063673,within_b
2022,Tobler Museum,Sauer Center,56.0,0.5207698000000001,-20.69981415519988,21.22058395519988,within_b
2022,Batty House,Mountain Range,7.0,56.3045,,,other
2022,Lynch Station,Mountain Range,15.0,18.05677,,,other
2022,Harris Hall,Mountain Range,20.0,17.27327,,,other
2022,Harvey House,Mountain Range,30.0,53.6673,,,other
2022,Golledge Hall,Mountain Range,39.0,45.1612,,,other
2022,Snow Church,Mountain Range,40.0,163.1079,,,other
2022,Sauer Center,Mountain Range,54.0,-85.28775999999999,,,other
2022,Tobler Museum,Mountain Range,57.0,62.67426,,,other
