participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
2061,Batty House,Lynch Station,4.0,-42.999590000000005,-47.32798389151449,4.328393891514487,within_a
2061,Batty House,Harris Hall,6.0,39.16822,37.52863730402907,1.6395826959709296,within_a
2061,Batty House,Harvey House,5.0,13.530999999999999,93.19423765817854,79.66323765817853,within_a
2061,Batty House,Golledge Hall,7.0,75.02767,51.76768153806614,23.259988461933858,between
2061,Batty House,Snow Church,3.0,84.4817,48.19947553081968,36.28222446918032,between
2061,Batty House,Sauer Center,1.0,47.55167,30.331695097476896,17.219974902523106,between
2061,Batty House,Tobler Museum,0.0,67.05951999999999,37.30802198129223,29.751498018707764,between
2061,Lynch Station,Batty House,14.0,132.2865,130.6542463331721,1.6322536668278929,within_a
2061,Lynch Station,Harris Hall,15.0,-12.517489999999999,7.02170467090796,19.53919467090796,within_a
2061,Lynch Station,Harvey House,9.0,24.13764,48.195938013595914,24.058298013595913,within_a
2061,Lynch Station,Golledge Hall,12.0,42.31542,-3.323863738061074,45.639283738061074,between
2061,Lynch Station,Snow Church,11.0,6.358815,-8.968174613078338,15.326989613078338,between
2061,Lynch Station,Sauer Center,10.0,34.7708,-29.209033423777672,63.97983342377768,between
2061,Lynch Station,Tobler Museum,8.0,3.131942,-17.950764420634226,21.082706420634224,between
2061,Harris Hall,Batty House,16.0,90.46815,83.35216568459656,7.115984315403438,within_a
2061,Harris Hall,Lynch Station,17.0,124.6198,114.56279427841682,10.057005721583181,within_a
2061,Harris Hall,Harvey House,18.0,-36.39795,-2.146796903629346,34.25115309637066,within_a
2061,Harris Hall,Golledge Hall,21.0,-16.50146,-77.71082192465416,61.209361924654154,between
2061,Harris Hall,Snow Church,22.0,-72.23076999999999,-84.72811220292517,12.497342202925182,between
2061,Harris Hall,Sauer Center,19.0,-85.74638,-110.65743363432559,24.911053634325583,between
2061,Harris Hall,Tobler Museum,23.0,-20.638720000000003,-99.95984558186653,79.32112558186653,between
2061,Harvey House,Batty House,28.0,108.0167,-46.54689912218602,154.56359912218602,within_a
2061,Harvey House,Lynch Station,26.0,117.0773,-32.282464292919606,149.3597642929196,within_a
2061,Harvey House,Harris Hall,31.0,84.18569000000001,-4.196894849005793,88.3825848490058,within_a
2061,Harvey House,Golledge Hall,24.0,71.38906999999999,64.95302540271734,6.436044597282645,between
2061,Harvey House,Snow Church,27.0,21.378429999999998,66.19140237525872,44.812972375258724,between
2061,Harvey House,Sauer Center,30.0,26.87678,46.29205396301872,19.415273963018723,between
2061,Harvey House,Tobler Museum,25.0,20.85973,42.14615862727205,21.286428627272052,between
2061,Golledge Hall,Batty House,37.0,168.6663,173.56946174631767,4.903161746317664,between
2061,Golledge Hall,Lynch Station,33.0,159.4323,-173.9683139144782,26.599386085521814,between
2061,Golledge Hall,Harris Hall,32.0,-45.9428,176.2022806137976,137.8549193862024,between
2061,Golledge Hall,Harvey House,35.0,19.47402,139.93093678256204,120.45691678256205,between
2061,Golledge Hall,Snow Church,36.0,-4.999712000000001,1.2041344013640871,6.203846401364087,within_b
2061,Golledge Hall,Sauer Center,39.0,-76.18124,-76.21088344473237,0.029643444732371904,within_b
2061,Golledge Hall,Tobler Museum,34.0,-138.5986,-147.02844706156867,8.429847061568665,within_b
2061,Snow Church,Batty House,42.0,-95.07224000000001,-90.6470094165935,4.425230583406503,between
2061,Snow Church,Lynch Station,41.0,-94.63025999999999,-79.44851915391442,15.181740846085575,between
2061,Snow Church,Harris Hall,47.0,14.95261,-88.09346154480704,103.04607154480703,between
2061,Snow Church,Harvey House,45.0,175.333,-119.69295786010946,64.97404213989057,between
2061,Snow Church,Golledge Hall,40.0,-145.4252,-125.84311454991945,19.58208545008054,within_b
2061,Snow Church,Sauer Center,46.0,-2.897189,-0.27926235158265256,2.6179266484173476,within_b
2061,Snow Church,Tobler Museum,44.0,-55.46999,-63.692776166334035,8.222786166334032,within_b
2061,Sauer Center,Batty House,53.0,-30.0487,6.74450862234883,36.79320862234883,between
2061,Sauer Center,Lynch Station,51.0,-16.136470000000003,17.762054920259878,33.89852492025988,between
2061,Sauer Center,Harris Hall,50.0,-99.1884,4.240040563502457,103.42844056350246,between
2061,Sauer Center,Harvey House,48.0,-17.75558,-23.09134403283715,5.335764032837151,between
2061,Sauer Center,Golledge Hall,49.0,-44.23033,-51.85616181338526,7.625831813385261,within_b
2061,Sauer Center,Snow Church,55.0,-103.6304,-89.63525725921562,13.995142740784374,within_b
2061,Sauer Center,Tobler Museum,54.0,5.233341,2.713388186025373,2.5199528139746272,within_b
2061,Tobler Museum,Batty House,58.0,110.6799,-171.00866513563608,78.31143486436395,between
2061,Tobler Museum,Lynch Station,63.0,117.7603,-156.23556254554433,86.00413745445564,between
2061,Tobler Museum,Harris Hall,57.0,-37.39686,-173.2852643263075,135.8884043263075,between
2061,Tobler Museum,Harvey House,61.0,100.8617,147.24819099679667,46.38649099679667,between
2061,Tobler Museum,Golledge Hall,56.0,77.72632,67.30353066020724,10.422789339792757,within_b
2061,Tobler Museum,Snow Church,59.0,31.73841,38.782798085606366,7.044388085606368,within_b
2061,Tobler Museum,Sauer Center,60.0,0.9620516,-20.69981415519988,21.66186575519988,within_b
2061,Batty House,Compass North,2.0,179.4195,,,other
2061,Lynch Station,Compass North,13.0,114.8964,,,other
2061,Harris Hall,Compass North,20.0,37.69429,,,other
2061,Harvey House,Compass North,29.0,119.8109,,,other
2061,Golledge Hall,Compass North,38.0,-111.0442,,,other
2061,Snow Church,Compass North,43.0,-139.5734,,,other
2061,Sauer Center,Compass North,52.0,-36.5617,,,other
2061,Tobler Museum,Compass North,62.0,85.51671999999999,,,other
