participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
2072,Batty House,Lynch Station,1.0,-46.80315,-47.32798389151449,0.5248338915144899,within_a
2072,Batty House,Harris Hall,3.0,34.36095,37.52863730402907,3.167687304029066,within_a
2072,Batty House,Harvey House,7.0,77.59357,93.19423765817854,15.600667658178537,within_a
2072,Batty House,Golledge Hall,4.0,49.63704,51.76768153806614,2.1306415380661434,between
2072,Batty House,Snow Church,2.0,46.03529,48.19947553081968,2.1641855308196796,between
2072,Batty House,Sauer Center,5.0,26.245720000000002,30.331695097476896,4.085975097476894,between
2072,Batty House,Tobler Museum,6.0,23.35943,37.30802198129223,13.948591981292228,between
2072,Lynch Station,Batty House,8.0,131.9003,130.6542463331721,1.2460536668278905,within_a
2072,Lynch Station,Harris Hall,14.0,3.036155,7.02170467090796,3.98554967090796,within_a
2072,Lynch Station,Harvey House,13.0,23.0629,48.195938013595914,25.133038013595915,within_a
2072,Lynch Station,Golledge Hall,15.0,-9.200776,-3.323863738061074,5.876912261938926,between
2072,Lynch Station,Snow Church,11.0,-12.068769999999999,-8.968174613078338,3.100595386921661,between
2072,Lynch Station,Sauer Center,9.0,-21.89155,-29.209033423777672,7.317483423777674,between
2072,Lynch Station,Tobler Museum,10.0,-29.79259,-17.950764420634226,11.841825579365775,between
2072,Harris Hall,Batty House,23.0,92.29179,83.35216568459656,8.93962431540345,within_a
2072,Harris Hall,Lynch Station,20.0,120.1287,114.56279427841682,5.565905721583178,within_a
2072,Harris Hall,Harvey House,19.0,-5.079486,-2.146796903629346,2.932689096370654,within_a
2072,Harris Hall,Golledge Hall,17.0,-62.64593000000001,-77.71082192465416,15.064891924654148,between
2072,Harris Hall,Snow Church,21.0,-60.951969999999996,-84.72811220292517,23.77614220292518,between
2072,Harris Hall,Sauer Center,16.0,-78.34154000000001,-110.65743363432559,32.315893634325576,between
2072,Harris Hall,Tobler Museum,18.0,-84.67868,-99.95984558186653,15.281165581866532,between
2072,Harvey House,Batty House,31.0,-66.02495,-46.54689912218602,19.478050877813985,within_a
2072,Harvey House,Lynch Station,29.0,-24.97857,-32.282464292919606,7.303894292919605,within_a
2072,Harvey House,Harris Hall,25.0,4.83825,-4.196894849005793,9.035144849005793,within_a
2072,Harvey House,Golledge Hall,24.0,86.17104,64.95302540271734,21.21801459728266,between
2072,Harvey House,Snow Church,30.0,100.7698,66.19140237525872,34.578397624741285,between
2072,Harvey House,Sauer Center,27.0,83.84573,46.29205396301872,37.55367603698128,between
2072,Harvey House,Tobler Museum,26.0,71.91649,42.14615862727205,29.770331372727945,between
2072,Golledge Hall,Batty House,32.0,150.8616,173.56946174631767,22.70786174631766,between
2072,Golledge Hall,Lynch Station,36.0,153.8097,-173.9683139144782,32.22198608552185,between
2072,Golledge Hall,Harris Hall,39.0,148.3616,176.2022806137976,27.840680613797588,between
2072,Golledge Hall,Harvey House,35.0,113.0098,139.93093678256204,26.921136782562044,between
2072,Golledge Hall,Snow Church,38.0,0.4279585,1.2041344013640871,0.7761759013640871,within_b
2072,Golledge Hall,Sauer Center,33.0,-72.09898000000001,-76.21088344473237,4.111903444732363,within_b
2072,Golledge Hall,Tobler Museum,37.0,-143.4661,-147.02844706156867,3.5623470615686585,within_b
2072,Snow Church,Batty House,47.0,-127.7049,-90.6470094165935,37.05789058340649,between
