participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
2067,Batty House,Lynch Station,3.0,-46.58409,-47.32798389151449,0.7438938915144888,within_a
2067,Batty House,Harris Hall,7.0,56.811780000000006,37.52863730402907,19.283142695970938,within_a
2067,Batty House,Harvey House,6.0,93.62688,93.19423765817854,0.4326423418214631,within_a
2067,Batty House,Golledge Hall,4.0,55.95887,51.76768153806614,4.191188461933855,between
2067,Batty House,Snow Church,1.0,63.90215,48.19947553081968,15.702674469180316,between
2067,Batty House,Sauer Center,2.0,45.305820000000004,30.331695097476896,14.974124902523108,between
2067,Batty House,Tobler Museum,0.0,44.70797,37.30802198129223,7.399948018707775,between
2067,Lynch Station,Batty House,13.0,135.0589,130.6542463331721,4.4046536668278975,within_a
2067,Lynch Station,Harris Hall,8.0,43.637409999999996,7.02170467090796,36.61570532909204,within_a
2067,Lynch Station,Harvey House,10.0,43.550059999999995,48.195938013595914,4.645878013595919,within_a
2067,Lynch Station,Golledge Hall,11.0,7.589334,-3.323863738061074,10.913197738061074,between
2067,Lynch Station,Snow Church,9.0,10.347389999999999,-8.968174613078338,19.315564613078337,between
2067,Lynch Station,Sauer Center,15.0,-7.282086,-29.209033423777672,21.926947423777673,between
2067,Lynch Station,Tobler Museum,14.0,-14.616760000000001,-17.950764420634226,3.3340044206342245,between
2067,Harris Hall,Batty House,17.0,94.48338000000001,83.35216568459656,11.131214315403454,within_a
2067,Harris Hall,Lynch Station,16.0,121.978,114.56279427841682,7.4152057215831775,within_a
2067,Harris Hall,Harvey House,20.0,2.9930369999999997,-2.146796903629346,5.139833903629346,within_a
2067,Harris Hall,Golledge Hall,23.0,-23.92621,-77.71082192465416,53.78461192465416,between
2067,Harris Hall,Snow Church,21.0,-62.518769999999996,-84.72811220292517,22.20934220292518,between
2067,Harris Hall,Sauer Center,22.0,-72.18427,-110.65743363432559,38.47316363432559,between
2067,Harris Hall,Tobler Museum,18.0,-63.97955,-99.95984558186653,35.98029558186653,between
2067,Harvey House,Batty House,26.0,-56.287240000000004,-46.54689912218602,9.740340877813985,within_a
2067,Harvey House,Lynch Station,31.0,-23.12578,-32.282464292919606,9.156684292919607,within_a
2067,Harvey House,Harris Hall,29.0,-3.964818,-4.196894849005793,0.23207684900579295,within_a
2067,Harvey House,Golledge Hall,27.0,71.39923,64.95302540271734,6.446204597282659,between
2067,Harvey House,Snow Church,25.0,12.3681,66.19140237525872,53.82330237525872,between
2067,Harvey House,Sauer Center,30.0,28.43897,46.29205396301872,17.853083963018722,between
2067,Harvey House,Tobler Museum,24.0,84.19946,42.14615862727205,42.05330137272795,between
2067,Golledge Hall,Batty House,36.0,129.0654,173.56946174631767,44.50406174631766,between
2067,Golledge Hall,Lynch Station,34.0,129.7901,-173.9683139144782,56.24158608552182,between
2067,Golledge Hall,Harris Hall,39.0,171.0824,176.2022806137976,5.119880613797591,between
