participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
2050,Batty House,Lynch Station,2.0,-35.2675,-47.32798389151449,12.060483891514494,within_a
2050,Batty House,Harris Hall,6.0,107.37899999999999,37.52863730402907,69.85036269597092,within_a
2050,Batty House,Harvey House,7.0,90.31081999999999,93.19423765817854,2.8834176581785442,within_a
2050,Batty House,Golledge Hall,1.0,-62.23509,51.76768153806614,114.00277153806614,between
2050,Batty House,Snow Church,5.0,-62.23509,48.19947553081968,110.43456553081968,between
2050,Batty House,Sauer Center,0.0,80.64161,30.331695097476896,50.309914902523104,between
2050,Batty House,Tobler Museum,4.0,0.9410763000000001,37.30802198129223,36.36694568129223,between
2050,Lynch Station,Batty House,9.0,134.0275,130.6542463331721,3.3732536668279067,within_a
2050,Lynch Station,Harris Hall,15.0,17.38736,7.02170467090796,10.365655329092041,within_a
2050,Lynch Station,Harvey House,11.0,86.21619,48.195938013595914,38.020251986404084,within_a
2050,Lynch Station,Golledge Hall,8.0,12.176169999999999,-3.323863738061074,15.500033738061074,between
2050,Lynch Station,Snow Church,12.0,-11.765839999999999,-8.968174613078338,2.7976653869216612,between
2050,Lynch Station,Sauer Center,10.0,-14.611479999999998,-29.209033423777672,14.597553423777674,between
2050,Lynch Station,Tobler Museum,14.0,-28.905040000000003,-17.950764420634226,10.954275579365778,between
2050,Harris Hall,Batty House,17.0,124.9131,83.35216568459656,41.56093431540344,within_a
2050,Harris Hall,Lynch Station,21.0,125.1204,114.56279427841682,10.557605721583187,within_a
2050,Harris Hall,Harvey House,22.0,123.3954,-2.146796903629346,125.54219690362935,within_a
2050,Harris Hall,Golledge Hall,19.0,-59.86931,-77.71082192465416,17.841511924654156,between
2050,Harris Hall,Snow Church,23.0,-83.74145,-84.72811220292517,0.9866622029251744,between
2050,Harris Hall,Sauer Center,18.0,-39.58978,-110.65743363432559,71.06765363432558,between
2050,Harris Hall,Tobler Museum,16.0,168.6823,-99.95984558186653,91.35785441813346,between
2050,Harvey House,Batty House,31.0,95.81549,-46.54689912218602,142.36238912218602,within_a
2050,Harvey House,Lynch Station,30.0,-155.8444,-32.282464292919606,123.56193570708041,within_a
2050,Harvey House,Harris Hall,25.0,94.33429,-4.196894849005793,98.53118484900578,within_a
2050,Harvey House,Golledge Hall,29.0,72.14560999999999,64.95302540271734,7.1925845972826465,between
2050,Harvey House,Snow Church,24.0,-19.62769,66.19140237525872,85.81909237525872,between
2050,Harvey House,Sauer Center,28.0,-147.9034,46.29205396301872,165.80454603698126,between
2050,Harvey House,Tobler Museum,27.0,26.77777,42.14615862727205,15.36838862727205,between
2050,Golledge Hall,Batty House,33.0,-170.0995,173.56946174631767,16.331038253682323,between
2050,Golledge Hall,Lynch Station,35.0,-55.38799,-173.9683139144782,118.58032391447819,between
2050,Golledge Hall,Harris Hall,36.0,-179.5519,176.2022806137976,4.245819386202413,between
2050,Golledge Hall,Harvey House,32.0,18.14658,139.93093678256204,121.78435678256204,between
2050,Golledge Hall,Snow Church,39.0,0.05934703,1.2041344013640871,1.144787371364087,within_b
2050,Golledge Hall,Sauer Center,37.0,17.19278,-76.21088344473237,93.40366344473237,within_b
2050,Golledge Hall,Tobler Museum,34.0,-120.5093,-147.02844706156867,26.519147061568674,within_b
2050,Snow Church,Batty House,43.0,-104.4189,-90.6470094165935,13.771890583406488,between
2050,Snow Church,Lynch Station,44.0,0.2880355,-79.44851915391442,79.73655465391442,between
2050,Snow Church,Harris Hall,47.0,-86.35799,-88.09346154480704,1.7354715448070408,between
2050,Snow Church,Harvey House,40.0,-30.513840000000002,-119.69295786010946,89.17911786010946,between
2050,Snow Church,Golledge Hall,41.0,-118.9713,-125.84311454991945,6.871814549919449,within_b
2050,Snow Church,Sauer Center,46.0,-101.2803,-0.27926235158265256,101.00103764841734,within_b
2050,Snow Church,Tobler Museum,42.0,-54.89232,-63.692776166334035,8.800456166334037,within_b
2050,Sauer Center,Batty House,53.0,-15.1893,6.74450862234883,21.933808622348828,between
2050,Sauer Center,Lynch Station,52.0,44.29515,17.762054920259878,26.53309507974012,between
2050,Sauer Center,Harris Hall,55.0,-24.835420000000003,4.240040563502457,29.07546056350246,between
2050,Sauer Center,Harvey House,54.0,46.30825,-23.09134403283715,69.39959403283714,between
2050,Sauer Center,Golledge Hall,49.0,-44.867309999999996,-51.85616181338526,6.988851813385267,within_b
2050,Sauer Center,Snow Church,51.0,-25.939989999999998,-89.63525725921562,63.695267259215626,within_b
2050,Sauer Center,Tobler Museum,50.0,11.81867,2.713388186025373,9.105281813974626,within_b
2050,Tobler Museum,Batty House,62.0,108.7896,-171.00866513563608,80.20173486436391,between
2050,Tobler Museum,Lynch Station,57.0,109.5236,-156.23556254554433,94.24083745445569,between
2050,Tobler Museum,Harris Hall,56.0,17.20619,-173.2852643263075,169.5085456736925,between
2050,Tobler Museum,Harvey House,58.0,108.13600000000001,147.24819099679667,39.112190996796656,between
2050,Tobler Museum,Golledge Hall,61.0,78.68633,67.30353066020724,11.382799339792754,within_b
2050,Tobler Museum,Snow Church,63.0,33.6659,38.782798085606366,5.1168980856063655,within_b
2050,Tobler Museum,Sauer Center,60.0,33.305240000000005,-20.69981415519988,54.005054155199886,within_b
2050,Batty House,Mountain Range,3.0,-148.9561,,,other
2050,Lynch Station,Mountain Range,13.0,114.4436,,,other
2050,Harris Hall,Mountain Range,20.0,135.1073,,,other
2050,Harvey House,Mountain Range,26.0,-124.7105,,,other
