participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
2060,Batty House,Lynch Station,7.0,-29.579240000000002,-47.32798389151449,17.74874389151449,within_a
2060,Batty House,Harris Hall,6.0,41.96552,37.52863730402907,4.4368826959709295,within_a
2060,Batty House,Harvey House,2.0,84.73828,93.19423765817854,8.455957658178534,within_a
2060,Batty House,Golledge Hall,4.0,73.47429,51.76768153806614,21.706608461933854,between
2060,Batty House,Snow Church,0.0,39.517540000000004,48.19947553081968,8.681935530819679,between
2060,Batty House,Sauer Center,1.0,49.54286,30.331695097476896,19.2111649025231,between
2060,Batty House,Tobler Museum,3.0,62.17787,37.30802198129223,24.86984801870777,between
2060,Lynch Station,Batty House,12.0,133.7143,130.6542463331721,3.060053666827912,within_a
2060,Lynch Station,Harris Hall,9.0,7.824785,7.02170467090796,0.8030803290920403,within_a
2060,Lynch Station,Harvey House,11.0,47.20678,48.195938013595914,0.9891580135959117,within_a
2060,Lynch Station,Golledge Hall,13.0,26.116629999999997,-3.323863738061074,29.440493738061072,between
2060,Lynch Station,Snow Church,10.0,-11.162139999999999,-8.968174613078338,2.1939653869216613,between
2060,Lynch Station,Sauer Center,15.0,-20.78566,-29.209033423777672,8.423373423777672,between
2060,Lynch Station,Tobler Museum,8.0,-0.7391344,-17.950764420634226,17.211630020634225,between
2060,Harris Hall,Batty House,16.0,92.92716,83.35216568459656,9.574994315403444,within_a
2060,Harris Hall,Lynch Station,19.0,122.1715,114.56279427841682,7.608705721583178,within_a
2060,Harris Hall,Harvey House,18.0,-12.75623,-2.146796903629346,10.609433096370655,within_a
2060,Harris Hall,Golledge Hall,23.0,-25.43531,-77.71082192465416,52.275511924654154,between
2060,Harris Hall,Snow Church,22.0,-93.45238,-84.72811220292517,8.72426779707483,between
2060,Harris Hall,Sauer Center,21.0,-108.5036,-110.65743363432559,2.1538336343255793,between
2060,Harris Hall,Tobler Museum,20.0,-110.6824,-99.95984558186653,10.72255441813347,between
2060,Harvey House,Batty House,29.0,-35.88385,-46.54689912218602,10.663049122186017,within_a
2060,Harvey House,Lynch Station,30.0,-18.270979999999998,-32.282464292919606,14.011484292919608,within_a
2060,Harvey House,Harris Hall,24.0,15.97393,-4.196894849005793,20.170824849005793,within_a
2060,Harvey House,Golledge Hall,25.0,80.19372,64.95302540271734,15.240694597282655,between
2060,Harvey House,Snow Church,28.0,36.27779,66.19140237525872,29.913612375258715,between
2060,Harvey House,Sauer Center,31.0,43.30644,46.29205396301872,2.9856139630187215,between
2060,Harvey House,Tobler Museum,27.0,27.40581,42.14615862727205,14.740348627272052,between
