participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
2005,Batty House,Lynch Station,4.0,-45.82632,-47.32798389151449,1.5016638915144895,within_a
2005,Batty House,Harris Hall,7.0,41.136559999999996,37.52863730402907,3.6079226959709274,within_a
2005,Batty House,Harvey House,6.0,92.70003,93.19423765817854,0.4942076581785386,within_a
2005,Batty House,Golledge Hall,1.0,55.611709999999995,51.76768153806614,3.8440284619338527,between
2005,Batty House,Snow Church,0.0,42.12177,48.19947553081968,6.077705530819685,between
2005,Batty House,Sauer Center,2.0,13.759120000000001,30.331695097476896,16.572575097476893,between
2005,Batty House,Tobler Museum,5.0,19.30365,37.30802198129223,18.004371981292227,between
2005,Lynch Station,Batty House,12.0,135.7595,130.6542463331721,5.105253666827906,within_a
2005,Lynch Station,Harris Hall,14.0,1.314773,7.02170467090796,5.70693167090796,within_a
2005,Lynch Station,Harvey House,11.0,51.33194,48.195938013595914,3.1360019864040893,within_a
2005,Lynch Station,Golledge Hall,15.0,-8.997983999999999,-3.323863738061074,5.674120261938925,between
2005,Lynch Station,Snow Church,10.0,-9.511138,-8.968174613078338,0.542963386921663,between
2005,Lynch Station,Sauer Center,8.0,-21.71442,-29.209033423777672,7.494613423777672,between
2005,Lynch Station,Tobler Museum,13.0,-23.70368,-17.950764420634226,5.752915579365773,between
2005,Harris Hall,Batty House,17.0,86.47069,83.35216568459656,3.118524315403448,within_a
2005,Harris Hall,Lynch Station,19.0,123.4925,114.56279427841682,8.92970572158319,within_a
2005,Harris Hall,Harvey House,16.0,4.912827,-2.146796903629346,7.059623903629346,within_a
2005,Harris Hall,Golledge Hall,20.0,-72.26614000000001,-77.71082192465416,5.444681924654148,between
2005,Harris Hall,Snow Church,23.0,-86.42854,-84.72811220292517,1.7004277970748234,between
2005,Harris Hall,Sauer Center,18.0,-102.2527,-110.65743363432559,8.40473363432558,between
2005,Harris Hall,Tobler Museum,22.0,-104.2869,-99.95984558186653,4.327054418133471,between
2005,Harvey House,Batty House,31.0,-40.27013,-46.54689912218602,6.276769122186018,within_a
2005,Harvey House,Lynch Station,25.0,-9.994047,-32.282464292919606,22.288417292919604,within_a
2005,Harvey House,Harris Hall,24.0,10.544410000000001,-4.196894849005793,14.741304849005793,within_a
2005,Harvey House,Golledge Hall,26.0,74.1223,64.95302540271734,9.169274597282651,between
2005,Harvey House,Snow Church,28.0,47.82093,66.19140237525872,18.37047237525872,between
2005,Harvey House,Sauer Center,27.0,33.08316,46.29205396301872,13.208893963018724,between
2005,Harvey House,Tobler Museum,29.0,21.83328,42.14615862727205,20.312878627272053,between
2005,Golledge Hall,Batty House,32.0,176.2124,173.56946174631767,2.642938253682331,between
2005,Golledge Hall,Lynch Station,37.0,173.3061,-173.9683139144782,12.725586085521854,between
2005,Golledge Hall,Harris Hall,36.0,161.64,176.2022806137976,14.562280613797611,between
2005,Golledge Hall,Harvey House,33.0,132.9886,139.93093678256204,6.942336782562052,between
2005,Golledge Hall,Snow Church,34.0,1.4240899999999999,1.2041344013640871,0.21995559863591274,within_b
2005,Golledge Hall,Sauer Center,35.0,-74.61348000000001,-76.21088344473237,1.5974034447323646,within_b
2005,Golledge Hall,Tobler Museum,39.0,-144.6636,-147.02844706156867,2.3648470615686676,within_b
2005,Snow Church,Batty House,46.0,-87.87733,-90.6470094165935,2.7696794165935046,between
2005,Snow Church,Lynch Station,42.0,-90.13150999999999,-79.44851915391442,10.682990846085573,between
2005,Snow Church,Harris Hall,45.0,-95.4882,-88.09346154480704,7.3947384551929645,between
2005,Snow Church,Harvey House,43.0,-119.9122,-119.69295786010946,0.21924213989053953,between
2005,Snow Church,Golledge Hall,40.0,-125.3408,-125.84311454991945,0.502314549919447,within_b
2005,Snow Church,Sauer Center,41.0,-0.40445180000000003,-0.27926235158265256,0.12518944841734747,within_b
2005,Snow Church,Tobler Museum,44.0,-64.69853,-63.692776166334035,1.0057538336659704,within_b
2005,Sauer Center,Batty House,52.0,21.67919,6.74450862234883,14.934681377651168,between
2005,Sauer Center,Lynch Station,53.0,25.11421,17.762054920259878,7.352155079740122,between
2005,Sauer Center,Harris Hall,55.0,-6.311214,4.240040563502457,10.551254563502457,between
2005,Sauer Center,Harvey House,50.0,-23.08631,-23.09134403283715,0.005034032837148317,between
2005,Sauer Center,Golledge Hall,48.0,-51.40509,-51.85616181338526,0.45107181338526203,within_b
2005,Sauer Center,Snow Church,51.0,-86.01371999999999,-89.63525725921562,3.6215372592156285,within_b
2005,Sauer Center,Tobler Museum,49.0,4.743632,2.713388186025373,2.030243813974627,within_b
2005,Tobler Museum,Batty House,62.0,-165.8295,-171.00866513563608,5.179165135636083,between
2005,Tobler Museum,Lynch Station,59.0,-145.2718,-156.23556254554433,10.963762545544313,between
2005,Tobler Museum,Harris Hall,63.0,178.2684,-173.2852643263075,8.446335673692488,between
2005,Tobler Museum,Harvey House,57.0,137.0702,147.24819099679667,10.177990996796666,between
2005,Tobler Museum,Golledge Hall,61.0,82.24046,67.30353066020724,14.936929339792755,within_b
2005,Tobler Museum,Snow Church,58.0,38.483670000000004,38.782798085606366,0.2991280856063625,within_b
2005,Tobler Museum,Sauer Center,56.0,3.3339559999999997,-20.69981415519988,24.033770155199882,within_b
2005,Batty House,Mountain Range,3.0,176.6138,,,other
2005,Lynch Station,Mountain Range,9.0,110.9511,,,other
2005,Harris Hall,Mountain Range,21.0,56.925709999999995,,,other
2005,Harvey House,Mountain Range,30.0,-124.9122,,,other
2005,Golledge Hall,Mountain Range,38.0,149.8948,,,other
2005,Snow Church,Mountain Range,47.0,-109.26299999999999,,,other
2005,Sauer Center,Mountain Range,54.0,5.6843069999999996,,,other
2005,Tobler Museum,Mountain Range,60.0,-174.5754,,,other
