"participant","Overall_r","Overall_rsquared","Overall_angle","Overall_x_scale","Overall_y_scale","Overall_distortion_index","Batty_r","Batty_rsquared","Batty_angle","Batty_x_scale","Batty_y_scale","Batty_distortion_index","Golledge_r","Golledge_rsquared","Golledge_angle","Golledge_x_scale","Golledge_y_scale","Golledge_distortion_index"
"2044",0.620314966084005,0.3847906571478,58.712513880703,0.393924712027911,0.393924712027911,0.6152093428522,0.44729326005216,0.200071260488089,-34.440675561205,0.214644574513351,0.214644574513351,0.799928739511911,0.835319789876699,0.697759151359652,95.2909672962327,1.2310787566011,1.2310787566011,0.302240848640348
"2044",0.823683480216332,0.678454475581289,36.8643549078302,0.537079343420452,0.537079343420452,0.321545524418712,0.670336614465604,0.449351176693208,39.3668852392716,0.40665936730824,0.40665936730824,0.550648823306793,0.733912801115643,0.538627999641409,123.55797539616,0.504426826182495,0.504426826182495,0.461372000358591
"2045",0.668719019695977,0.447185127303149,-32.3380205752343,0.552994379682503,0.552994379682503,0.552814872696852,0.964407159313326,0.930081168934799,-56.9196074308583,1.36929346354615,1.36929346354615,0.069918831065202,0.474398337502514,0.225053782625149,-49.0585659230952,0.608015807124767,0.608015807124767,0.774946217374851
"2046",0.0690955091677284,0.00477418938714765,22.5024958131061,0.0301680408292765,0.0301680408292765,0.995225810612852,0.757673736335237,0.574069490732199,118.291990809227,0.633312614844766,0.633312614844766,0.425930509267801,0.83846571967832,0.703024763075683,255.593751424692,0.489782519072415,0.489782519072415,0.296975236924317
"2046",0.712068048458237,0.507040905635122,-84.2392836231447,0.428993255561346,0.428993255561346,0.492959094364878,0.785648736428677,0.617243937051977,-66.2507273945916,0.444004997323076,0.444004997323076,0.382756062948023,0.539503351768884,0.291063866569861,167.48005942534,0.537206116881953,0.537206116881953,0.708936133430139
"2047",0.659601519756326,0.435074164864855,-47.2888305247775,0.430430325959391,0.430430325959391,0.564925835135145,0.684148448685251,0.468059099838436,-58.2985111778725,0.474299132038508,0.474299132038508,0.531940900161564,0.476300558819346,0.226862222331622,206.760129216906,0.543853326778642,0.543853326778642,0.773137777668379
"2048",0.955986032827465,0.913909294961195,-20.8341153216262,0.929883006683497,0.929883006683497,0.0860907050388044,0.978166159010724,0.956809034633792,-20.2310765282171,0.959212688156031,0.959212688156031,0.0431909653662081,0.914840068764424,0.836932351416896,13.5007494053105,1.08847533784454,1.08847533784454,0.163067648583104
"2049",0.91333535609206,0.83418147268781,15.4164224056616,0.94569775616642,0.94569775616642,0.165818527312191,0.802130944019547,0.643414051353689,36.5693439390993,0.782270799935198,0.782270799935198,0.35658594864631,0.953241573955568,0.908669498317288,-25.1050125216381,1.20447665387343,1.20447665387343,0.0913305016827119
"2050",0.733991241000091,0.538743141864854,128.268492256972,0.673412560911478,0.673412560911478,0.461256858135145,0.723129680180301,0.522916534357664,150.430648630162,0.856995307763434,0.856995307763434,0.477083465642336,0.496844675604394,0.246854631676436,134.988360130945,0.8162088589709,0.8162088589709,0.753145368323564
"2051",0.914951761832648,0.837136726480667,-13.7268281618282,0.820614013215975,0.820614013215975,0.162863273519333,0.962678292641182,0.926749495122541,-36.2113220884651,1.00289858602162,1.00289858602162,0.0732505048774588,0.472327860756966,0.223093608047252,3.8443031243628,0.372888096178625,0.372888096178625,0.776906391952748
"2052",0.947170456780718,0.897131874198195,188.21469789453,0.878829394336849,0.878829394336849,0.102868125801805,0.882716008095791,0.779187550948569,192.375263806102,1.03667764723066,1.03667764723066,0.220812449051431,0.975920613882117,0.952421044600048,209.788702634506,0.94676756661985,0.94676756661985,0.0475789553999525
"2053",0.134785696282866,0.018167183922457,-87.9235889926219,0.120025158788155,0.120025158788155,0.981832816077543,0.16100150902484,0.0259214859082757,52.5059267201178,0.260895630256112,0.260895630256112,0.974078514091725,0.963317445416854,0.927980500644454,169.788401475646,1.34184385390853,1.34184385390853,0.0720194993555463
"2054",0.709528968021934,0.503431356462271,203.479581407116,0.588602733984523,0.588602733984523,0.496568643537729,0.351296500430158,0.123409231214476,32.8241842610434,0.295716227831475,0.295716227831475,0.876590768785524,0.911892946123145,0.831548745189149,219.522576171885,0.982598859555807,0.982598859555807,0.168451254810851
"2056",0.68319963777051,0.466761745049757,-81.9885042196029,0.616604912451661,0.616604912451661,0.533238254950242,0.818254555928121,0.669540518297126,-24.1660451053968,0.977856848419763,0.977856848419763,0.330459481702874,0.850124715413641,0.722712031757123,-77.992209697667,1.42802618827581,1.42802618827581,0.277287968242877
"2057",0.530785055473522,0.28173277511403,188.435347337904,0.527199581596618,0.527199581596618,0.71826722488597,0.901941123967993,0.813497791104646,79.9810950598892,1.12833979777579,1.12833979777579,0.186502208895354,0.347133716260676,0.120501816964947,257.727706374017,0.416937130846556,0.416937130846556,0.879498183035053
"2058",0.963893633136183,0.929090936000471,217.213027951975,1.03773775559068,1.03773775559068,0.0709090639995283,0.923702992913262,0.853227219116918,238.26785623774,0.898568786488765,0.898568786488765,0.146772780883082,0.963626006532893,0.928575080466532,197.440128910855,0.908218548513757,0.908218548513757,0.0714249195334683
"2059",0.806990130492878,0.651233070712912,40.2571003078329,0.669210316023285,0.669210316023285,0.348766929287088,0.723192102766922,0.523006817504442,87.5665647267921,0.788522674356633,0.788522674356633,0.476993182495558,0.970060102451083,0.941016602367405,7.27720639003305,1.12084270553256,1.12084270553256,0.0589833976325952
"2060",0.958521215157093,0.918762919906231,-34.3143982632925,0.78689728025823,0.78689728025823,0.0812370800937691,0.989389323945686,0.978891234337702,-35.657036572096,0.931992449553459,0.931992449553459,0.0211087656622978,0.943761725264512,0.890686194074248,-59.6774245262598,1.0513191723742,1.0513191723742,0.109313805925752
"2061",0.791660022015929,0.626725590458261,136.091011273736,0.584488368816468,0.584488368816468,0.373274409541739,0.823923581800492,0.678850068646952,108.403679217997,0.877601534338036,0.877601534338036,0.321149931353048,0.655984888998348,0.430316174594175,148.417463000671,0.737774757559266,0.737774757559266,0.569683825405825
"2062",0.827605537681192,0.684930926000575,197.104739800078,0.562596349886059,0.562596349886059,0.315069073999424,0.666640992268419,0.444410212572623,225.66827948389,0.588670491651769,0.588670491651769,0.555589787427377,0.732850640739961,0.537070061632971,197.983732143423,0.65183800659206,0.65183800659206,0.462929938367029
"2063",0.808993644122185,0.654470716230092,195.275011689754,0.748843288651328,0.748843288651328,0.345529283769908,0.853147003690998,0.727859809906927,225.386463935082,1.00787082446442,1.00787082446442,0.272140190093072,0.624736961743765,0.390296271368831,187.960553566188,0.940710182921779,0.940710182921779,0.609703728631169
"2064",0.748975802648924,0.5609647529536,-10.8388012636287,0.676215729481534,0.676215729481534,0.4390352470464,0.832626563189596,0.693266993728919,-74.0032534727739,0.886542569192603,0.886542569192603,0.306733006271081,0.658506130855343,0.433630324374074,-15.0646606432541,0.877566604773511,0.877566604773511,0.566369675625926
"2065",0.749007296604762,0.561011930367175,-85.9028682934771,0.542836171075841,0.542836171075841,0.438988069632825,0.86359621896536,0.745798429411266,-83.1897224160947,1.01126022284166,1.01126022284166,0.254201570588734,0.41153529325438,0.169361297593969,252.253494094276,0.445654164341688,0.445654164341688,0.830638702406032
"2066",0.754105970104754,0.568675814147632,15.1088592715239,0.735451596692567,0.735451596692567,0.431324185852368,0.170083133473911,0.0289282722923041,15.9371346682624,0.197606790490322,0.197606790490322,0.971071727707696,0.666854433705402,0.444694835752553,40.8900410001166,0.695593197066717,0.695593197066717,0.555305164247448
"2067",0.960159401017648,0.921906075362568,-1.32033804911513,0.889785122515194,0.889785122515194,0.0780939246374324,0.948554175855565,0.899755024533031,-24.4072672415836,0.820726602238148,0.820726602238148,0.100244975466969,0.983680103189473,0.967626545410853,14.8106087021255,1.23221711128862,1.23221711128862,0.0323734545891458
"2068",0.986418964924416,0.973022374362557,-28.6663700290232,0.942964978494598,0.942964978494598,0.0269776256374441,0.984571785696782,0.96938160119015,-36.8125579780053,1.08678147752055,1.08678147752055,0.0306183988098493,0.969992911481971,0.94088624832527,-24.4157574671172,0.982339907437212,0.982339907437212,0.0591137516747299
"2069",0.767450365490684,0.588980063491784,246.877920128709,0.659842835079907,0.659842835079907,0.411019936508215,0.627208349944307,0.39339031423986,262.766934157543,0.528339147063147,0.528339147063147,0.60660968576014,0.977791981528944,0.956077159142299,-22.6412722610284,1.02394862698379,1.02394862698379,0.0439228408577007
"2070",0.629725501467853,0.396554207198939,70.5513430959998,0.517463825174991,0.517463825174991,0.603445792801061,0.970314506056719,0.941510240664094,60.4332717195029,1.08636372212373,1.08636372212373,0.0584897593359055,0.863748663043271,0.746061752909039,181.071709271304,1.26853823550028,1.26853823550028,0.253938247090961
"2072",0.979243016048144,0.958916884479065,-28.4344329435161,0.962731589181368,0.962731589181368,0.0410831155209357,0.988633726435874,0.977396645046482,-35.569512070985,1.07063052914389,1.07063052914389,0.0226033549535181,0.936383298292575,0.876813681321282,-8.03349795075884,0.998716399121661,0.998716399121661,0.123186318678717
"2073",0.213453707144654,0.0455624850937957,132.447205622678,0.178166670225482,0.178166670225482,0.954437514906204,0.877351895836244,0.769746349127451,-11.5155958364405,1.13446846204927,1.13446846204927,0.230253650872549,0.955701013846925,0.91336442786804,243.414572987392,1.08714162577952,1.08714162577952,0.086635572131959
"2074",0.89336910733992,0.798108361949325,137.737759133333,0.702749810629198,0.702749810629198,0.201891638050675,0.942850041804459,0.88896620133067,145.511495560179,0.782573870209457,0.782573870209457,0.11103379866933,0.881105462970745,0.77634683687689,176.65667898137,1.09820990426329,1.09820990426329,0.223653163123109
"2075",0.955895208132747,0.913735648931147,-33.7736398868234,0.749655929709271,0.749655929709271,0.0862643510688532,0.98863090856425,0.977391073368573,-37.9975031974888,1.06016143143149,1.06016143143149,0.0226089266314258,0.909628197832641,0.827423458292259,-5.69812732760067,0.697902729927927,0.697902729927927,0.172576541707741
"2076",0.527036303308522,0.277767265005112,-16.6962675002548,0.41704906057479,0.41704906057479,0.722232734994888,0.599394260679368,0.359273479735366,-3.60352029789697,0.930757880733217,0.930757880733217,0.640726520264633,0.736130522477885,0.541888146123564,224.52968235015,0.514963039759341,0.514963039759341,0.458111853876435
"2077",0.955361817772537,0.912716202857647,149.412497591556,0.908390195142727,0.908390195142727,0.0872837971423526,0.923306047910053,0.852494058107281,142.134359948641,0.893512383597027,0.893512383597027,0.147505941892719,0.832490843936507,0.693041005238118,174.7860827174,0.810500546179469,0.810500546179469,0.306958994761881
"2078",0.864978896257258,0.748188490970424,47.6262977748032,0.848292867727819,0.848292867727819,0.251811509029576,0.980542669627382,0.961463926959994,59.7560608651409,0.903392192022106,0.903392192022106,0.0385360730400062,0.986563745252661,0.973308023446958,115.965439809229,1.32623158529729,1.32623158529729,0.0266919765530424
"2079",0.945214180849155,0.893429847678339,142.45110237129,0.786610547929617,0.786610547929617,0.10657015232166,0.942101182347971,0.887554637781445,143.576591197456,0.756559123066435,0.756559123066435,0.112445362218554,0.888357988723197,0.789179916128324,177.172273241246,0.915701188835049,0.915701188835049,0.210820083871674
"2080",0.883605327532544,0.780758374843894,-17.4172220749716,0.921902911184112,0.921902911184112,0.219241625156106,0.984887432327812,0.97000325435727,-36.5272802695728,1.66724386968047,1.66724386968047,0.0299967456427302,0.983785787572665,0.967834475829969,22.9540526501695,1.08981862101209,1.08981862101209,0.0321655241700303
"2083",0.951338953529111,0.905045804501864,54.8606705445669,0.881983117574229,0.881983117574229,0.094954195498136,0.881415691318468,0.776893620902413,52.1222302897545,0.748260187822513,0.748260187822513,0.223106379097587,0.924914174692493,0.855466230547096,84.7996387357758,0.957914556977303,0.957914556977303,0.144533769452904
"2084",0.433200421563393,0.187662605242701,38.4587753091104,0.271877333552024,0.271877333552024,0.812337394757299,0.779430959553142,0.607512620709932,234.124698043545,0.410012715724925,0.410012715724925,0.392487379290069,0.617981081177153,0.381900616692883,179.485921081246,0.615953253183899,0.615953253183899,0.618099383307117
"2084",0.872376703241543,0.761041112358583,-83.7825011810137,0.453608523064921,0.453608523064921,0.238958887641417,0.804068813550002,0.646526656923708,-49.2206245107696,0.444153766064115,0.444153766064115,0.35347334307629,0.740641811845563,0.548550293453879,269.279413819145,0.537399656541331,0.537399656541331,0.451449706546121
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
