log_10-11-2021_050344.txt

Scene Name is Silcton_VR_Testing

Participant ID is 0047

x,y,z,walking_angle,head_angle

315.71;1.43;-72.35;290.75;271.50

315.71;1.43;-72.35;290.81;271.78

315.71;1.43;-72.35;290.86;271.95

315.71;1.43;-72.35;290.84;272.11

315.71;1.43;-72.35;290.93;272.37

315.71;1.43;-72.35;290.96;272.78

315.71;1.43;-72.35;291.04;272.62

315.71;1.43;-72.35;291.00;272.28

315.71;1.43;-72.35;290.97;272.40

315.71;1.43;-72.35;290.95;272.75

315.71;1.43;-72.35;291.07;272.63

315.71;1.43;-72.35;290.99;272.31

315.71;1.43;-72.35;290.99;272.11

315.71;1.43;-72.35;291.00;272.13

315.71;1.43;-72.35;291.06;272.30

315.71;1.43;-72.35;290.98;272.26

315.71;1.43;-72.35;291.01;271.86

315.70;1.43;-72.35;291.05;270.75

315.62;1.43;-72.34;290.99;271.04

315.56;1.43;-72.33;291.18;270.99

315.56;1.43;-72.33;291.21;270.82

315.48;1.43;-72.32;291.21;270.57

315.40;1.43;-72.31;291.18;270.35

315.31;1.43;-72.30;291.18;270.21

315.23;1.43;-72.29;291.26;270.53

315.08;1.43;-72.26;291.26;271.17

314.84;1.43;-72.21;291.21;271.78

314.59;1.43;-72.15;291.24;271.97

314.33;1.43;-72.09;291.19;272.39

314.04;1.43;-72.02;291.24;274.75

313.98;1.43;-72.01;291.21;276.61

313.90;1.43;-72.00;291.23;277.03

313.82;1.43;-71.98;291.21;276.60

313.67;1.43;-71.95;291.06;276.51

313.42;1.43;-71.89;291.00;276.57

313.17;1.43;-71.82;291.03;276.22

312.91;1.43;-71.76;290.91;275.83

312.65;1.43;-71.70;290.90;276.12

312.53;1.43;-71.67;291.04;276.52

312.53;1.43;-71.67;290.94;276.76

312.53;1.43;-71.67;290.94;276.52

312.53;1.43;-71.67;290.94;276.56

312.53;1.43;-71.67;290.98;276.72

312.53;1.43;-71.67;290.93;275.43

312.53;1.43;-71.67;290.82;273.81

312.46;1.43;-71.66;290.89;273.93

312.38;1.43;-71.65;290.94;274.82

312.30;1.43;-71.64;290.99;274.77

312.04;1.43;-71.57;290.95;274.63

311.72;1.43;-71.49;290.99;274.70

311.40;1.43;-71.41;291.05;274.26

311.11;1.43;-71.34;291.05;274.79

310.85;1.43;-71.28;291.21;275.03

310.70;1.43;-71.24;291.25;274.81

310.70;1.43;-71.24;291.27;274.91

310.70;1.43;-71.24;291.23;275.20

310.70;1.43;-71.24;291.28;275.64

310.70;1.43;-71.24;291.26;275.73

310.70;1.43;-71.24;291.26;275.63

310.70;1.43;-71.24;291.32;275.69

310.70;1.43;-71.24;291.32;275.70

310.70;1.43;-71.24;291.39;276.13

310.70;1.43;-71.24;291.31;275.58

310.70;1.43;-71.24;291.29;275.48

310.62;1.43;-71.23;291.32;276.04

310.54;1.43;-71.22;291.32;276.80

310.39;1.43;-71.18;291.26;277.34

310.23;1.43;-71.15;291.23;277.17

310.12;1.43;-71.12;291.23;277.07

310.11;1.43;-71.12;291.33;277.59

310.03;1.43;-71.11;291.26;278.17

309.95;1.43;-71.10;291.23;277.91

309.79;1.43;-71.06;291.28;277.16

309.55;1.43;-71.00;291.25;276.67

309.30;1.43;-70.94;291.26;276.70

309.09;1.43;-70.88;291.22;277.48

308.86;1.43;-70.83;291.27;276.31

308.64;1.43;-70.77;291.31;275.52

308.31;1.43;-70.69;291.33;275.17

308.14;1.43;-70.64;291.25;275.33

308.12;1.43;-70.64;291.31;275.90

308.01;1.43;-70.62;291.29;276.23

307.95;1.43;-70.61;291.29;276.24

307.92;1.43;-70.60;291.15;276.44

307.83;1.43;-70.58;291.23;276.45

307.81;1.43;-70.58;291.27;276.89

307.72;1.43;-70.57;291.25;276.75

307.62;1.43;-70.55;291.24;276.55

307.41;1.43;-70.50;291.29;276.78

307.17;1.43;-70.44;291.23;276.83

306.90;1.43;-70.37;291.26;276.70

306.68;1.43;-70.31;291.30;276.58

306.48;1.43;-70.26;291.31;276.49

306.36;1.43;-70.23;291.36;276.36

306.32;1.43;-70.23;291.30;276.31

306.22;1.43;-70.21;291.35;276.46

306.13;1.43;-70.20;291.37;276.03

305.99;1.43;-70.16;291.33;275.64

305.80;1.43;-70.12;291.32;274.79

305.65;1.43;-70.09;291.28;274.23

305.49;1.43;-70.06;291.26;273.89

305.31;1.43;-70.02;291.35;273.61

305.07;1.43;-69.96;291.31;273.28

304.83;1.43;-69.90;291.34;273.50

304.56;1.43;-69.84;291.36;273.08

304.29;1.43;-69.77;291.36;273.16

304.26;1.43;-69.77;291.37;273.15

304.17;1.43;-69.76;291.33;273.93

304.09;1.43;-69.75;291.35;274.52

303.99;1.43;-69.73;291.40;274.88

303.81;1.43;-69.69;291.39;274.61

303.59;1.43;-69.64;291.34;274.09

303.38;1.43;-69.59;291.30;273.66

303.20;1.43;-69.55;291.32;273.37

302.98;1.43;-69.50;291.41;272.49

302.77;1.43;-69.45;291.40;272.26

302.55;1.43;-69.40;291.28;272.73

302.30;1.43;-69.35;291.41;272.30

302.02;1.43;-69.28;291.33;271.94

301.75;1.43;-69.22;291.39;271.51

301.48;1.43;-69.15;291.30;271.39

301.24;1.43;-69.10;291.40;271.43

301.00;1.43;-69.05;291.34;272.75

300.75;1.43;-68.99;291.37;274.40

300.72;1.43;-68.98;291.34;275.56

300.68;1.43;-68.97;291.31;275.93

300.60;1.43;-68.96;291.35;276.11

300.51;1.43;-68.95;291.35;275.88

300.36;1.43;-68.91;291.37;275.80

300.14;1.43;-68.86;291.29;275.44

299.90;1.43;-68.80;291.33;274.98

299.62;1.43;-68.73;291.33;274.62

299.34;1.43;-68.66;291.35;274.70

299.07;1.43;-68.59;291.25;275.11

298.84;1.43;-68.54;291.24;275.17

298.54;1.43;-68.46;291.37;276.03

298.43;1.43;-68.44;291.17;275.28

298.36;1.43;-68.43;291.35;275.10

298.27;1.43;-68.42;291.35;275.39

298.14;1.43;-68.39;291.28;275.55

297.95;1.43;-68.35;291.35;275.91

297.75;1.43;-68.30;291.32;275.74

297.54;1.43;-68.25;291.42;274.78

297.34;1.43;-68.20;291.39;274.36

297.14;1.43;-68.15;291.43;274.22

296.94;1.43;-68.11;291.34;274.55

296.73;1.43;-68.06;291.40;274.78

296.55;1.43;-68.02;291.34;274.88

296.37;1.43;-67.98;291.39;274.76

296.15;1.43;-67.92;291.43;274.57

295.82;1.43;-67.84;291.38;274.38

295.48;1.43;-67.75;291.42;275.16

295.17;1.43;-67.67;291.50;275.42

294.84;1.43;-67.59;291.49;276.09

294.52;1.43;-67.50;291.40;275.96

294.20;1.43;-67.42;291.42;275.00

293.87;1.43;-67.33;291.48;273.78

293.52;1.43;-67.24;291.36;273.66

293.17;1.43;-67.16;291.38;273.80

292.82;1.43;-67.07;291.33;274.39

292.49;1.43;-66.98;291.30;275.14

292.16;1.43;-66.89;291.26;275.95

291.82;1.43;-66.80;291.35;276.37

291.68;1.43;-66.77;291.39;276.15

291.60;1.43;-66.76;291.43;276.24

291.47;1.43;-66.73;291.40;275.68

291.31;1.43;-66.69;291.31;275.17

291.14;1.43;-66.66;291.37;275.51

290.92;1.43;-66.60;291.34;275.43

290.69;1.43;-66.55;291.41;274.64

290.45;1.43;-66.49;291.39;274.64

