,participant,start_landmark,target_landmark,point_order,participant_response,actual_direction,correct_absolute_error,within_between
32,20,Golledge Hall,Snow Church,28.0,0.6010084,1.2041344013640871,0.6031260013640871,within_b
33,20,Golledge Hall,Sauer Center,31.0,-75.63675,-76.21088344473237,0.574133444732368,within_b
34,20,Golledge Hall,Tobler Museum,32.0,-142.5714,-147.02844706156867,4.457047061568659,within_b
35,20,Snow Church,Batty House,40.0,-86.24583,-90.6470094165935,4.401179416593507,between
36,20,Snow Church,Lynch Station,38.0,-87.32834,-79.44851915391442,7.879820846085579,between
37,20,Snow Church,Harris Hall,41.0,-86.69481999999999,-88.09346154480704,1.3986415448070488,between
38,20,Snow Church,Harvey House,39.0,-86.60515,-119.69295786010946,33.087807860109464,between
39,20,Snow Church,Golledge Hall,36.0,147.7556,-125.84311454991943,86.40128545008054,within_b
40,20,Snow Church,Sauer Center,35.0,1.175365,-0.2792623515826525,1.4546273515826529,within_b
41,20,Snow Church,Tobler Museum,37.0,-48.9372,-63.69277616633404,14.755576166334038,within_b
42,20,Sauer Center,Batty House,45.0,-18.57291,6.74450862234883,25.317418622348832,between
43,20,Sauer Center,Lynch Station,46.0,-19.67207,17.762054920259878,37.43412492025988,between
44,20,Sauer Center,Harris Hall,44.0,-15.89475,4.240040563502457,20.134790563502456,between
45,20,Sauer Center,Harvey House,42.0,-15.1087,-23.09134403283715,7.982644032837149,between
46,20,Sauer Center,Golledge Hall,48.0,-45.26945,-51.85616181338526,6.586711813385264,within_b
47,20,Sauer Center,Snow Church,43.0,-85.49231999999999,-89.63525725921562,4.142937259215628,within_b
48,20,Sauer Center,Tobler Museum,47.0,14.96497,2.713388186025373,12.251581813974628,within_b
49,20,Tobler Museum,Batty House,53.0,122.3791,-171.00866513563608,66.61223486436393,between
50,20,Tobler Museum,Lynch Station,54.0,122.8347,-156.23556254554433,80.92973745445568,between
51,20,Tobler Museum,Harris Hall,55.0,126.7556,-173.2852643263075,59.95913567369252,between
52,20,Tobler Museum,Harvey House,50.0,126.5809,147.2481909967967,20.667290996796662,between
53,20,Tobler Museum,Golledge Hall,51.0,87.75029,67.30353066020724,20.446759339792763,within_b
54,20,Tobler Museum,Snow Church,52.0,33.06803,38.782798085606366,5.714768085606366,within_b
55,20,Tobler Museum,Sauer Center,49.0,129.0017,-20.69981415519988,149.70151415519987,within_b
0,28,Batty House,Lynch Station,6.0,-29.50735,-47.32798389151449,17.820633891514493,within_a
1,28,Batty House,Harris Hall,0.0,35.01802,37.52863730402907,2.5106173040290685,within_a
2,28,Batty House,Harvey House,3.0,62.155640000000005,93.19423765817854,31.03859765817853,within_a
3,28,Batty House,Golledge Hall,2.0,80.96623000000001,51.76768153806614,29.198548461933868,between
4,28,Batty House,Snow Church,4.0,65.93028000000001,48.19947553081968,17.730804469180327,between
5,28,Batty House,Sauer Center,1.0,65.60655,30.331695097476896,35.2748549025231,between
6,28,Batty House,Tobler Museum,5.0,89.48499,37.30802198129223,52.17696801870777,between
7,28,Lynch Station,Batty House,8.0,133.5561,130.6542463331721,2.90185366682789,within_a
8,28,Lynch Station,Harris Hall,7.0,7.390642,7.02170467090796,0.3689373290920397,within_a
9,28,Lynch Station,Harvey House,9.0,33.126909999999995,48.19593801359592,15.069028013595918,within_a
10,28,Lynch Station,Golledge Hall,13.0,18.47968,-3.323863738061074,21.803543738061077,between
11,28,Lynch Station,Snow Church,12.0,4.437781,-8.968174613078338,13.405955613078335,between
12,28,Lynch Station,Sauer Center,11.0,-2.513493,-29.209033423777672,26.695540423777672,between
13,28,Lynch Station,Tobler Museum,10.0,20.53509,-17.950764420634226,38.48585442063423,between
14,28,Harris Hall,Batty House,19.0,86.45229,83.35216568459656,3.1001243154034483,within_a
15,28,Harris Hall,Lynch Station,18.0,103.0716,114.56279427841682,11.491194278416812,within_a
16,28,Harris Hall,Harvey House,15.0,118.4663,-2.146796903629346,120.61309690362935,within_a
17,28,Harris Hall,Golledge Hall,16.0,142.2159,-77.71082192465416,140.07327807534585,between
18,28,Harris Hall,Snow Church,17.0,151.2394,-84.72811220292517,124.03248779707484,between
19,28,Harris Hall,Sauer Center,20.0,-57.784580000000005,-110.6574336343256,52.87285363432558,between
20,28,Harris Hall,Tobler Museum,14.0,137.798,-99.95984558186652,122.24215441813344,between
21,28,Harvey House,Batty House,26.0,-45.76274,-46.54689912218602,0.7841591221860185,within_a
22,28,Harvey House,Lynch Station,24.0,-5.636734,-32.282464292919606,26.645730292919605,within_a
23,28,Harvey House,Harris Hall,25.0,22.4547,-4.196894849005793,26.651594849005797,within_a
24,28,Harvey House,Golledge Hall,22.0,87.29874000000001,64.95302540271734,22.345714597282665,between
25,28,Harvey House,Snow Church,23.0,79.12676,66.19140237525872,12.935357624741286,between
26,28,Harvey House,Sauer Center,21.0,80.41027,46.29205396301872,34.11821603698127,between
27,28,Harvey House,Tobler Museum,27.0,79.19283,42.14615862727205,37.04667137272795,between
28,28,Golledge Hall,Batty House,29.0,-154.9543,173.56946174631767,31.476238253682368,between
29,28,Golledge Hall,Lynch Station,31.0,-146.2227,-173.9683139144782,27.745613914478184,between
30,28,Golledge Hall,Harris Hall,33.0,-89.63734000000001,176.2022806137976,94.1603793862024,between
31,28,Golledge Hall,Harvey House,30.0,176.2915,139.93093678256204,36.36056321743797,between
32,28,Golledge Hall,Snow Church,34.0,-6.55978,1.2041344013640871,7.763914401364087,within_b
33,28,Golledge Hall,Sauer Center,32.0,-76.16395,-76.21088344473237,0.0469334447323745,within_b
34,28,Golledge Hall,Tobler Museum,28.0,-129.9268,-147.02844706156867,17.101647061568684,within_b
35,28,Snow Church,Batty House,40.0,144.7257,-90.6470094165935,124.6272905834065,between
36,28,Snow Church,Lynch Station,41.0,134.7001,-79.44851915391442,145.8513808460856,between
37,28,Snow Church,Harris Hall,38.0,-122.111,-88.09346154480704,34.01753845519296,between
38,28,Snow Church,Harvey House,37.0,164.2687,-119.69295786010946,76.03834213989057,between
39,28,Snow Church,Golledge Hall,39.0,-130.5119,-125.84311454991943,4.668785450080549,within_b
40,28,Snow Church,Sauer Center,36.0,-2.248728,-0.2792623515826525,1.9694656484173476,within_b
41,28,Snow Church,Tobler Museum,35.0,-58.3863,-63.69277616633404,5.306476166334036,within_b
42,28,Sauer Center,Batty House,42.0,-113.5932,6.74450862234883,120.33770862234884,between
43,28,Sauer Center,Lynch Station,47.0,-100.4713,17.762054920259878,118.23335492025988,between
44,28,Sauer Center,Harris Hall,43.0,-82.58281,4.240040563502457,86.82285056350246,between
45,28,Sauer Center,Harvey House,46.0,-77.87599,-23.09134403283715,54.78464596716285,between
46,28,Sauer Center,Golledge Hall,48.0,-54.06598,-51.85616181338526,2.20981818661474,within_b
47,28,Sauer Center,Snow Church,44.0,-87.8739,-89.63525725921562,1.7613572592156146,within_b
48,28,Sauer Center,Tobler Museum,45.0,3.1149560000000003,2.713388186025373,0.4015678139746272,within_b
49,28,Tobler Museum,Batty House,50.0,84.8525,-171.00866513563608,104.1388348643639,between
50,28,Tobler Museum,Lynch Station,51.0,31.0166,-156.23556254554433,172.74783745445566,between
51,28,Tobler Museum,Harris Hall,53.0,69.32124,-173.2852643263075,117.39349567369248,between
52,28,Tobler Museum,Harvey House,55.0,76.03577,147.2481909967967,71.21242099679667,between
53,28,Tobler Museum,Golledge Hall,49.0,84.51609,67.30353066020724,17.21255933979276,within_b
54,28,Tobler Museum,Snow Church,52.0,25.85125,38.782798085606366,12.931548085606366,within_b
55,28,Tobler Museum,Sauer Center,54.0,-13.574000000000002,-20.69981415519988,7.12581415519988,within_b
0,23,Batty House,Lynch Station,5.0,-4.954285,-47.32798389151449,42.37369889151449,within_a
1,23,Batty House,Harris Hall,6.0,40.94899,37.52863730402907,3.4203526959709336,within_a
2,23,Batty House,Harvey House,1.0,29.58659,93.19423765817854,63.607647658178536,within_a
3,23,Batty House,Golledge Hall,3.0,13.6048,51.76768153806614,38.16288153806615,between
4,23,Batty House,Snow Church,4.0,82.95903,48.19947553081968,34.75955446918032,between
5,23,Batty House,Sauer Center,2.0,38.47919,30.331695097476896,8.147494902523107,between
6,23,Batty House,Tobler Museum,0.0,-177.7397,37.30802198129223,144.95227801870777,between
7,23,Lynch Station,Batty House,10.0,116.9187,130.6542463331721,13.735546333172096,within_a
8,23,Lynch Station,Harris Hall,11.0,-10.42608,7.02170467090796,17.44778467090796,within_a
9,23,Lynch Station,Harvey House,13.0,-4.825601,48.19593801359592,53.02153901359591,within_a
10,23,Lynch Station,Golledge Hall,8.0,21.70114,-3.323863738061074,25.025003738061077,between
11,23,Lynch Station,Snow Church,7.0,-153.7093,-8.968174613078338,144.74112538692168,between
12,23,Lynch Station,Sauer Center,9.0,-58.16299,-29.209033423777672,28.95395657622233,between
13,23,Lynch Station,Tobler Museum,12.0,112.145,-17.950764420634226,130.09576442063425,between
14,23,Harris Hall,Batty House,18.0,104.1986,83.35216568459656,20.84643431540344,within_a
15,23,Harris Hall,Lynch Station,17.0,131.5434,114.56279427841682,16.980605721583174,within_a
16,23,Harris Hall,Harvey House,14.0,-128.6362,-2.146796903629346,126.48940309637064,within_a
17,23,Harris Hall,Golledge Hall,16.0,-95.17073,-77.71082192465416,17.45990807534585,between
18,23,Harris Hall,Snow Church,20.0,-123.5633,-84.72811220292517,38.83518779707482,between
19,23,Harris Hall,Sauer Center,15.0,-95.2394,-110.6574336343256,15.418033634325582,between
20,23,Harris Hall,Tobler Museum,19.0,-8.649289999999999,-99.95984558186652,91.31055558186654,between
21,23,Harvey House,Batty House,21.0,24.68828,-46.54689912218602,71.23517912218603,within_a
22,23,Harvey House,Lynch Station,24.0,16.36869,-32.282464292919606,48.65115429291961,within_a
23,23,Harvey House,Harris Hall,27.0,51.32654,-4.196894849005793,55.5234348490058,within_a
24,23,Harvey House,Golledge Hall,23.0,103.4631,64.95302540271734,38.51007459728265,between
25,23,Harvey House,Snow Church,26.0,77.92917,66.19140237525872,11.73776762474128,between
26,23,Harvey House,Sauer Center,25.0,119.3983,46.29205396301872,73.10624603698128,between
27,23,Harvey House,Tobler Museum,22.0,92.15997,42.14615862727205,50.01381137272795,between
28,23,Golledge Hall,Batty House,31.0,-110.8004,173.56946174631767,75.63013825368233,between
29,23,Golledge Hall,Lynch Station,28.0,-142.9352,-173.9683139144782,31.03311391447818,between
30,23,Golledge Hall,Harris Hall,29.0,-97.32894,176.2022806137976,86.46877938620241,between
31,23,Golledge Hall,Harvey House,34.0,177.1169,139.93093678256204,37.18596321743794,between
32,23,Golledge Hall,Snow Church,33.0,-1.742486,1.2041344013640871,2.946620401364087,within_b
33,23,Golledge Hall,Sauer Center,32.0,-74.29478,-76.21088344473237,1.9161034447323717,within_b
34,23,Golledge Hall,Tobler Museum,30.0,-148.2617,-147.02844706156867,1.2332529384313204,within_b
35,23,Snow Church,Batty House,41.0,-96.464,-90.6470094165935,5.816990583406493,between
36,23,Snow Church,Lynch Station,40.0,-73.42053,-79.44851915391442,6.027989153914419,between
37,23,Snow Church,Harris Hall,38.0,-7.475066,-88.09346154480704,80.61839554480704,between
38,23,Snow Church,Harvey House,37.0,-87.30682,-119.69295786010946,32.38613786010946,between
39,23,Snow Church,Golledge Hall,36.0,-117.7611,-125.84311454991943,8.08201454991945,within_b
40,23,Snow Church,Sauer Center,39.0,-4.4941830000000005,-0.2792623515826525,4.214920648417348,within_b
41,23,Snow Church,Tobler Museum,35.0,-66.64369,-63.69277616633404,2.950913833665972,within_b
42,23,Sauer Center,Batty House,44.0,-33.64646,6.74450862234883,40.39096862234883,between
43,23,Sauer Center,Lynch Station,43.0,-33.27554,17.762054920259878,51.03759492025988,between
44,23,Sauer Center,Harris Hall,42.0,-31.40254,4.240040563502457,35.642580563502456,between
45,23,Sauer Center,Harvey House,48.0,-112.6507,-23.09134403283715,89.55935596716284,between
46,23,Sauer Center,Golledge Hall,46.0,-56.85907,-51.85616181338526,5.002908186614732,within_b
47,23,Sauer Center,Snow Church,47.0,-82.75128000000001,-89.63525725921562,6.883977259215612,within_b
48,23,Sauer Center,Tobler Museum,45.0,-9.175946,2.713388186025373,11.889334186025376,within_b
49,23,Tobler Museum,Batty House,51.0,138.4169,-171.00866513563608,50.57443486436392,between
50,23,Tobler Museum,Lynch Station,50.0,130.3812,-156.23556254554433,73.38323745445564,between
51,23,Tobler Museum,Harris Hall,52.0,141.1521,-173.2852643263075,45.56263567369251,between
52,23,Tobler Museum,Harvey House,54.0,21.68291,147.2481909967967,125.56528099679667,between
53,23,Tobler Museum,Golledge Hall,55.0,77.02421,67.30353066020724,9.720679339792753,within_b
54,23,Tobler Museum,Snow Church,49.0,42.06522,38.782798085606366,3.282421914393637,within_b
55,23,Tobler Museum,Sauer Center,53.0,6.258555,-20.69981415519988,26.958369155199883,within_b
0,19,Batty House,Lynch Station,1.0,-175.505,-47.32798389151449,128.1770161084855,within_a
1,19,Batty House,Harris Hall,4.0,1.886059,37.52863730402907,35.642578304029065,within_a
2,19,Batty House,Harvey House,0.0,-178.0848,93.19423765817854,88.72096234182146,within_a
3,19,Batty House,Golledge Hall,6.0,0.4256662,51.76768153806614,51.34201533806614,between
4,19,Batty House,Snow Church,2.0,6.408084,48.19947553081968,41.79139153081968,between
5,19,Batty House,Sauer Center,5.0,36.67513,30.331695097476896,6.3434349025231,between
6,19,Batty House,Tobler Museum,3.0,-175.6954,37.30802198129223,146.99657801870777,between
7,19,Lynch Station,Batty House,11.0,135.8633,130.6542463331721,5.209053666827913,within_a
8,19,Lynch Station,Harris Hall,12.0,119.4829,7.02170467090796,112.46119532909204,within_a
9,19,Lynch Station,Harvey House,10.0,-28.83039,48.19593801359592,77.02632801359591,within_a
10,19,Lynch Station,Golledge Hall,7.0,-12.15654,-3.323863738061074,8.832676261938925,between
11,19,Lynch Station,Snow Church,8.0,-9.784301,-8.968174613078338,0.8161263869216615,between
12,19,Lynch Station,Sauer Center,9.0,-70.70524,-29.209033423777672,41.496206576222335,between
13,19,Lynch Station,Tobler Museum,13.0,119.4392,-17.950764420634226,137.3899644206342,between
14,19,Harris Hall,Batty House,18.0,129.5198,83.35216568459656,46.16763431540345,within_a
15,19,Harris Hall,Lynch Station,20.0,131.7855,114.56279427841682,17.222705721583196,within_a
16,19,Harris Hall,Harvey House,17.0,125.853,-2.146796903629346,127.99979690362936,within_a
17,19,Harris Hall,Golledge Hall,15.0,-43.11296,-77.71082192465416,34.597861924654154,between
18,19,Harris Hall,Snow Church,16.0,-45.97087,-84.72811220292517,38.75724220292518,between
19,19,Harris Hall,Sauer Center,19.0,-46.55779,-110.6574336343256,64.09964363432559,between
20,19,Harris Hall,Tobler Museum,14.0,136.3815,-99.95984558186652,123.6586544181335,between
21,19,Harvey House,Batty House,22.0,-133.5267,-46.54689912218602,86.97980087781399,within_a
22,19,Harvey House,Lynch Station,24.0,-128.7157,-32.282464292919606,96.4332357070804,within_a
23,19,Harvey House,Harris Hall,27.0,74.79311,-4.196894849005793,78.99000484900579,within_a
24,19,Harvey House,Golledge Hall,21.0,98.24596,64.95302540271734,33.29293459728265,between
25,19,Harvey House,Snow Church,25.0,58.73948000000001,66.19140237525872,7.451922375258711,between
26,19,Harvey House,Sauer Center,23.0,85.5099,46.29205396301872,39.21784603698128,between
27,19,Harvey House,Tobler Museum,26.0,25.35277,42.14615862727205,16.79338862727205,between
28,19,Golledge Hall,Batty House,33.0,-175.6845,173.56946174631767,10.746038253682286,between
29,19,Golledge Hall,Lynch Station,32.0,-176.1847,-173.9683139144782,2.2163860855218047,between
30,19,Golledge Hall,Harris Hall,29.0,29.88713,176.2022806137976,146.31515061379758,between
31,19,Golledge Hall,Harvey House,30.0,33.13382,139.93093678256204,106.79711678256204,between
32,19,Golledge Hall,Snow Church,31.0,-0.09065409,1.2041344013640871,1.294788491364087,within_b
33,19,Golledge Hall,Sauer Center,28.0,-73.29167,-76.21088344473237,2.919213444732378,within_b
34,19,Golledge Hall,Tobler Museum,34.0,43.84187,-147.02844706156867,169.12968293843133,within_b
35,19,Snow Church,Batty House,40.0,-85.07616,-90.6470094165935,5.570849416593504,between
36,19,Snow Church,Lynch Station,39.0,-84.61133000000001,-79.44851915391442,5.162810846085591,between
37,19,Snow Church,Harris Hall,37.0,127.183,-88.09346154480704,144.72353845519297,between
38,19,Snow Church,Harvey House,38.0,120.4475,-119.69295786010946,119.85954213989056,between
39,19,Snow Church,Golledge Hall,41.0,-124.8347,-125.84311454991943,1.0084145499194506,within_b
40,19,Snow Church,Sauer Center,36.0,0.8444148000000001,-0.2792623515826525,1.1236771515826527,within_b
41,19,Snow Church,Tobler Museum,35.0,-179.7684,-63.69277616633404,116.075623833666,within_b
42,19,Sauer Center,Batty House,47.0,-12.73984,6.74450862234883,19.48434862234883,between
43,19,Sauer Center,Lynch Station,44.0,-12.39712,17.762054920259878,30.15917492025988,between
44,19,Sauer Center,Harris Hall,46.0,-93.05425,4.240040563502457,97.29429056350246,between
45,19,Sauer Center,Harvey House,45.0,-91.06169,-23.09134403283715,67.97034596716284,between
46,19,Sauer Center,Golledge Hall,42.0,-52.02338,-51.85616181338526,0.1672181866147326,within_b
47,19,Sauer Center,Snow Church,48.0,-92.05972,-89.63525725921562,2.424462740784378,within_b
48,19,Sauer Center,Tobler Museum,43.0,-89.76368000000001,2.713388186025373,92.47706818602538,within_b
49,19,Tobler Museum,Batty House,55.0,125.8187,-171.00866513563608,63.172634864363886,between
50,19,Tobler Museum,Lynch Station,49.0,139.7464,-156.23556254554433,64.01803745445568,between
51,19,Tobler Museum,Harris Hall,51.0,21.29302,-173.2852643263075,165.4217156736925,between
52,19,Tobler Museum,Harvey House,54.0,17.057370000000002,147.2481909967967,130.19082099679667,between
53,19,Tobler Museum,Golledge Hall,52.0,63.18821,67.30353066020724,4.115320660207246,within_b
54,19,Tobler Museum,Snow Church,50.0,43.879940000000005,38.782798085606366,5.097141914393639,within_b
55,19,Tobler Museum,Sauer Center,53.0,31.26553,-20.69981415519988,51.96534415519988,within_b
0,24,Batty House,Lynch Station,5.0,-24.34723,-47.32798389151449,22.98075389151449,within_a
1,24,Batty House,Harris Hall,4.0,35.59831,37.52863730402907,1.9303273040290705,within_a
2,24,Batty House,Harvey House,2.0,-77.91005,93.19423765817854,171.10428765817852,within_a
3,24,Batty House,Golledge Hall,3.0,-39.60279,51.76768153806614,91.37047153806614,between
4,24,Batty House,Snow Church,6.0,10.27372,48.19947553081968,37.925755530819686,between
5,24,Batty House,Sauer Center,0.0,-33.34687,30.331695097476896,63.6785650974769,between
6,24,Batty House,Tobler Museum,1.0,24.51066,37.30802198129223,12.797361981292228,between
7,24,Lynch Station,Batty House,13.0,136.1397,130.6542463331721,5.485453666827908,within_a
8,24,Lynch Station,Harris Hall,12.0,3.106586,7.02170467090796,3.91511867090796,within_a
9,24,Lynch Station,Harvey House,11.0,34.4429,48.19593801359592,13.753038013595912,within_a
10,24,Lynch Station,Golledge Hall,10.0,-108.0535,-3.323863738061074,104.72963626193892,between
11,24,Lynch Station,Snow Church,9.0,23.44658,-8.968174613078338,32.41475461307834,between
12,24,Lynch Station,Sauer Center,7.0,30.126240000000003,-29.209033423777672,59.33527342377768,between
13,24,Lynch Station,Tobler Museum,8.0,-105.1977,-17.950764420634226,87.24693557936577,between
14,24,Harris Hall,Batty House,17.0,122.7518,83.35216568459656,39.399634315403446,within_a
15,24,Harris Hall,Lynch Station,14.0,122.201,114.56279427841682,7.638205721583191,within_a
16,24,Harris Hall,Harvey House,18.0,-104.6379,-2.146796903629346,102.49110309637064,within_a
17,24,Harris Hall,Golledge Hall,20.0,48.848040000000005,-77.71082192465416,126.55886192465417,between
18,24,Harris Hall,Snow Church,19.0,-94.38396,-84.72811220292517,9.655847797074829,between
19,24,Harris Hall,Sauer Center,15.0,-52.18922,-110.6574336343256,58.46821363432559,between
20,24,Harris Hall,Tobler Museum,16.0,-9.870358,-99.95984558186652,90.08948758186654,between
21,24,Harvey House,Batty House,21.0,93.69764,-46.54689912218602,140.24453912218604,within_a
22,24,Harvey House,Lynch Station,25.0,27.56317,-32.282464292919606,59.845634292919605,within_a
23,24,Harvey House,Harris Hall,26.0,14.75751,-4.196894849005793,18.954404849005797,within_a
24,24,Harvey House,Golledge Hall,27.0,71.47124000000001,64.95302540271734,6.518214597282665,between
25,24,Harvey House,Snow Church,24.0,71.57222,66.19140237525872,5.380817624741283,between
26,24,Harvey House,Sauer Center,23.0,27.55662,46.29205396301872,18.73543396301872,between
27,24,Harvey House,Tobler Museum,22.0,19.70848,42.14615862727205,22.437678627272053,between
28,24,Golledge Hall,Batty House,29.0,165.0998,173.56946174631767,8.469661746317684,between
29,24,Golledge Hall,Lynch Station,33.0,104.5073,-173.9683139144782,81.52438608552183,between
30,24,Golledge Hall,Harris Hall,30.0,-34.009190000000004,176.2022806137976,149.7885293862024,between
31,24,Golledge Hall,Harvey House,31.0,159.6681,139.93093678256204,19.737163217437967,between
32,24,Golledge Hall,Snow Church,32.0,2.161389,1.2041344013640871,0.9572545986359128,within_b
33,24,Golledge Hall,Sauer Center,28.0,-74.20004,-76.21088344473237,2.010843444732373,within_b
34,24,Golledge Hall,Tobler Museum,34.0,-144.7212,-147.02844706156867,2.30724706156866,within_b
35,24,Snow Church,Batty House,39.0,-103.5392,-90.6470094165935,12.892190583406489,between
36,24,Snow Church,Lynch Station,36.0,-95.10952,-79.44851915391442,15.661000846085573,between
37,24,Snow Church,Harris Hall,38.0,-48.97818,-88.09346154480704,39.11528154480704,between
38,24,Snow Church,Harvey House,40.0,117.393,-119.69295786010946,122.91404213989055,between
39,24,Snow Church,Golledge Hall,37.0,-127.0793,-125.84311454991943,1.236185450080555,within_b
40,24,Snow Church,Sauer Center,41.0,-3.813824,-0.2792623515826525,3.5345616484173474,within_b
41,24,Snow Church,Tobler Museum,35.0,-63.47514,-63.69277616633404,0.2176361663340316,within_b
42,24,Sauer Center,Batty House,44.0,-19.78655,6.74450862234883,26.53105862234883,between
43,24,Sauer Center,Lynch Station,45.0,-72.93106,17.762054920259878,90.69311492025987,between
44,24,Sauer Center,Harris Hall,43.0,-18.03952,4.240040563502457,22.279560563502457,between
45,24,Sauer Center,Harvey House,46.0,-104.7168,-23.09134403283715,81.62545596716285,between
46,24,Sauer Center,Golledge Hall,42.0,-51.58139,-51.85616181338526,0.2747718133852643,within_b
47,24,Sauer Center,Snow Church,47.0,-85.62825,-89.63525725921562,4.0070072592156265,within_b
48,24,Sauer Center,Tobler Museum,48.0,5.872762000000001,2.713388186025373,3.159373813974628,within_b
49,24,Tobler Museum,Batty House,51.0,40.97879,-171.00866513563608,148.01254486436392,between
50,24,Tobler Museum,Lynch Station,52.0,36.311690000000006,-156.23556254554433,167.45274745445568,between
51,24,Tobler Museum,Harris Hall,49.0,16.15204,-173.2852643263075,170.5626956736925,between
52,24,Tobler Museum,Harvey House,53.0,-26.87759,147.2481909967967,174.12578099679666,between
53,24,Tobler Museum,Golledge Hall,55.0,77.43283000000001,67.30353066020724,10.129299339792766,within_b
54,24,Tobler Museum,Snow Church,54.0,25.56038,38.782798085606366,13.222418085606368,within_b
55,24,Tobler Museum,Sauer Center,50.0,-6.907085,-20.69981415519988,13.79272915519988,within_b
0,22,Batty House,Lynch Station,1.0,-39.85414,-47.32798389151449,7.473843891514491,within_a
1,22,Batty House,Harris Hall,4.0,-81.5667,37.52863730402907,119.09533730402909,within_a
2,22,Batty House,Harvey House,5.0,7.982862,93.19423765817854,85.21137565817854,within_a
3,22,Batty House,Golledge Hall,3.0,-72.0683,51.76768153806614,123.83598153806614,between
4,22,Batty House,Snow Church,6.0,22.54194,48.19947553081968,25.657535530819683,between
5,22,Batty House,Sauer Center,0.0,-62.90195,30.331695097476896,93.2336450974769,between
6,22,Batty House,Tobler Museum,2.0,34.67564,37.30802198129223,2.6323819812922267,between
7,22,Lynch Station,Batty House,11.0,133.2461,130.6542463331721,2.591853666827916,within_a
8,22,Lynch Station,Harris Hall,9.0,-1.268412,7.02170467090796,8.29011667090796,within_a
9,22,Lynch Station,Harvey House,13.0,13.62891,48.19593801359592,34.56702801359592,within_a
10,22,Lynch Station,Golledge Hall,10.0,16.48495,-3.323863738061074,19.80881373806108,between
11,22,Lynch Station,Snow Church,8.0,18.09949,-8.968174613078338,27.067664613078332,between
12,22,Lynch Station,Sauer Center,7.0,-5.548954,-29.209033423777672,23.660079423777677,between
13,22,Lynch Station,Tobler Museum,12.0,2.462754,-17.950764420634226,20.413518420634222,between
14,22,Harris Hall,Batty House,17.0,117.1795,83.35216568459656,33.82733431540345,within_a
15,22,Harris Hall,Lynch Station,18.0,105.2781,114.56279427841682,9.284694278416822,within_a
16,22,Harris Hall,Harvey House,16.0,-78.95476,-2.146796903629346,76.80796309637064,within_a
17,22,Harris Hall,Golledge Hall,20.0,176.4549,-77.71082192465416,105.83427807534582,between
18,22,Harris Hall,Snow Church,15.0,-35.52754,-84.72811220292517,49.20057220292517,between
19,22,Harris Hall,Sauer Center,19.0,-103.8872,-110.6574336343256,6.770233634325578,between
20,22,Harris Hall,Tobler Museum,14.0,167.458,-99.95984558186652,92.58215441813348,between
21,22,Harvey House,Batty House,27.0,97.82715,-46.54689912218602,144.37404912218602,within_a
22,22,Harvey House,Lynch Station,25.0,6.927925999999999,-32.282464292919606,39.210390292919605,within_a
23,22,Harvey House,Harris Hall,26.0,-10.80566,-4.196894849005793,6.608765150994208,within_a
24,22,Harvey House,Golledge Hall,24.0,5.542735,64.95302540271734,59.410290402717344,between
25,22,Harvey House,Snow Church,22.0,73.99345,66.19140237525872,7.802047624741277,between
26,22,Harvey House,Sauer Center,21.0,91.56537,46.29205396301872,45.27331603698128,between
27,22,Harvey House,Tobler Museum,23.0,23.3634,42.14615862727205,18.78275862727205,between
28,22,Golledge Hall,Batty House,33.0,-59.50091,173.56946174631767,126.92962825368232,between
29,22,Golledge Hall,Lynch Station,30.0,-44.92991,-173.9683139144782,129.03840391447818,between
30,22,Golledge Hall,Harris Hall,31.0,30.02623,176.2022806137976,146.1760506137976,between
31,22,Golledge Hall,Harvey House,34.0,11.23987,139.93093678256204,128.69106678256205,between
32,22,Golledge Hall,Snow Church,29.0,0.629007,1.2041344013640871,0.5751274013640871,within_b
33,22,Golledge Hall,Sauer Center,32.0,-37.03466,-76.21088344473237,39.17622344473238,within_b
34,22,Golledge Hall,Tobler Museum,28.0,9.295361,-147.02844706156867,156.32380806156868,within_b
35,22,Snow Church,Batty House,36.0,26.19096,-90.6470094165935,116.83796941659352,between
36,22,Snow Church,Lynch Station,39.0,-14.43467,-79.44851915391442,65.01384915391442,between
37,22,Snow Church,Harris Hall,37.0,120.3234,-88.09346154480704,151.58313845519297,between
38,22,Snow Church,Harvey House,40.0,-83.25188,-119.69295786010946,36.44107786010946,between
39,22,Snow Church,Golledge Hall,41.0,131.6056,-125.84311454991943,102.55128545008051,within_b
40,22,Snow Church,Sauer Center,35.0,39.33532,-0.2792623515826525,39.614582351582655,within_b
41,22,Snow Church,Tobler Museum,38.0,-36.26589,-63.69277616633404,27.42688616633404,within_b
42,22,Sauer Center,Batty House,46.0,-94.06096,6.74450862234883,100.80546862234884,between
43,22,Sauer Center,Lynch Station,47.0,32.61739,17.762054920259878,14.855335079740122,between
44,22,Sauer Center,Harris Hall,44.0,-84.78452,4.240040563502457,89.02456056350246,between
45,22,Sauer Center,Harvey House,48.0,-17.63464,-23.09134403283715,5.456704032837148,between
46,22,Sauer Center,Golledge Hall,45.0,-51.84503,-51.85616181338526,0.011131813385262,within_b
47,22,Sauer Center,Snow Church,42.0,-10.27362,-89.63525725921562,79.36163725921563,within_b
48,22,Sauer Center,Tobler Museum,43.0,-34.319320000000005,2.713388186025373,37.032708186025374,within_b
49,22,Tobler Museum,Batty House,49.0,43.2187,-171.00866513563608,145.7726348643639,between
